season,playerId,teamId,teamN_product,teamN_research,r1PointsResidual,r1WinEqResidual,mismatch,status
2024-25,1641718,1610612762,8764,8764,0,0,NO,COMPARED
2024-25,1641720,1610612747,54,54,0,0,NO,COMPARED
2024-25,1641720,1610612755,1193,1193,0,0,NO,COMPARED
2024-25,1641721,1610612747,106,106,0,0,NO,COMPARED
2024-25,1641721,1610612751,1218,1218,0,0,NO,COMPARED
2024-25,1641722,1610612740,5481,5481,0,0,NO,COMPARED
2024-25,1641723,1610612737,530,530,0,0,NO,COMPARED
2024-25,1641724,1610612753,2912,2912,0,0,NO,COMPARED
2024-25,1641725,1610612743,487,487,0,0,NO,COMPARED
2024-25,1641726,1610612742,3451,3451,0,0,NO,COMPARED
2024-25,1641727,1610612751,1034,1034,0,0,NO,COMPARED
2024-25,1641729,1610612762,5974,5974,0,0,NO,COMPARED
2024-25,1641730,1610612751,4216,4216,0,0,NO,COMPARED
2024-25,1641731,1610612764,8214,8214,0,0,NO,COMPARED
2024-25,1641732,1610612758,491,491,0,0,NO,COMPARED
2024-25,1641732,1610612764,1556,1556,0,0,NO,COMPARED
2024-25,1641733,1610612766,5645,5645,0,0,NO,COMPARED
2024-25,1641734,1610612739,302,302,0,0,NO,COMPARED
2024-25,1641736,1610612744,17,17,0,0,NO,COMPARED
2024-25,1641736,1610612751,1876,1876,0,0,NO,COMPARED
2024-25,1641737,1610612755,3716,3716,0,0,NO,COMPARED
2024-25,1641738,1610612746,1066,1066,0,0,NO,COMPARED
2024-25,1641739,1610612757,10513,10513,0,0,NO,COMPARED
2024-25,1641740,1610612750,2157,2157,0,0,NO,COMPARED
2024-25,1641741,1610612755,5086,5086,0,0,NO,COMPARED
2024-25,1641744,1610612763,6097,6097,0,0,NO,COMPARED
2024-25,1641745,1610612760,808,808,0,0,NO,COMPARED
2024-25,1641748,1610612749,3953,3953,0,0,NO,COMPARED
2024-25,1641752,1610612765,145,145,0,0,NO,COMPARED
2024-25,1641753,1610612749,408,408,0,0,NO,COMPARED
2024-25,1641755,1610612752,124,124,0,0,NO,COMPARED
2024-25,1641757,1610612746,1687,1687,0,0,NO,COMPARED
2024-25,1641763,1610612741,4675,4675,0,0,NO,COMPARED
2024-25,1641764,1610612744,6993,6993,0,0,NO,COMPARED
2024-25,1641765,1610612742,2370,2370,0,0,NO,COMPARED
2024-25,1641766,1610612741,88,88,0,0,NO,COMPARED
2024-25,1641767,1610612754,5035,5035,0,0,NO,COMPARED
2024-25,1641772,1610612739,267,267,0,0,NO,COMPARED
2024-25,1641774,1610612764,2122,2122,0,0,NO,COMPARED
2024-25,1641775,1610612738,1552,1552,0,0,NO,COMPARED
2024-25,1641779,1610612756,117,117,0,0,NO,COMPARED
2024-25,1641783,1610612753,6500,6500,0,0,NO,COMPARED
2024-25,1641787,1610612751,2656,2656,0,0,NO,COMPARED
2024-25,1641789,1610612742,239,239,0,0,NO,COMPARED
2024-25,1641790,1610612743,253,253,0,0,NO,COMPARED
2024-25,1641794,1610612760,2322,2322,0,0,NO,COMPARED
2024-25,1641796,1610612748,3071,3071,0,0,NO,COMPARED
2024-25,1641798,1610612751,20,20,0,0,NO,COMPARED
2024-25,1641798,1610612764,979,979,0,0,NO,COMPARED
2024-25,1641801,1610612741,90,90,0,0,NO,COMPARED
2024-25,1641803,1610612750,32,32,0,0,NO,COMPARED
2024-25,1641803,1610612754,43,43,0,0,NO,COMPARED
2024-25,1641809,1610612738,714,714,0,0,NO,COMPARED
2024-25,1641810,1610612740,2711,2711,0,0,NO,COMPARED
2024-25,1641815,1610612748,23,23,0,0,NO,COMPARED
2024-25,1641816,1610612743,1585,1585,0,0,NO,COMPARED
2024-25,1641817,1610612752,96,96,0,0,NO,COMPARED
2024-25,1641824,1610612741,6630,6630,0,0,NO,COMPARED
2024-25,1641842,1610612765,5334,5334,0,0,NO,COMPARED
2024-25,1641854,1610612739,2067,2067,0,0,NO,COMPARED
2024-25,1641857,1610612749,233,233,0,0,NO,COMPARED
2024-25,1641871,1610612757,1949,1949,0,0,NO,COMPARED
2024-25,1641878,1610612766,1530,1530,0,0,NO,COMPARED
2024-25,1641879,1610612744,70,70,0,0,NO,COMPARED
2024-25,1641890,1610612749,489,489,0,0,NO,COMPARED
2024-25,1641936,1610612738,130,130,0,0,NO,COMPARED
2024-25,1641989,1610612762,586,586,0,0,NO,COMPARED
2024-25,1641998,1610612740,638,638,0,0,NO,COMPARED
2024-25,1641998,1610612747,892,892,0,0,NO,COMPARED
2024-25,1642024,1610612755,993,993,0,0,NO,COMPARED
2024-25,1642024,1610612760,6,6,0,0,NO,COMPARED
2024-25,1642050,1610612744,228,228,0,0,NO,COMPARED
2024-25,1642258,1610612737,7854,7854,0,0,NO,COMPARED
2024-25,1642259,1610612764,7695,7695,0,0,NO,COMPARED
2024-25,1642261,1610612747,5956,5956,0,0,NO,COMPARED
2024-25,1642262,1610612762,4486,4486,0,0,NO,COMPARED
2024-25,1642263,1610612745,2822,2822,0,0,NO,COMPARED
2024-25,1642264,1610612759,8820,8820,0,0,NO,COMPARED
2024-25,1642265,1610612750,2124,2124,0,0,NO,COMPARED
2024-25,1642266,1610612761,4721,4721,0,0,NO,COMPARED
2024-25,1642267,1610612764,10321,10321,0,0,NO,COMPARED
2024-25,1642268,1610612762,7772,7772,0,0,NO,COMPARED
2024-25,1642269,1610612758,1566,1566,0,0,NO,COMPARED
2024-25,1642270,1610612757,5452,5452,0,0,NO,COMPARED
2024-25,1642271,1610612762,6432,6432,0,0,NO,COMPARED
2024-25,1642272,1610612755,2392,2392,0,0,NO,COMPARED
2024-25,1642273,1610612764,7444,7444,0,0,NO,COMPARED
2024-25,1642274,1610612740,8030,8030,0,0,NO,COMPARED
2024-25,1642275,1610612766,4975,4975,0,0,NO,COMPARED
2024-25,1642276,1610612748,5710,5710,0,0,NO,COMPARED
2024-25,1642277,1610612754,1577,1577,0,0,NO,COMPARED
2024-25,1642278,1610612752,1177,1177,0,0,NO,COMPARED
2024-25,1642279,1610612761,123,123,0,0,NO,COMPARED
2024-25,1642280,1610612746,115,115,0,0,NO,COMPARED
2024-25,1642281,1610612739,1834,1834,0,0,NO,COMPARED
2024-25,1642285,1610612763,1115,1115,0,0,NO,COMPARED
2024-25,1642345,1610612756,4222,4222,0,0,NO,COMPARED
2024-25,1642346,1610612756,5655,5655,0,0,NO,COMPARED
2024-25,1642347,1610612761,6099,6099,0,0,NO,COMPARED
2024-25,1642348,1610612755,4636,4636,0,0,NO,COMPARED
2024-25,1642349,1610612760,2348,2348,0,0,NO,COMPARED
2024-25,1642352,1610612748,414,414,0,0,NO,COMPARED
2024-25,1642353,1610612746,239,239,0,0,NO,COMPARED
2024-25,1642354,1610612766,3382,3382,0,0,NO,COMPARED
2024-25,1642355,1610612747,717,717,0,0,NO,COMPARED
2024-25,1642358,1610612749,190,190,0,0,NO,COMPARED
2024-25,1642358,1610612764,2418,2418,0,0,NO,COMPARED
2024-25,1642359,1610612752,449,449,0,0,NO,COMPARED
2024-25,1642366,1610612744,2699,2699,0,0,NO,COMPARED
2024-25,1642367,1610612761,5312,5312,0,0,NO,COMPARED
2024-25,1642368,1610612745,218,218,0,0,NO,COMPARED
2024-25,1642377,1610612763,8654,8654,0,0,NO,COMPARED
2024-25,1642382,1610612760,1026,1026,0,0,NO,COMPARED
2024-25,1642384,1610612758,183,183,0,0,NO,COMPARED
2024-25,1642385,1610612751,46,46,0,0,NO,COMPARED
2024-25,1642389,1610612763,9,9,0,0,NO,COMPARED
2024-25,1642399,1610612750,19,19,0,0,NO,COMPARED
2024-25,1642402,1610612754,791,791,0,0,NO,COMPARED
2024-25,1642403,1610612758,1229,1229,0,0,NO,COMPARED
2024-25,1642419,1610612761,4336,4336,0,0,NO,COMPARED
2024-25,1642422,1610612747,275,275,0,0,NO,COMPARED
2024-25,1642434,1610612759,29,29,0,0,NO,COMPARED
2024-25,1642439,1610612747,43,43,0,0,NO,COMPARED
2024-25,1642443,1610612741,130,130,0,0,NO,COMPARED
2024-25,1642449,1610612765,73,73,0,0,NO,COMPARED
2024-25,1642450,1610612765,70,70,0,0,NO,COMPARED
2024-25,1642461,1610612743,515,515,0,0,NO,COMPARED
2024-25,1642484,1610612754,275,275,0,0,NO,COMPARED
2024-25,1642502,1610612760,82,82,0,0,NO,COMPARED
2024-25,1642505,1610612760,511,511,0,0,NO,COMPARED
2024-25,1642530,1610612763,371,371,0,0,NO,COMPARED
2024-25,200768,1610612755,2693,2693,0,0,NO,COMPARED
2024-25,200782,1610612752,225,225,0,0,NO,COMPARED
2024-25,201142,1610612756,9248,9248,0,0,NO,COMPARED
2024-25,201143,1610612738,6682,6682,0,0,NO,COMPARED
2024-25,201144,1610612750,7101,7101,0,0,NO,COMPARED
2024-25,201145,1610612745,1626,1626,0,0,NO,COMPARED
2024-25,201566,1610612743,9022,9022,0,0,NO,COMPARED
2024-25,201567,1610612748,1062,1062,0,0,NO,COMPARED
2024-25,201569,1610612755,3131,3131,0,0,NO,COMPARED
2024-25,201572,1610612749,10423,10423,0,0,NO,COMPARED
2024-25,201587,1610612746,5508,5508,0,0,NO,COMPARED
2024-25,201599,1610612743,2840,2840,0,0,NO,COMPARED
2024-25,201935,1610612746,11469,11469,0,0,NO,COMPARED
2024-25,201939,1610612744,9434,9434,0,0,NO,COMPARED
2024-25,201942,1610612758,11459,11459,0,0,NO,COMPARED
2024-25,201949,1610612754,142,142,0,0,NO,COMPARED
2024-25,201950,1610612738,7860,7860,0,0,NO,COMPARED
2024-25,201959,1610612766,1649,1649,0,0,NO,COMPARED
2024-25,201988,1610612746,269,269,0,0,NO,COMPARED
2024-25,201988,1610612762,1123,1123,0,0,NO,COMPARED
2024-25,202066,1610612761,944,944,0,0,NO,COMPARED
2024-25,202331,1610612755,5404,5404,0,0,NO,COMPARED
2024-25,202681,1610612742,7454,7454,0,0,NO,COMPARED
2024-25,202684,1610612739,1319,1319,0,0,NO,COMPARED
2024-25,202685,1610612758,2158,2158,0,0,NO,COMPARED
2024-25,202685,1610612764,3906,3906,0,0,NO,COMPARED
2024-25,202687,1610612759,2171,2171,0,0,NO,COMPARED
2024-25,202691,1610612742,8166,8166,0,0,NO,COMPARED
2024-25,202692,1610612748,3377,3377,0,0,NO,COMPARED
2024-25,202693,1610612742,141,141,0,0,NO,COMPARED
2024-25,202693,1610612747,493,493,0,0,NO,COMPARED
2024-25,202695,1610612746,4736,4736,0,0,NO,COMPARED
2024-25,202696,1610612741,9771,9771,0,0,NO,COMPARED
2024-25,202699,1610612765,9425,9425,0,0,NO,COMPARED
2024-25,202704,1610612755,1564,1564,0,0,NO,COMPARED
2024-25,202709,1610612753,2465,2465,0,0,NO,COMPARED
2024-25,202710,1610612744,4016,4016,0,0,NO,COMPARED
2024-25,202710,1610612748,2954,2954,0,0,NO,COMPARED
2024-25,203076,1610612742,1100,1100,0,0,NO,COMPARED
2024-25,203076,1610612747,5870,5870,0,0,NO,COMPARED
2024-25,203078,1610612756,7020,7020,0,0,NO,COMPARED
2024-25,203081,1610612749,8516,8516,0,0,NO,COMPARED
2024-25,203083,1610612755,3050,3050,0,0,NO,COMPARED
2024-25,203084,1610612759,9064,9064,0,0,NO,COMPARED
2024-25,203109,1610612758,421,421,0,0,NO,COMPARED
2024-25,203110,1610612744,8372,8372,0,0,NO,COMPARED
2024-25,203114,1610612749,2186,2186,0,0,NO,COMPARED
2024-25,203114,1610612764,1366,1366,0,0,NO,COMPARED
2024-25,203458,1610612747,491,491,0,0,NO,COMPARED
2024-25,203458,1610612758,1019,1019,0,0,NO,COMPARED
2024-25,203468,1610612740,7655,7655,0,0,NO,COMPARED
2024-25,203471,1610612744,2512,2512,0,0,NO,COMPARED
2024-25,203471,1610612751,3107,3107,0,0,NO,COMPARED
2024-25,203471,1610612765,3044,3044,0,0,NO,COMPARED
2024-25,203482,1610612740,2066,2066,0,0,NO,COMPARED
2024-25,203482,1610612761,1609,1609,0,0,NO,COMPARED
2024-25,203484,1610612753,9099,9099,0,0,NO,COMPARED
2024-25,203486,1610612756,5231,5231,0,0,NO,COMPARED
2024-25,203497,1610612750,9585,9585,0,0,NO,COMPARED
2024-25,203500,1610612745,3240,3240,0,0,NO,COMPARED
2024-25,203501,1610612765,8864,8864,0,0,NO,COMPARED
2024-25,203507,1610612749,9335,9335,0,0,NO,COMPARED
2024-25,203552,1610612766,4319,4319,0,0,NO,COMPARED
2024-25,203897,1610612741,6187,6187,0,0,NO,COMPARED
2024-25,203897,1610612758,4703,4703,0,0,NO,COMPARED
2024-25,203901,1610612740,1535,1535,0,0,NO,COMPARED
2024-25,203901,1610612766,490,490,0,0,NO,COMPARED
2024-25,203903,1610612762,4009,4009,0,0,NO,COMPARED
2024-25,203914,1610612753,2862,2862,0,0,NO,COMPARED
2024-25,203915,1610612742,8876,8876,0,0,NO,COMPARED
2024-25,203924,1610612757,6242,6242,0,0,NO,COMPARED
2024-25,203926,1610612758,1386,1386,0,0,NO,COMPARED
2024-25,203932,1610612743,5970,5970,0,0,NO,COMPARED
2024-25,203935,1610612763,1917,1917,0,0,NO,COMPARED
2024-25,203935,1610612764,1181,1181,0,0,NO,COMPARED
2024-25,203937,1610612744,2292,2292,0,0,NO,COMPARED
2024-25,203937,1610612748,1835,1835,0,0,NO,COMPARED
2024-25,203939,1610612742,2206,2206,0,0,NO,COMPARED
2024-25,203944,1610612750,8998,8998,0,0,NO,COMPARED
2024-25,203952,1610612744,5415,5415,0,0,NO,COMPARED
2024-25,203952,1610612748,2216,2216,0,0,NO,COMPARED
2024-25,203954,1610612755,2361,2361,0,0,NO,COMPARED
2024-25,203957,1610612742,1538,1538,0,0,NO,COMPARED
2024-25,203967,1610612743,854,854,0,0,NO,COMPARED
2024-25,203991,1610612737,4846,4846,0,0,NO,COMPARED
2024-25,203992,1610612737,2522,2522,0,0,NO,COMPARED
2024-25,203992,1610612746,2939,2939,0,0,NO,COMPARED
2024-25,203994,1610612756,2451,2451,0,0,NO,COMPARED
2024-25,203994,1610612766,1902,1902,0,0,NO,COMPARED
2024-25,203995,1610612756,94,94,0,0,NO,COMPARED
2024-25,203995,1610612766,3024,3024,0,0,NO,COMPARED
2024-25,203999,1610612743,10737,10737,0,0,NO,COMPARED
2024-25,204001,1610612738,5035,5035,0,0,NO,COMPARED
2024-25,204060,1610612750,468,468,0,0,NO,COMPARED
2024-25,204456,1610612754,5905,5905,0,0,NO,COMPARED
2024-25,2544,1610612747,10062,10062,0,0,NO,COMPARED
2025-26,101108,1610612746,559,559,0,0,NO,COMPARED
2025-26,1626145,1610612742,340,340,0,0,NO,COMPARED
2025-26,1626145,1610612743,285,285,0,0,NO,COMPARED
2025-26,1626145,1610612753,1717,1717,0,0,NO,COMPARED
2025-26,1626156,1610612742,1471,1471,0,0,NO,COMPARED
2025-26,1626157,1610612752,6698,6698,0,0,NO,COMPARED
2025-26,1626162,1610612755,4183,4183,0,0,NO,COMPARED
2025-26,1626164,1610612756,6970,6970,0,0,NO,COMPARED
2025-26,1626166,1610612755,1108,1108,0,0,NO,COMPARED
2025-26,1626167,1610612749,5064,5064,0,0,NO,COMPARED
2025-26,1626171,1610612749,4606,4606,0,0,NO,COMPARED
2025-26,1626172,1610612740,738,738,0,0,NO,COMPARED
2025-26,1626181,1610612748,5454,5454,0,0,NO,COMPARED
2025-26,1626192,1610612766,698,698,0,0,NO,COMPARED
2025-26,1626204,1610612739,1136,1136,0,0,NO,COMPARED
2025-26,1626220,1610612756,5534,5534,0,0,NO,COMPARED
2025-26,1627734,1610612758,1632,1632,0,0,NO,COMPARED
2025-26,1627739,1610612746,5278,5278,0,0,NO,COMPARED
2025-26,1627741,1610612737,153,153,0,0,NO,COMPARED
2025-26,1627741,1610612744,1993,1993,0,0,NO,COMPARED
2025-26,1627742,1610612761,7618,7618,0,0,NO,COMPARED
2025-26,1627746,1610612764,93,93,0,0,NO,COMPARED
2025-26,1627747,1610612765,3011,3011,0,0,NO,COMPARED
2025-26,1627749,1610612740,1180,1180,0,0,NO,COMPARED
2025-26,1627750,1610612743,8172,8172,0,0,NO,COMPARED
2025-26,1627751,1610612761,2865,2865,0,0,NO,COMPARED
2025-26,1627752,1610612749,1531,1531,0,0,NO,COMPARED
2025-26,1627759,1610612738,7959,7959,0,0,NO,COMPARED
2025-26,1627780,1610612744,2999,2999,0,0,NO,COMPARED
2025-26,1627783,1610612754,6599,6599,0,0,NO,COMPARED
2025-26,1627824,1610612741,1772,1772,0,0,NO,COMPARED
2025-26,1627824,1610612752,907,907,0,0,NO,COMPARED
2025-26,1627826,1610612746,3491,3491,0,0,NO,COMPARED
2025-26,1627826,1610612754,314,314,0,0,NO,COMPARED
2025-26,1627827,1610612745,1437,1437,0,0,NO,COMPARED
2025-26,1627884,1610612746,3358,3358,0,0,NO,COMPARED
2025-26,1627936,1610612760,2580,2580,0,0,NO,COMPARED
2025-26,1628365,1610612761,105,105,0,0,NO,COMPARED
2025-26,1628366,1610612739,1827,1827,0,0,NO,COMPARED
2025-26,1628368,1610612759,6676,6676,0,0,NO,COMPARED
2025-26,1628369,1610612738,1652,1652,0,0,NO,COMPARED
2025-26,1628370,1610612758,4156,4156,0,0,NO,COMPARED
2025-26,1628371,1610612753,1193,1193,0,0,NO,COMPARED
2025-26,1628374,1610612762,4554,4554,0,0,NO,COMPARED
2025-26,1628378,1610612739,7650,7650,0,0,NO,COMPARED
2025-26,1628379,1610612737,2360,2360,0,0,NO,COMPARED
2025-26,1628379,1610612747,1844,1844,0,0,NO,COMPARED
2025-26,1628380,1610612741,490,490,0,0,NO,COMPARED
2025-26,1628381,1610612746,4933,4933,0,0,NO,COMPARED
2025-26,1628384,1610612752,5830,5830,0,0,NO,COMPARED
2025-26,1628386,1610612739,4254,4254,0,0,NO,COMPARED
2025-26,1628389,1610612748,7138,7138,0,0,NO,COMPARED
2025-26,1628392,1610612760,2778,2778,0,0,NO,COMPARED
2025-26,1628396,1610612737,95,95,0,0,NO,COMPARED
2025-26,1628396,1610612754,1044,1044,0,0,NO,COMPARED
2025-26,1628398,1610612749,5112,5112,0,0,NO,COMPARED
2025-26,1628401,1610612738,7175,7175,0,0,NO,COMPARED
2025-26,1628404,1610612752,4918,4918,0,0,NO,COMPARED
2025-26,1628415,1610612756,5204,5204,0,0,NO,COMPARED
2025-26,1628418,1610612739,1894,1894,0,0,NO,COMPARED
2025-26,1628420,1610612754,176,176,0,0,NO,COMPARED
2025-26,1628436,1610612759,3378,3378,0,0,NO,COMPARED
2025-26,1628449,1610612738,218,218,0,0,NO,COMPARED
2025-26,1628467,1610612747,1101,1101,0,0,NO,COMPARED
2025-26,1628502,1610612756,439,439,0,0,NO,COMPARED
2025-26,1628960,1610612756,4188,4188,0,0,NO,COMPARED
2025-26,1628963,1610612742,1323,1323,0,0,NO,COMPARED
2025-26,1628963,1610612764,2047,2047,0,0,NO,COMPARED
2025-26,1628964,1610612761,14,14,0,0,NO,COMPARED
2025-26,1628964,1610612762,90,90,0,0,NO,COMPARED
2025-26,1628969,1610612752,6922,6922,0,0,NO,COMPARED
2025-26,1628970,1610612766,6635,6635,0,0,NO,COMPARED
2025-26,1628971,1610612743,4987,4987,0,0,NO,COMPARED
2025-26,1628973,1610612752,7800,7800,0,0,NO,COMPARED
2025-26,1628975,1610612741,712,712,0,0,NO,COMPARED
2025-26,1628975,1610612753,1636,1636,0,0,NO,COMPARED
2025-26,1628976,1610612753,5664,5664,0,0,NO,COMPARED
2025-26,1628978,1610612750,6678,6678,0,0,NO,COMPARED
2025-26,1628983,1610612760,7358,7358,0,0,NO,COMPARED
2025-26,1628988,1610612745,1936,1936,0,0,NO,COMPARED
2025-26,1628989,1610612741,2854,2854,0,0,NO,COMPARED
2025-26,1628989,1610612765,1312,1312,0,0,NO,COMPARED
2025-26,1628991,1610612762,276,276,0,0,NO,COMPARED
2025-26,1628991,1610612763,3947,3947,0,0,NO,COMPARED
2025-26,1628997,1610612742,2152,2152,0,0,NO,COMPARED
2025-26,1628998,1610612754,145,145,0,0,NO,COMPARED
2025-26,1629001,1610612744,3282,3282,0,0,NO,COMPARED
2025-26,1629004,1610612762,3021,3021,0,0,NO,COMPARED
2025-26,1629006,1610612745,3160,3160,0,0,NO,COMPARED
2025-26,1629008,1610612751,5151,5151,0,0,NO,COMPARED
2025-26,1629011,1610612752,2658,2658,0,0,NO,COMPARED
2025-26,1629012,1610612741,2121,2121,0,0,NO,COMPARED
2025-26,1629012,1610612766,2748,2748,0,0,NO,COMPARED
2025-26,1629013,1610612752,2981,2981,0,0,NO,COMPARED
2025-26,1629014,1610612738,3361,3361,0,0,NO,COMPARED
2025-26,1629014,1610612741,496,496,0,0,NO,COMPARED
2025-26,1629018,1610612749,3585,3585,0,0,NO,COMPARED
2025-26,1629020,1610612747,2819,2819,0,0,NO,COMPARED
2025-26,1629021,1610612753,1266,1266,0,0,NO,COMPARED
2025-26,1629023,1610612742,4688,4688,0,0,NO,COMPARED
2025-26,1629026,1610612760,2204,2204,0,0,NO,COMPARED
2025-26,1629027,1610612737,928,928,0,0,NO,COMPARED
2025-26,1629027,1610612764,323,323,0,0,NO,COMPARED
2025-26,1629028,1610612747,5025,5025,0,0,NO,COMPARED
2025-26,1629029,1610612747,7889,7889,0,0,NO,COMPARED
2025-26,1629048,1610612753,2339,2339,0,0,NO,COMPARED
2025-26,1629057,1610612757,2547,2547,0,0,NO,COMPARED
2025-26,1629060,1610612747,4939,4939,0,0,NO,COMPARED
2025-26,1629111,1610612737,1184,1184,0,0,NO,COMPARED
2025-26,1629111,1610612763,2756,2756,0,0,NO,COMPARED
2025-26,1629130,1610612765,5312,5312,0,0,NO,COMPARED
2025-26,1629162,1610612759,718,718,0,0,NO,COMPARED
2025-26,1629216,1610612737,829,829,0,0,NO,COMPARED
2025-26,1629216,1610612747,1317,1317,0,0,NO,COMPARED
2025-26,1629234,1610612758,1428,1428,0,0,NO,COMPARED
2025-26,1629312,1610612756,216,216,0,0,NO,COMPARED
2025-26,1629599,1610612749,627,627,0,0,NO,COMPARED
2025-26,1629599,1610612756,513,513,0,0,NO,COMPARED
2025-26,1629610,1610612758,150,150,0,0,NO,COMPARED
2025-26,1629611,1610612751,3733,3733,0,0,NO,COMPARED
2025-26,1629614,1610612754,5237,5237,0,0,NO,COMPARED
2025-26,1629618,1610612743,2011,2011,0,0,NO,COMPARED
2025-26,1629622,1610612739,782,782,0,0,NO,COMPARED
2025-26,1629627,1610612740,5523,5523,0,0,NO,COMPARED
2025-26,1629628,1610612761,5090,5090,0,0,NO,COMPARED
2025-26,1629630,1610612763,1869,1869,0,0,NO,COMPARED
2025-26,1629631,1610612739,3218,3218,0,0,NO,COMPARED
2025-26,1629631,1610612758,132,132,0,0,NO,COMPARED
2025-26,1629632,1610612741,2624,2624,0,0,NO,COMPARED
2025-26,1629632,1610612766,1277,1277,0,0,NO,COMPARED
2025-26,1629634,1610612763,63,63,0,0,NO,COMPARED
2025-26,1629636,1610612739,2440,2440,0,0,NO,COMPARED
2025-26,1629636,1610612746,1678,1678,0,0,NO,COMPARED
2025-26,1629637,1610612747,2960,2960,0,0,NO,COMPARED
2025-26,1629638,1610612737,7723,7723,0,0,NO,COMPARED
2025-26,1629639,1610612748,3164,3164,0,0,NO,COMPARED
2025-26,1629640,1610612759,5348,5348,0,0,NO,COMPARED
2025-26,1629645,1610612749,3692,3692,0,0,NO,COMPARED
2025-26,1629646,1610612738,49,49,0,0,NO,COMPARED
2025-26,1629646,1610612744,220,220,0,0,NO,COMPARED
2025-26,1629646,1610612755,13,13,0,0,NO,COMPARED
2025-26,1629646,1610612763,79,79,0,0,NO,COMPARED
2025-26,1629651,1610612751,5008,5008,0,0,NO,COMPARED
2025-26,1629652,1610612760,4540,4540,0,0,NO,COMPARED
2025-26,1629655,1610612742,3106,3106,0,0,NO,COMPARED
2025-26,1629656,1610612755,5988,5988,0,0,NO,COMPARED
2025-26,1629660,1610612763,1123,1123,0,0,NO,COMPARED
2025-26,1629661,1610612743,4182,4182,0,0,NO,COMPARED
2025-26,1629673,1610612740,2784,2784,0,0,NO,COMPARED
2025-26,1629674,1610612738,4606,4606,0,0,NO,COMPARED
2025-26,1629675,1610612750,5751,5751,0,0,NO,COMPARED
2025-26,1629680,1610612757,1245,1245,0,0,NO,COMPARED
2025-26,1629684,1610612766,1770,1770,0,0,NO,COMPARED
2025-26,1629723,1610612762,1635,1635,0,0,NO,COMPARED
2025-26,1629723,1610612763,964,964,0,0,NO,COMPARED
2025-26,1629726,1610612754,498,498,0,0,NO,COMPARED
2025-26,1629731,1610612739,3134,3134,0,0,NO,COMPARED
2025-26,1629750,1610612765,3824,3824,0,0,NO,COMPARED
2025-26,1630162,1610612750,6902,6902,0,0,NO,COMPARED
2025-26,1630163,1610612766,6407,6407,0,0,NO,COMPARED
2025-26,1630164,1610612754,147,147,0,0,NO,COMPARED
2025-26,1630165,1610612758,1084,1084,0,0,NO,COMPARED
2025-26,1630166,1610612757,6997,6997,0,0,NO,COMPARED
2025-26,1630167,1610612754,1284,1284,0,0,NO,COMPARED
2025-26,1630168,1610612737,6279,6279,0,0,NO,COMPARED
2025-26,1630170,1610612759,5337,5337,0,0,NO,COMPARED
2025-26,1630171,1610612741,4438,4438,0,0,NO,COMPARED
2025-26,1630172,1610612741,3960,3960,0,0,NO,COMPARED
2025-26,1630173,1610612758,4490,4490,0,0,NO,COMPARED
2025-26,1630174,1610612754,3727,3727,0,0,NO,COMPARED
2025-26,1630175,1610612749,1505,1505,0,0,NO,COMPARED
2025-26,1630178,1610612755,8273,8273,0,0,NO,COMPARED
2025-26,1630180,1610612740,6365,6365,0,0,NO,COMPARED
2025-26,1630182,1610612766,2023,2023,0,0,NO,COMPARED
2025-26,1630183,1610612750,6376,6376,0,0,NO,COMPARED
2025-26,1630188,1610612741,3041,3041,0,0,NO,COMPARED
2025-26,1630191,1610612765,3359,3359,0,0,NO,COMPARED
2025-26,1630192,1610612743,1506,1506,0,0,NO,COMPARED
2025-26,1630193,1610612761,6166,6166,0,0,NO,COMPARED
2025-26,1630194,1610612765,2558,2558,0,0,NO,COMPARED
2025-26,1630198,1610612760,3941,3941,0,0,NO,COMPARED
2025-26,1630200,1610612741,5094,5094,0,0,NO,COMPARED
2025-26,1630202,1610612738,6790,6790,0,0,NO,COMPARED
2025-26,1630208,1610612741,1150,1150,0,0,NO,COMPARED
2025-26,1630208,1610612756,623,623,0,0,NO,COMPARED
2025-26,1630209,1610612744,276,276,0,0,NO,COMPARED
2025-26,1630214,1610612738,265,265,0,0,NO,COMPARED
2025-26,1630214,1610612766,144,144,0,0,NO,COMPARED
2025-26,1630217,1610612753,7732,7732,0,0,NO,COMPARED
2025-26,1630224,1610612756,2564,2564,0,0,NO,COMPARED
2025-26,1630228,1610612737,992,992,0,0,NO,COMPARED
2025-26,1630228,1610612744,1330,1330,0,0,NO,COMPARED
2025-26,1630230,1610612742,6215,6215,0,0,NO,COMPARED
2025-26,1630241,1610612739,3577,3577,0,0,NO,COMPARED
2025-26,1630245,1610612741,3466,3466,0,0,NO,COMPARED
2025-26,1630245,1610612750,1876,1876,0,0,NO,COMPARED
2025-26,1630249,1610612737,2656,2656,0,0,NO,COMPARED
2025-26,1630249,1610612757,968,968,0,0,NO,COMPARED
2025-26,1630256,1610612745,984,984,0,0,NO,COMPARED
2025-26,1630264,1610612764,2370,2370,0,0,NO,COMPARED
2025-26,1630286,1610612751,463,463,0,0,NO,COMPARED
2025-26,1630311,1610612744,3245,3245,0,0,NO,COMPARED
2025-26,1630314,1610612742,4510,4510,0,0,NO,COMPARED
2025-26,1630322,1610612759,751,751,0,0,NO,COMPARED
2025-26,1630526,1610612742,164,164,0,0,NO,COMPARED
2025-26,1630526,1610612754,768,768,0,0,NO,COMPARED
