playerId,playerName,actualPossessions,rawAbilityRate,validatedReliability,validatedDRBL100,shadowRank,currentProductionDRBL100,currentProductionRank
1642443,Jahmir Young,130,-0.2039,0.07514450867052024,-0.015321965317919076,292,-0.035,323
1642270,Donovan Clingan,5452,-0.0211,0.7731140102098696,-0.01631270561542825,293,-0.2315,290
1630531,Jaden Springer,1472,-0.0493,0.4791666666666667,-0.023622916666666667,294,0.5546,188
203501,Tim Hardaway Jr.,8864,-0.0287,0.8470948012232415,-0.02431162079510703,295,-0.3227,437
1631306,Cole Swider,729,-0.0807,0.31300987548303993,-0.02525989695148132,296,-0.4394,380
1630256,Jae'Sean Tate,2459,-0.0472,0.6058142399605814,-0.02859443212613944,297,-0.2035,292
1630163,LaMelo Ball,6267,-0.036,0.7966187873395195,-0.0286782763442227,298,-0.0872,204
1629312,Haywood Highsmith,7260,-0.0352,0.8194130925507901,-0.02884334085778781,299,0.0097,143
1629622,Max Strus,5381,-0.0531,0.7708064747170893,-0.04092982380747744,300,-0.0578,200
1631101,Shaedon Sharpe,9336,-0.0504,0.8536942209217264,-0.04302618873445501,301,-0.4601,497
1631099,Keegan Murray,10655,-0.0506,0.8694410444716443,-0.0439937168502652,302,-0.2847,410
1629638,Nickeil Alexander-Walker,8480,-0.0528,0.8412698412698413,-0.04441904761904762,303,0.0098,134
1641801,Emanuel Miller,90,-0.8657,0.05325443786982249,-0.04610236686390533,304,-0.0497,331
1628969,Mikal Bridges,12218,-0.0552,0.8842090027500362,-0.048808336951802,305,-0.3345,461
1630639,A.J. Lawson,2076,-0.0873,0.5647442872687704,-0.049302176278563654,306,0.2098,211
1631207,Dalen Terry,4286,-0.0721,0.7281685355079851,-0.05250095141012572,307,0.2484,137
1641871,Duop Reath,1949,-0.0962,0.5491687799380107,-0.05283003663003663,308,-0.0635,258
1642280,Trentyn Flowers,115,-0.8671,0.06705539358600583,-0.058143731778425654,309,0.1679,316
1641879,Yuri Collins,70,-1.3959,0.041916167664670656,-0.05851077844311377,310,-0.0746,336
1631209,Isaiah Wong,1127,-0.167,0.4132746607994133,-0.06901686835350201,311,0.6338,208
1641779,Jalen Bridges,117,-1.027,0.0681421083284799,-0.06998194525334886,312,-0.4171,352
203924,Jerami Grant,6242,-0.0894,0.795970415710278,-0.07115975516449885,313,-0.3004,403
1629611,Terance Mann,5811,-0.0936,0.7841047092160303,-0.07339220078262043,314,-0.5124,480
1641766,Adama Sanogo,88,-1.4583,0.052132701421800945,-0.07602511848341231,315,-0.0835,334
1628998,Cody Martin,4817,-0.1075,0.7506623032569737,-0.08069619760012467,316,0.0288,175
203078,Bradley Beal,7020,-0.0998,0.814385150812065,-0.08127563805104408,317,-0.2431,304
1628981,Bruno Fernando,640,-0.2924,0.2857142857142857,-0.08354285714285714,318,0.0652,276
1641772,Nae'Qwan Tomlin,267,-0.6385,0.14301017675415104,-0.09131199785752543,319,-0.4174,359
203903,Jordan Clarkson,4009,-0.1304,0.714744161169549,-0.09320263861650918,320,0.0762,179
1627752,Taurean Prince,8916,-0.1132,0.8478508938759984,-0.09597672118676302,321,-0.088,168
1642269,Devin Carter,1566,-0.1996,0.49463044851547694,-0.0987282375236892,322,-0.5054,419
1630533,Ziaire Williams,6216,-0.1248,0.7952917093142272,-0.09925240532241555,323,0,162
1630243,Trevelin Queen,1731,-0.2016,0.5196637646352447,-0.10476421495046533,324,-0.3317,378
1630283,Kylor Kelley,512,-0.4706,0.24242424242424243,-0.1140848484848485,325,0.3524,265
1629646,Charles Bassey,1568,-0.2323,0.494949494949495,-0.11497676767676769,326,-0.0532,263
1631311,Lester Quinones,780,-0.3628,0.3277310924369748,-0.11890084033613446,327,-0.9471,432
1631222,Jake LaRavia,5688,-0.1563,0.7804610318331504,-0.1219860592755214,328,-0.2898,393
1630692,Jordan Goodwin,2216,-0.2155,0.5807127882599581,-0.12514360587002096,329,0,241
202685,Jonas Valančiūnas,6064,-0.1591,0.791231732776618,-0.1258849686847599,330,-0.213,269
1642353,Cam Christie,239,-1.0302,0.12996193583469276,-0.13388678629690048,331,0.049,310
1641716,Jarace Walker,4917,-0.1809,0.7544882614700016,-0.13648692649992328,332,-0.7015,502
1631097,Bennedict Mathurin,8810,-0.1618,0.8463016330451489,-0.1369316042267051,333,-0.2738,388
1641798,Jaylen Martin,999,-0.3595,0.3843786071565987,-0.13818410927279723,334,-0.211,318
1630699,MarJon Beauchamp,651,-0.4878,0.2892047978676144,-0.1410741003998223,335,-0.3213,357
203468,CJ McCollum,7655,-0.1717,0.8271204754186926,-0.1420165856293895,336,-0.2924,405
1630230,Naji Marshall,7960,-0.1715,0.8326359832635983,-0.14279707112970713,337,-0.2146,262
1631199,Ron Harper Jr.,50,-4.9039,0.030303030303030304,-0.14860303030303032,338,-0.1072,341
1626164,Devin Booker,11430,-0.1727,0.8772064466615502,-0.15149355333844972,339,-0.0295,128
1641721,Maxwell Lewis,1324,-0.3426,0.4528043775649795,-0.15513077975376197,340,-1.0251,465
1630658,Colin Castleton,1749,-0.3002,0.5222454464019111,-0.1567780830098537,341,-0.2064,303
1629651,Nic Claxton,7622,-0.1947,0.8265018434179137,-0.1609199089134678,342,-0.3313,434
1629750,Javonte Green,5154,-0.2167,0.7631033461652355,-0.16536449511400653,343,0,180
1641707,Taylor Hendricks,322,-0.991,0.1675338189386056,-0.16602601456815816,344,-0.1746,327
1641711,Gradey Dick,6624,-0.209,0.8054474708171206,-0.1683385214007782,345,-0.0874,193
1627759,Jaylen Brown,8799,-0.2029,0.846139051831907,-0.17168161361669393,346,-0.1956,247
1641803,Tristen Newton,75,-3.8449,0.04477611940298507,-0.17215970149253731,347,-0.152,339
201988,Patty Mills,1392,-0.3784,0.46524064171123,-0.17604705882352942,348,-0.3585,383
1629003,Shake Milton,3407,-0.2598,0.6804473736768524,-0.17678022768124624,349,-0.1984,280
1630191,Isaiah Stewart,6066,-0.2237,0.7912861987998956,-0.17701072267153664,350,-0.2517,330
1630560,Cam Thomas,3125,-0.2678,0.6613756613756614,-0.17711640211640212,351,-0.0094,224
1630245,Ayo Dosunmu,5993,-0.2245,0.7892795996312393,-0.17719327011721323,352,-0.3387,427
1630618,D.J. Carton,151,-2.0679,0.08623643632210165,-0.178328326670474,353,-0.081,326
1631108,Max Christie,8740,-0.2143,0.8452611218568665,-0.18113945841392648,354,0.1955,77
1631303,Justin Minaya,407,-0.8946,0.2027902341803687,-0.18141614349775784,355,0.2749,273
1641767,Ben Sheppard,5035,-0.2392,0.758854559155991,-0.18151801055011305,356,-0.125,232
203109,Jae Crowder,421,-0.9699,0.2083127164769916,-0.20204250371103413,357,-0.0136,296
1642382,Branden Carlson,1026,-0.5201,0.3907083015993907,-0.2032073876618431,358,0.5021,221
1630570,Trendon Watford,3596,-0.3031,0.6920708237105466,-0.20976666666666666,359,0.2463,150
200782,P.J. Tucker,225,-1.7871,0.1232876712328767,-0.22032739726027395,360,-0.2551,344
1631172,Ousmane Dieng,1655,-0.4363,0.5084485407066052,-0.22183609831029186,361,-0.7316,449
1641736,Reece Beekman,1893,-0.4106,0.5419410249069567,-0.22252098482679644,362,-0.2171,311
1631210,Jacob Toppin,296,-1.4486,0.15611814345991562,-0.2261527426160338,363,-0.6087,374
201935,James Harden,11469,-0.2599,0.8775728823934501,-0.2280811921340577,364,-0.9829,551
1641842,Ronald Holland II,5334,-0.3028,0.7692529564464955,-0.23292979521199886,365,-0.3277,418
1627777,Georges Niang,7167,-0.2891,0.8174974335576594,-0.23633850804151935,366,0.1654,107
1630811,Keaton Wallace,2112,-0.4188,0.5689655172413793,-0.23828275862068968,367,-0.3654,396
1630544,Tre Mann,1304,-0.5313,0.4490358126721763,-0.23857272727272727,368,-1.097,469
1631093,Jaden Ivey,3610,-0.3498,0.6928982725527831,-0.24237581573896355,369,-0.5391,466
1627824,Guerschon Yabusele,7585,-0.2967,0.8258029395753946,-0.2450157321720196,370,-0.2436,302
1628976,Wendell Carter Jr.,7120,-0.3043,0.8165137614678899,-0.24846513761467892,371,-0.2626,362
1631123,Jamaree Bouyea,199,-2.2618,0.11061700944969427,-0.2501935519733185,372,-0.3447,350
203482,Kelly Olynyk,3675,-0.364,0.6966824644549763,-0.25359241706161134,373,-0.3604,417
1642346,Ryan Dunn,5655,-0.3262,0.7794624396967609,-0.25426064782908336,374,-0.3091,408
1641730,Noah Clowney,4216,-0.3566,0.7248968363136176,-0.258498211829436,375,0,198
1630611,Gui Santos,3041,-0.3973,0.6552467140702435,-0.26032951950010774,376,-0.0751,245
1641712,Rayan Rupert,1978,-0.4725,0.5528228060368922,-0.2612087758524315,377,-0.336,387
1641723,Kobe Bufkin,530,-1.0514,0.24882629107981222,-0.2616159624413145,378,-0.7691,402
1641789,Jazian Gortman,239,-2.0191,0.12996193583469276,-0.26240614464382817,379,-0.186,333
1631213,Tyrese Martin,5298,-0.3429,0.7680487097709481,-0.2633639025804581,380,-0.3565,430
1642258,Zaccharie Risacher,7854,-0.3183,0.8307594668923207,-0.26443073831182573,381,-0.1755,234
200768,Kyle Lowry,2693,-0.4229,0.6273002562310739,-0.26528527836012117,382,-0.363,406
2544,LeBron James,10062,-0.3127,0.8628022637626479,-0.26979826787857997,383,-0.5981,521
1630592,Jalen Wilson,8064,-0.3238,0.8344370860927153,-0.2701907284768212,384,-0.2537,337
1642345,Oso Ighodaro,4222,-0.374,0.7251803503950532,-0.2712174510477499,385,-0.3342,412
1642450,Daniss Jenkins,70,-6.5268,0.041916167664670656,-0.27357844311377244,386,-0.2757,345
1630578,Alperen Sengun,9596,-0.3228,0.8570918185066095,-0.27666923901393353,387,-0.2351,281
1628392,Isaiah Hartenstein,6484,-0.3514,0.802078179119248,-0.28185027214250374,388,-0.5432,493
1642502,Malevy Leons,82,-5.873,0.04875148632580262,-0.2863174791914388,389,-0.3567,348
1631223,David Roddy,1823,-0.538,0.5325737657026001,-0.28652468594799885,390,-0.4325,411
1629098,Jack McVeigh,190,-2.7599,0.10614525139664804,-0.29295027932960893,391,-0.3508,351
1642402,Enrique Freeman,791,-0.8946,0.33082392304475117,-0.2959550815558344,392,-0.9019,428
1630591,Jalen Suggs,4056,-0.4138,0.7171145685997171,-0.29674200848656296,393,0.0557,183
1631212,Peyton Watson,7060,-0.366,0.815242494226328,-0.298378752886836,394,-0.282,391
1631250,Pete Nance,541,-1.1933,0.25268566090611866,-0.3015297991592714,395,-0.2409,340
1629028,Deandre Ayton,4954,-0.4043,0.7558742752517547,-0.3055999694842844,396,-0.9878,524
1642505,Alex Ducas,511,-1.2697,0.24206537186167693,-0.3073504026527712,397,-0.5175,379
203935,Marcus Smart,3098,-0.4729,0.6594295444870157,-0.31184423158790975,398,-0.6388,473
1630296,Braxton Key,56,-9.2362,0.033816425120772944,-0.3123352657004831,399,-0.249,342
1630165,Killian Hayes,678,-1.0628,0.2976294995610184,-0.31632063213345035,400,-1.5444,456
1631323,Simone Fontecchio,5324,-0.4147,0.7689196995956095,-0.31887099942229924,401,-0.6939,503
1629216,Gabe Vincent,6205,-0.407,0.795003203074952,-0.32356630365150546,402,-0.5716,498
1641857,Liam Robbins,233,-2.5728,0.127114020731042,-0.32703895253682486,403,-0.5568,366
203954,Joel Embiid,2361,-0.5517,0.5960616006059076,-0.32884718505427923,404,-0.5246,441
1628427,Vlatko Čančar,560,-1.2921,0.25925925925925924,-0.3349888888888889,405,-0.0958,301
203992,Bogdan Bogdanović,5461,-0.4342,0.7734032006797904,-0.33581166973516496,406,-0.7524,509
1629629,Cam Reddish,2518,-0.554,0.6114618746964546,-0.3387498785818359,407,-0.491,436
1641734,Emoni Bates,302,-2.1735,0.1587802313354364,-0.34510883280757104,408,-1.2994,409
1630585,Marcus Garrett,311,-2.125,0.16274201988487702,-0.34582679225536367,409,-0.4033,360
1626153,Delon Wright,2571,-0.5615,0.616398945097099,-0.3461080076720211,410,-0.1948,288
1629628,RJ Barrett,7729,-0.4224,0.8284917997641762,-0.34995493622038804,411,-0.2632,365
1641817,Anton Watson,96,-6.2489,0.05660377358490566,-0.353711320754717,412,-0.3652,349
1630227,Daishen Nix,57,-10.4191,0.0343995171997586,-0.3584120096560049,413,-0.281,346
1642422,Armel Traoré,275,-2.4472,0.14666666666666667,-0.35892266666666667,414,-0.8142,385
201567,Kevin Love,1062,-0.9143,0.3989481592787378,-0.36475830202855,415,-0.2356,329
201599,DeAndre Jordan,2840,-0.5799,0.6396396396396397,-0.370927027027027,416,-0.4671,438
1631166,Drew Timme,1050,-0.9613,0.39622641509433965,-0.38089245283018874,417,-0.335,371
1627742,Brandon Ingram,2446,-0.6305,0.6045477014335146,-0.3811673257538309,418,-1.0283,494
1642348,Justin Edwards,4636,-0.5224,0.7434252726106478,-0.3883653624118024,419,-0.1821,259
1629610,DaQuan Jeffries,4315,-0.5328,0.7295012679628065,-0.3886782755705833,420,-0.2867,381
1629020,Jarred Vanderbilt,2355,-0.66,0.595448798988622,-0.3929962073324906,421,-0.3226,386
203486,Mason Plumlee,5231,-0.5133,0.7657736788171571,-0.3930716293368467,422,-0.6357,500
202066,Garrett Temple,944,-1.0716,0.3710691823899371,-0.3976377358490566,423,-0.5281,401
1628389,Bam Adebayo,10589,-0.4657,0.8687341045204693,-0.40456947247518255,424,-0.8048,544
201959,Taj Gibson,1649,-0.8095,0.507540781779009,-0.41085426285010773,425,-0.5351,425
1631170,Jaime Jaquez Jr.,5390,-0.5346,0.771101573676681,-0.41223090128755363,426,-0.2603,354
1641783,Tristan da Silva,6500,-0.5164,0.8024691358024691,-0.414395061728395,427,-0.3104,415
1628971,Bruce Brown,3799,-0.5941,0.7036488238562697,-0.4180377662530098,428,-0.209,284
1642279,Ulrich Chomche,123,-5.8714,0.0713871154962275,-0.4191423099245502,429,-0.5426,356
204456,T.J. McConnell,5905,-0.5354,0.7868087941372418,-0.42125742838107927,430,-0.4062,457
1629669,Jaylen Nowell,661,-1.4607,0.2923485183547103,-0.4270334807607254,431,-0.6151,397
1631248,Baylor Scheierman,1479,-0.8962,0.4803507632348165,-0.4304903540110426,432,-1.1892,478
1628995,Kevin Knox II,349,-2.4068,0.17906618778860955,-0.43097650076962546,433,0.1017,293
1626192,Pat Connaughton,2454,-0.719,0.6053280710409472,-0.43523088307844104,434,-0.7027,470
1641710,Anthony Black,7568,-0.5277,0.8254799301919721,-0.4356057591623036,435,-0.5164,499
203500,Steven Adams,3240,-0.6527,0.6694214876033058,-0.43693140495867766,436,-0.3014,384
202331,Paul George,5404,-0.5671,0.7715591090805254,-0.437551170759566,437,-0.5593,484
1626168,Trey Lyles,5483,-0.5694,0.7741070168007906,-0.4407765353663702,438,-0.4631,471
1629234,Drew Eubanks,3072,-0.6742,0.6575342465753424,-0.44330958904109585,439,-0.3004,382
1630346,Matt Ryan,282,-2.991,0.14984059511158343,-0.44817321997874604,440,-0.9157,389
1630542,Marcus Bagley,1066,-1.1374,0.39984996249062266,-0.4547893473368342,441,-0.351,373
203944,Julius Randle,8998,-0.5376,0.8490281185129269,-0.4564375165125495,442,-0.1565,215
1630568,Luka Garza,926,-1.2671,0.3665874901029295,-0.46450300870942196,443,-0.9786,443
1642273,Kyshawn George,7444,-0.5657,0.8230871295886776,-0.4656203892083149,444,-0.7791,529
1630550,JT Thor,997,-1.2399,0.3839045051983057,-0.47600319599537927,445,-0.5414,404
1631104,Blake Wesley,2687,-0.7801,0.6267786330767436,-0.4889500116631677,446,-0.484,440
1630173,Precious Achiuwa,4884,-0.6554,0.7532387415175817,-0.4936726711906231,447,-0.3747,435
202704,Reggie Jackson,1564,-0.9989,0.4943109987357775,-0.49376725663716814,448,-0.3235,375
201949,James Johnson,142,-6.0973,0.08151549942594719,-0.49702445464982775,449,-0.627,361
1642530,Yuki Kawamura,371,-2.645,0.18822932521562658,-0.4978665651953323,450,-1.3644,422
1641765,Olivier-Maxence Prosper,2370,-0.8474,0.5969773299748111,-0.505878589420655,451,-0.581,448
1630762,Phillip Wheeler,172,-5.2197,0.09706546275395034,-0.5066525959367946,452,-0.5693,363
1641816,Hunter Tyson,1585,-1.019,0.4976452119309262,-0.5071004709576138,453,-1.3763,491
1630311,Pat Spencer,1037,-1.2921,0.3932499051952977,-0.5081182025028441,454,-0.6371,420
1630526,Jeremiah Robinson-Earl,5128,-0.6701,0.7621878715814506,-0.5107420927467301,455,-0.2406,309
203083,Andre Drummond,3050,-0.7796,0.6559139784946236,-0.5113505376344085,456,-0.2815,369
1641738,Kobe Brown,1066,-1.2887,0.39984996249062266,-0.5152866466616653,457,-0.0589,275
1628365,Markelle Fultz,766,-1.6048,0.3237531699070161,-0.5195590870667794,458,0.0555,272
1631466,Nate Williams,640,-1.8368,0.2857142857142857,-0.5247999999999999,459,0.8076,230
1630649,Stanley Umude,354,-2.9016,0.1811668372569089,-0.5256736949846469,460,-0.377,358
1630175,Cole Anthony,4952,-0.7029,0.7557997557997558,-0.5312516483516483,461,-0.7593,507
1630553,Keon Johnson,7816,-0.6465,0.8300764655904843,-0.5366444350042481,462,-0.6728,519
1630556,Kessler Edwards,2540,-0.8792,0.6135265700483091,-0.5394125603864733,463,-0.9363,489
101108,Chris Paul,9301,-0.6487,0.8532244748188239,-0.5534867168149711,464,-0.5874,514
1629645,Kevin Porter Jr.,6073,-0.7003,0.7914766062817672,-0.5542710673791216,465,-1.5587,550
1630567,Scottie Barnes,8958,-0.6576,0.8484561469975375,-0.5579447622655807,466,-0.7043,531
1628964,Mo Bamba,1645,-1.1025,0.5069337442218799,-0.5588944530046226,467,-0.5706,429
1641854,Craig Porter Jr.,2067,-1.0023,0.563676029451868,-0.5649724843196073,468,-0.7294,463
202691,Klay Thompson,8166,-0.6887,0.8361662912144173,-0.5758677247593692,469,-0.3807,467
203915,Spencer Dinwiddie,8876,-0.6867,0.8472699503627339,-0.5818202749140894,470,-0.4499,488
1630208,Nick Richards,5185,-0.7643,0.7641857037582903,-0.5840671333824613,471,-0.1733,255
1631102,TyTy Washington Jr.,456,-2.6389,0.22178988326848248,-0.5852813229571984,472,-0.4657,372
1630558,Davion Mitchell,8229,-0.7102,0.8372164004476549,-0.5945910875979246,473,-0.9665,545
1630623,Tyson Etienne,642,-2.0771,0.2863514719000892,-0.5947806422836753,474,-0.5492,390
1642367,Jonathan Mogbo,5312,-0.7765,0.7685185185185185,-0.5967546296296296,475,-0.4144,454
1642461,Spencer Jones,515,-2.4546,0.24349881796690306,-0.5976921985815603,476,-1.0012,416
1626171,Bobby Portis,5132,-0.7896,0.76232917409388,-0.6019351158645276,477,-1.0106,528
1630625,Dalano Banton,4609,-0.8123,0.742309550652279,-0.6029780479948462,478,0.0479,171
1629052,Oshae Brissett,559,-2.3374,0.2589161648911533,-0.6051906438165818,479,-0.5978,392
1641753,Chris Livingston,408,-3.058,0.20318725099601595,-0.6213466135458168,480,-0.3288,355
1628370,Malik Monk,8545,-0.7394,0.84228684080828,-0.6227868900936422,481,-0.6254,515
1642274,Yves Missi,8030,-0.7612,0.833852544132918,-0.6347285565939772,482,-0.7318,526
1629618,Jalen Pickett,2695,-1.0279,0.6274738067520372,-0.6449803259604191,483,-0.8285,483
1631121,Bryce McGowens,126,-8.8471,0.07300115874855156,-0.6458485515643105,484,-0.1469,335
1631200,Kris Murray,4396,-0.8841,0.733155436957972,-0.6481827218145431,485,-0.5261,474
1641757,Jordan Miller,1687,-1.2773,0.5132339519318527,-0.6555537268025555,486,-0.304,370
1630581,Josh Giddey,8977,-0.7767,0.8487283728845608,-0.6592073272194383,487,-0.851,543
1629004,Svi Mykhailiuk,3140,-1.0071,0.6624472573839663,-0.6671506329113925,488,-0.7145,479
1626196,Josh Richardson,578,-2.5648,0.26538108356290174,-0.6806494031221304,489,-1.1167,426
1641998,Trey Jemison,1530,-1.4129,0.48881789137380194,-0.6906507987220448,490,-0.8932,462
1631124,Julian Strawther,5768,-0.8844,0.7828447339847991,-0.6923478827361563,491,-0.6282,501
1641741,Ricky Council IV,5086,-0.9109,0.7606939874364343,-0.6929161531558481,492,-0.0481,203
1630595,Cade Cunningham,10295,-0.8046,0.8654897015552753,-0.6963730138713745,493,-0.5886,520
1630528,Josh Christopher,301,-4.454,0.15833771699105734,-0.7052361914781693,494,-1.2497,407
202687,Bismack Biyombo,2171,-1.2326,0.5757093609122249,-0.7096193582604083,495,-0.0733,256
203994,Jusuf Nurkić,4353,-0.9788,0.7312279522929616,-0.7157259197043507,496,-0.9561,512
203471,Dennis Schröder,8663,-0.861,0.844100165643574,-0.7267702426191173,497,-0.4594,490
1628997,Caleb Martin,4907,-0.9713,0.7541109574304595,-0.7324679729522053,498,-0.4612,464
1642359,Pacôme Dadiet,449,-3.3727,0.21913128355295267,-0.7390640800390434,499,-0.6988,394
1642263,Reed Sheppard,2822,-1.1665,0.6381727725011307,-0.744428539122569,500,-1.5128,522
1641722,Jordan Hawkins,5481,-0.9948,0.7740432142352776,-0.7700181895212541,501,-0.9744,530
1641724,Jett Howard,2912,-1.2025,0.6453900709219859,-0.7760815602836879,502,-0.0655,244
1630695,Micah Potter,2933,-1.2153,0.6470328700639753,-0.7863390469887491,503,-0.4868,444
203967,Dario Šarić,854,-2.2623,0.3480032599837001,-0.7872877750611248,504,-1.2721,455
1630579,Jericho Sims,2502,-1.2916,0.6099463676255485,-0.7878067284251585,505,-0.8612,481
204060,Joe Ingles,468,-3.4862,0.2263056092843327,-0.7889466150870407,506,-0.7777,399
1642275,Tidjane Salaün,4975,-1.0736,0.7566539923954373,-0.8123437262357416,507,-0.5191,476
1631120,JD Davison,339,-4.7024,0.17483238782877772,-0.8221318205260443,508,-1.5032,423
1642355,Bronny James,717,-2.7841,0.30945187742770824,-0.8615449719464825,509,-1.3292,447
1628464,Daniel Theis,2604,-1.4079,0.6194100856327307,-0.8720674595623215,510,-0.7652,477
202693,Markieff Morris,634,-3.1584,0.2837958818263205,-0.8963409131602506,511,-1.7636,460
1630702,Jaden Hardy,3760,-1.3111,0.7014925373134329,-0.9197268656716417,512,-1.1204,518
1641731,Bilal Coulibaly,8214,-1.1072,0.8369675973099654,-0.9266905237415937,513,-0.8396,538
1631115,Orlando Robinson,3152,-1.405,0.6632996632996633,-0.931936026936027,514,-0.63,472
1641878,Damion Baugh,1530,-1.9103,0.48881789137380194,-0.9337888178913739,515,-0.168,289
1629614,Andrew Nembhard,7546,-1.1352,0.825060135578395,-0.9366082659085939,516,-1.169,548
1641725,Trey Alexander,487,-4.1035,0.23334930522280786,-0.9575488739817921,517,-1.0704,421
1630703,Scoot Henderson,7279,-1.171,0.8197995269737584,-0.9599852460862711,518,-0.837,533
1642278,Tyler Kolek,1177,-2.2729,0.4238386748289521,-0.9633429240187252,519,-0.4701,400
1642358,AJ Johnson,2608,-1.5694,0.6197718631178707,-0.9726699619771862,520,-0.2786,364
1642281,Jaylon Tyson,1834,-1.8303,0.5340710541642399,-0.9775102504368084,521,-0.7033,453
1630574,Ariel Hukporti,874,-2.8002,0.3532740501212611,-0.9892379951495553,522,-1.2776,458
1641718,Keyonte George,8764,-1.1746,0.8456194519490544,-0.9932646082593594,523,-1.0559,549
1630172,Patrick Williams,6807,-1.2736,0.8096824075175449,-1.0312115142143452,524,-0.6412,508
1631246,Vince Williams Jr.,2150,-1.8095,0.5733333333333334,-1.0374466666666669,525,-1.7474,516
1641720,Jalen Hood-Schifino,1247,-2.452,0.43800491745697223,-1.0739880576044958,526,0.0862,254
1641748,Andre Jackson Jr.,3953,-1.5117,0.7118674590311543,-1.0761300378173961,527,-1.0756,517
1626156,D'Angelo Russell,6146,-1.3603,0.793441776400723,-1.0793188484379035,528,-0.7554,513
203458,Alex Len,1510,-2.2365,0.4855305466237942,-1.0858890675241157,529,-0.6976,442
1642267,Carlton Carrington,10321,-1.2643,0.8657830718899421,-1.0946095377904537,530,-0.8633,546
1628467,Maxi Kleber,2673,-1.7742,0.6255558155862392,-1.1098611280131057,531,-1.1549,506
1631247,Luke Travers,347,-6.2775,0.17822290703646637,-1.1187942989214177,532,-1.2814,414
1641733,Nick Smith Jr.,5645,-1.4871,0.7791580400276052,-1.1586859213250518,533,-1.0141,534
203110,Draymond Green,8372,-1.4062,0.8395507420778179,-1.1805762535098274,534,-0.713,527
1629027,Trae Young,11689,-1.3884,0.8795996688990895,-1.221236180299496,535,-1.2486,553
1642347,Jamal Shead,6099,-1.5499,0.7921808027016496,-1.2278010261072867,536,-1.7622,552
1641775,Jordan Walsh,1552,-2.5139,0.49238578680203043,-1.2378086294416244,537,-0.7795,451
1642265,Rob Dillingham,2124,-2.1823,0.5703544575725027,-1.2446845327604728,538,-1.051,486
203995,Vasilije Micić,3118,-1.9261,0.6608732513777024,-1.2729079694785925,539,-1.1747,511
1641794,Dillon Jones,2322,-2.1545,0.592044875063743,-1.2755606833248345,540,-1.289,505
1642354,KJ Simpson,3382,-1.8806,0.6788438378161381,-1.2766337213970294,541,-1.4729,532
1642264,Stephon Castle,8820,-1.5299,0.8464491362763915,-1.2949825335892513,542,-0.8116,539
1641745,Adam Flagler,808,-3.9412,0.33554817275747506,-1.3224624584717606,543,-1.2425,450
1627749,Dejounte Murray,4195,-1.8513,0.7238999137187231,-1.340155910267472,544,-1.2793,535
1628398,Kyle Kuzma,8258,-1.6346,0.8376952728748225,-1.369296693041185,545,-0.7811,536
1626179,Terry Rozier,6584,-1.7082,0.804496578690127,-1.374241055718475,546,-1.0579,542
202684,Tristan Thompson,1319,-3.1646,0.4518670777663583,-1.4299785542994177,547,-2.0406,504
1630214,Xavier Tillman,926,-3.9823,0.3665874901029295,-1.459861361836896,548,-1.5625,475
1642259,Alexandre Sarr,7695,-1.8634,0.8278644432490586,-1.5426426035502958,549,-1.1014,547
1641713,GG Jackson,1946,-2.8466,0.5487873660462493,-1.5621781161872534,550,-1.2333,496
1642262,Cody Williams,4486,-2.212,0.7371015445284259,-1.6304686164968782,551,-1.3881,540
201566,Russell Westbrook,9022,-2.0751,0.8493692336659763,-1.7625260967802674,552,-1.5653,554
1627732,Ben Simmons,4480,-2.4481,0.7368421052631579,-1.8038631578947368,553,-1.1009,525
203901,Elfrid Payton,2025,-3.5399,0.5586206896551724,-1.9774613793103448,554,-1.0102,482
1642268,Isaiah Collier,7772,-2.7165,0.8292787025181392,-2.252735595390525,555,-2.369,555
