season,gameId,status,reconcileOk,quarantined,possessionCount,lineupOk
2024-25,0022400558,COMPLETE,true,false,200,false
2024-25,0022400559,COMPLETE,true,false,195,false
2024-25,0022400560,COMPLETE,true,false,198,false
2024-25,0022400561,COMPLETE,true,false,193,true
2024-25,0022400562,COMPLETE,true,false,187,true
2024-25,0022400563,COMPLETE,true,false,207,true
2024-25,0022400564,COMPLETE,true,false,209,true
2024-25,0022400565,COMPLETE,true,false,179,true
2024-25,0022400566,COMPLETE,true,false,205,true
2024-25,0022400567,COMPLETE,true,false,208,true
2024-25,0022400568,COMPLETE,true,false,184,false
2024-25,0022400569,COMPLETE,true,false,205,true
2024-25,0022400570,COMPLETE,true,false,188,true
2024-25,0022400571,COMPLETE,true,false,199,true
2024-25,0022400572,COMPLETE,true,false,206,true
2024-25,0022400573,COMPLETE,true,false,209,true
2024-25,0022400574,COMPLETE,true,false,212,true
2024-25,0022400575,COMPLETE,true,false,196,true
2024-25,0022400576,COMPLETE,true,false,207,false
2024-25,0022400577,COMPLETE,true,false,179,false
2024-25,0022400578,COMPLETE,true,false,181,true
2024-25,0022400579,COMPLETE,true,false,196,true
2024-25,0022400580,COMPLETE,true,false,200,false
2024-25,0022400581,COMPLETE,true,false,207,false
2024-25,0022400582,COMPLETE,true,false,200,false
2024-25,0022400583,COMPLETE,true,false,192,true
2024-25,0022400584,COMPLETE,true,false,204,true
2024-25,0022400585,COMPLETE,true,false,181,true
2024-25,0022400586,COMPLETE,true,false,201,false
2024-25,0022400587,COMPLETE,true,false,222,true
2024-25,0022400588,COMPLETE,true,false,191,false
2024-25,0022400589,COMPLETE,true,false,196,false
2024-25,0022400590,COMPLETE,true,false,191,false
2024-25,0022400591,COMPLETE,true,false,207,true
2024-25,0022400592,COMPLETE,true,false,199,true
2024-25,0022400593,COMPLETE,true,false,197,true
2024-25,0022400594,COMPLETE,true,false,195,true
2024-25,0022400595,COMPLETE,true,false,192,true
2024-25,0022400596,COMPLETE,true,false,188,true
2024-25,0022400597,COMPLETE,true,false,200,true
2024-25,0022400598,COMPLETE,true,false,215,true
2024-25,0022400599,COMPLETE,true,false,196,true
2024-25,0022400600,COMPLETE,true,false,201,true
2024-25,0022400601,COMPLETE,true,false,205,true
2024-25,0022400602,COMPLETE,true,false,201,true
2024-25,0022400603,COMPLETE,true,false,193,true
2024-25,0022400604,COMPLETE,true,false,192,true
2024-25,0022400605,COMPLETE,true,false,225,true
2024-25,0022400606,COMPLETE,true,false,191,false
2024-25,0022400607,COMPLETE,true,false,190,true
2024-25,0022400608,COMPLETE,true,false,185,false
2024-25,0022400609,COMPLETE,true,false,192,true
2024-25,0022400610,COMPLETE,true,false,201,true
2024-25,0022400611,COMPLETE,true,false,191,true
2024-25,0022400612,COMPLETE,true,false,214,true
2024-25,0022400613,COMPLETE,true,false,188,true
2024-25,0022400614,COMPLETE,true,false,201,true
2024-25,0022400615,COMPLETE,true,false,193,false
2024-25,0022400616,COMPLETE,true,false,206,false
2024-25,0022400617,COMPLETE,true,false,202,true
2024-25,0022400618,COMPLETE,true,false,207,true
2024-25,0022400619,COMPLETE,true,false,198,false
2024-25,0022400620,COMPLETE,true,false,213,true
2024-25,0022400622,COMPLETE,true,false,190,false
2024-25,0022400623,COMPLETE,true,false,209,true
2024-25,0022400624,COMPLETE,true,false,198,true
2024-25,0022400625,COMPLETE,true,false,206,true
2024-25,0022400626,COMPLETE,true,false,221,true
2024-25,0022400627,COMPLETE,true,false,198,true
2024-25,0022400628,COMPLETE,true,false,198,false
2024-25,0022400629,COMPLETE,true,false,188,true
2024-25,0022400630,COMPLETE,true,false,192,false
2024-25,0022400631,COMPLETE,true,false,201,false
2024-25,0022400632,COMPLETE,true,false,198,true
2024-25,0022400634,COMPLETE,true,false,198,true
2024-25,0022400635,COMPLETE,true,false,194,true
2024-25,0022400636,COMPLETE,true,false,198,true
2024-25,0022400637,COMPLETE,true,false,197,true
2024-25,0022400638,COMPLETE,true,false,210,true
2024-25,0022400639,COMPLETE,true,false,216,false
2024-25,0022400640,COMPLETE,true,false,197,false
2024-25,0022400641,COMPLETE,true,false,210,false
2024-25,0022400642,COMPLETE,true,false,201,true
2024-25,0022400643,COMPLETE,true,false,203,true
2024-25,0022400644,COMPLETE,true,false,190,true
2024-25,0022400645,COMPLETE,true,false,196,false
2024-25,0022400646,COMPLETE,true,false,204,true
2024-25,0022400647,COMPLETE,true,false,188,true
2024-25,0022400648,COMPLETE,true,false,192,true
2024-25,0022400649,COMPLETE,true,false,191,true
2024-25,0022400650,COMPLETE,true,false,189,true
2024-25,0022400651,COMPLETE,true,false,186,false
2024-25,0022400652,COMPLETE,true,false,222,true
2024-25,0022400653,COMPLETE,true,false,213,false
2024-25,0022400654,COMPLETE,true,false,212,true
2024-25,0022400655,COMPLETE,true,false,212,true
2024-25,0022400656,COMPLETE,true,false,203,false
2024-25,0022400657,COMPLETE,true,false,195,true
2024-25,0022400658,COMPLETE,true,false,198,false
2024-25,0022400659,COMPLETE,true,false,192,false
2024-25,0022400660,COMPLETE,true,false,199,false
2024-25,0022400661,COMPLETE,true,false,192,false
2024-25,0022400662,COMPLETE,true,false,194,true
2024-25,0022400663,COMPLETE,true,false,180,true
2024-25,0022400664,COMPLETE,true,false,203,true
2024-25,0022400665,COMPLETE,true,false,194,true
2024-25,0022400666,COMPLETE,true,false,202,false
2024-25,0022400667,COMPLETE,true,false,191,false
2024-25,0022400668,COMPLETE,true,false,197,false
2024-25,0022400669,COMPLETE,true,false,188,true
2024-25,0022400670,COMPLETE,true,false,206,true
2024-25,0022400671,COMPLETE,true,false,198,true
2024-25,0022400672,COMPLETE,true,false,195,true
2024-25,0022400673,COMPLETE,true,false,203,false
2024-25,0022400674,COMPLETE,true,false,203,true
2024-25,0022400675,COMPLETE,true,false,205,true
2024-25,0022400676,COMPLETE,true,false,193,true
2024-25,0022400677,COMPLETE,true,false,191,true
2024-25,0022400678,COMPLETE,true,false,182,false
2024-25,0022400679,COMPLETE,true,false,193,true
2024-25,0022400680,COMPLETE,true,false,198,true
2024-25,0022400681,COMPLETE,true,false,197,true
2024-25,0022400682,COMPLETE,true,false,200,true
2024-25,0022400683,COMPLETE,true,false,207,false
2024-25,0022400684,COMPLETE,true,false,205,true
2024-25,0022400685,COMPLETE,true,false,206,true
2024-25,0022400686,COMPLETE,true,false,205,false
2024-25,0022400687,COMPLETE,true,false,201,true
2024-25,0022400688,COMPLETE,true,false,197,false
2024-25,0022400689,COMPLETE,true,false,184,true
2024-25,0022400690,COMPLETE,true,false,202,true
2024-25,0022400691,COMPLETE,true,false,209,true
2024-25,0022400692,COMPLETE,true,false,196,true
2024-25,0022400693,COMPLETE,true,false,194,true
2024-25,0022400694,COMPLETE,true,false,204,false
2024-25,0022400695,COMPLETE,true,false,213,false
2024-25,0022400696,COMPLETE,true,false,211,true
2024-25,0022400697,COMPLETE,true,false,189,true
2024-25,0022400698,COMPLETE,true,false,193,true
2024-25,0022400699,COMPLETE,true,false,204,false
2024-25,0022400700,COMPLETE,true,false,202,true
2024-25,0022400701,COMPLETE,true,false,210,true
2024-25,0022400702,COMPLETE,true,false,207,true
2024-25,0022400703,COMPLETE,true,false,224,true
2024-25,0022400704,COMPLETE,true,false,190,false
2024-25,0022400705,COMPLETE,true,false,204,true
2024-25,0022400706,COMPLETE,true,false,186,true
2024-25,0022400707,COMPLETE,true,false,208,true
2024-25,0022400708,COMPLETE,true,false,189,false
2024-25,0022400709,COMPLETE,true,false,205,true
2024-25,0022400710,COMPLETE,true,false,199,true
2024-25,0022400711,COMPLETE,true,false,181,false
2024-25,0022400712,COMPLETE,true,false,189,true
2024-25,0022400713,COMPLETE,true,false,190,true
2024-25,0022400714,COMPLETE,true,false,205,false
2024-25,0022400715,COMPLETE,true,false,190,true
2024-25,0022400716,COMPLETE,true,false,196,true
2024-25,0022400717,COMPLETE,true,false,185,true
2024-25,0022400718,COMPLETE,true,false,206,true
2024-25,0022400719,COMPLETE,true,false,215,true
2024-25,0022400720,COMPLETE,true,false,185,true
2024-25,0022400721,COMPLETE,true,false,196,false
2024-25,0022400722,COMPLETE,true,false,195,true
2024-25,0022400723,COMPLETE,true,false,191,true
2024-25,0022400724,COMPLETE,true,false,205,true
2024-25,0022400725,COMPLETE,true,false,208,false
2024-25,0022400726,COMPLETE,true,false,207,true
2024-25,0022400727,COMPLETE,true,false,191,true
2024-25,0022400728,COMPLETE,true,false,192,true
2024-25,0022400729,COMPLETE,true,false,194,false
2024-25,0022400730,COMPLETE,true,false,195,true
2024-25,0022400731,COMPLETE,true,false,207,false
2024-25,0022400732,COMPLETE,true,false,192,false
2024-25,0022400733,COMPLETE,true,false,203,false
2024-25,0022400734,COMPLETE,true,false,194,true
2024-25,0022400735,COMPLETE,true,false,202,true
2024-25,0022400736,COMPLETE,true,false,202,true
2024-25,0022400737,COMPLETE,true,false,189,true
2024-25,0022400738,COMPLETE,true,false,198,true
2024-25,0022400739,COMPLETE,true,false,194,true
2024-25,0022400740,COMPLETE,true,false,214,true
2024-25,0022400741,COMPLETE,true,false,187,true
2024-25,0022400742,COMPLETE,true,false,203,true
2024-25,0022400743,COMPLETE,true,false,191,true
2024-25,0022400744,COMPLETE,true,false,212,true
2024-25,0022400745,COMPLETE,true,false,199,false
2024-25,0022400746,COMPLETE,true,false,198,true
2024-25,0022400747,COMPLETE,true,false,203,true
2024-25,0022400748,COMPLETE,true,false,187,true
2024-25,0022400749,COMPLETE,true,false,182,true
2024-25,0022400750,COMPLETE,true,false,222,true
2024-25,0022400751,COMPLETE,true,false,200,true
2024-25,0022400752,COMPLETE,true,false,184,true
2024-25,0022400753,COMPLETE,true,false,200,true
2024-25,0022400754,COMPLETE,true,false,203,true
2024-25,0022400755,COMPLETE,true,false,204,true
2024-25,0022400756,COMPLETE,true,false,199,false
2024-25,0022400757,COMPLETE,true,false,203,true
2024-25,0022400758,COMPLETE,true,false,186,true
2024-25,0022400759,COMPLETE,true,false,181,true
2024-25,0022400760,COMPLETE,true,false,209,true
2024-25,0022400761,COMPLETE,true,false,202,true
2024-25,0022400762,COMPLETE,true,false,219,true
2024-25,0022400763,COMPLETE,true,false,202,false
2024-25,0022400764,COMPLETE,true,false,200,false
2024-25,0022400765,COMPLETE,true,false,202,false
2024-25,0022400766,COMPLETE,true,false,207,true
2024-25,0022400767,COMPLETE,true,false,209,true
2024-25,0022400768,COMPLETE,true,false,207,false
2024-25,0022400769,COMPLETE,true,false,197,true
2024-25,0022400770,COMPLETE,true,false,185,true
2024-25,0022400771,COMPLETE,true,false,218,true
2024-25,0022400772,COMPLETE,true,false,190,false
2024-25,0022400773,COMPLETE,true,false,233,true
2024-25,0022400774,COMPLETE,true,false,210,true
2024-25,0022400775,COMPLETE,true,false,212,true
2024-25,0022400776,COMPLETE,true,false,208,true
2024-25,0022400777,COMPLETE,true,false,192,false
2024-25,0022400778,COMPLETE,true,false,192,true
2024-25,0022400779,COMPLETE,true,false,198,true
2024-25,0022400780,COMPLETE,true,false,210,true
2024-25,0022400781,COMPLETE,true,false,207,false
2024-25,0022400782,COMPLETE,true,false,194,true
2024-25,0022400783,COMPLETE,true,false,210,true
2024-25,0022400784,COMPLETE,true,false,202,true
2024-25,0022400785,COMPLETE,true,false,225,true
2024-25,0022400786,COMPLETE,true,false,193,true
2024-25,0022400787,COMPLETE,true,false,194,true
2024-25,0022400788,COMPLETE,true,false,203,false
2024-25,0022400789,COMPLETE,true,false,191,true
2024-25,0022400790,COMPLETE,true,false,199,false
2024-25,0022400791,COMPLETE,true,false,202,true
2024-25,0022400792,COMPLETE,true,false,221,false
2024-25,0022400793,COMPLETE,true,false,193,true
2024-25,0022400794,COMPLETE,true,false,201,true
2024-25,0022400795,COMPLETE,true,false,204,false
2024-25,0022400796,COMPLETE,true,false,205,true
2024-25,0022400797,COMPLETE,true,false,205,true
2024-25,0022400798,COMPLETE,true,false,208,true
2024-25,0022400799,COMPLETE,true,false,203,true
2024-25,0022400800,COMPLETE,true,false,204,true
2024-25,0022400801,COMPLETE,true,false,206,true
2024-25,0022400802,COMPLETE,true,false,199,true
2024-25,0022400803,COMPLETE,true,false,205,true
2024-25,0022400804,COMPLETE,true,false,200,true
2024-25,0022400805,COMPLETE,true,false,195,true
2024-25,0022400806,COMPLETE,true,false,205,false
2024-25,0022400807,COMPLETE,true,false,190,true
2024-25,0022400808,COMPLETE,true,false,193,true
2024-25,0022400809,COMPLETE,true,false,205,true
2024-25,0022400810,COMPLETE,true,false,210,true
2024-25,0022400811,COMPLETE,true,false,192,true
2024-25,0022400812,COMPLETE,true,false,202,false
2024-25,0022400813,COMPLETE,true,false,202,true
2024-25,0022400814,COMPLETE,true,false,229,false
2024-25,0022400815,COMPLETE,true,false,198,true
2024-25,0022400816,COMPLETE,true,false,203,true
2024-25,0022400817,COMPLETE,true,false,194,true
2024-25,0022400818,COMPLETE,true,false,208,true
2024-25,0022400819,COMPLETE,true,false,202,true
2024-25,0022400820,COMPLETE,true,false,197,true
2024-25,0022400821,COMPLETE,true,false,199,false
2024-25,0022400822,COMPLETE,true,false,208,true
2024-25,0022400823,COMPLETE,true,false,215,false
2024-25,0022400824,COMPLETE,true,false,193,true
2024-25,0022400825,COMPLETE,true,false,192,true
2024-25,0022400826,COMPLETE,true,false,229,true
2024-25,0022400827,COMPLETE,true,false,206,true
2024-25,0022400828,COMPLETE,true,false,197,true
2024-25,0022400829,COMPLETE,true,false,190,true
2024-25,0022400830,COMPLETE,true,false,184,true
2024-25,0022400831,COMPLETE,true,false,199,true
2024-25,0022400832,COMPLETE,true,false,233,true
2024-25,0022400833,COMPLETE,true,false,207,true
2024-25,0022400834,COMPLETE,true,false,201,false
2024-25,0022400835,COMPLETE,true,false,199,true
2024-25,0022400836,COMPLETE,true,false,191,true
2024-25,0022400837,COMPLETE,true,false,204,true
2024-25,0022400838,COMPLETE,true,false,196,true
2024-25,0022400839,COMPLETE,true,false,218,true
2024-25,0022400840,COMPLETE,true,false,200,true
2024-25,0022400841,COMPLETE,true,false,187,true
2024-25,0022400842,COMPLETE,true,false,194,false
2024-25,0022400843,COMPLETE,true,false,193,false
2024-25,0022400844,COMPLETE,true,false,206,true
2024-25,0022400845,COMPLETE,true,false,189,true
2024-25,0022400846,COMPLETE,true,false,212,true
2024-25,0022400847,COMPLETE,true,false,201,true
2024-25,0022400848,COMPLETE,true,false,191,false
2024-25,0022400849,COMPLETE,true,false,195,true
2024-25,0022400850,COMPLETE,true,false,210,true
2024-25,0022400851,COMPLETE,true,false,214,false
2024-25,0022400852,COMPLETE,true,false,184,true
2024-25,0022400853,COMPLETE,true,false,200,true
2024-25,0022400854,COMPLETE,true,false,185,true
2024-25,0022400855,COMPLETE,true,false,221,true
2024-25,0022400856,COMPLETE,true,false,202,true
2024-25,0022400857,COMPLETE,true,false,186,false
2024-25,0022400858,COMPLETE,true,false,205,false
2024-25,0022400859,COMPLETE,true,false,192,true
2024-25,0022400860,COMPLETE,true,false,198,false
2024-25,0022400861,COMPLETE,true,false,208,true
2024-25,0022400862,COMPLETE,true,false,193,true
2024-25,0022400863,COMPLETE,true,false,209,true
2024-25,0022400864,COMPLETE,true,false,200,false
2024-25,0022400865,COMPLETE,true,false,204,true
2024-25,0022400866,COMPLETE,true,false,186,true
2024-25,0022400867,COMPLETE,true,false,228,true
2024-25,0022400868,COMPLETE,true,false,196,true
2024-25,0022400869,COMPLETE,true,false,203,true
2024-25,0022400870,COMPLETE,true,false,185,true
2024-25,0022400871,COMPLETE,true,false,204,true
2024-25,0022400872,COMPLETE,true,false,204,true
2024-25,0022400873,COMPLETE,true,false,202,true
2024-25,0022400874,COMPLETE,true,false,182,true
2024-25,0022400875,COMPLETE,true,false,209,false
2024-25,0022400876,COMPLETE,true,false,191,false
2024-25,0022400877,COMPLETE,true,false,196,true
2024-25,0022400878,COMPLETE,true,false,204,true
2024-25,0022400879,COMPLETE,true,false,216,true
2024-25,0022400880,COMPLETE,true,false,187,true
2024-25,0022400881,COMPLETE,true,false,216,true
2024-25,0022400882,COMPLETE,true,false,193,false
2024-25,0022400883,COMPLETE,true,false,197,true
2024-25,0022400884,COMPLETE,true,false,219,false
2024-25,0022400885,COMPLETE,true,false,192,true
2024-25,0022400886,COMPLETE,true,false,214,false
2024-25,0022400887,COMPLETE,true,false,199,true
2024-25,0022400888,COMPLETE,true,false,197,true
2024-25,0022400889,COMPLETE,true,false,184,true
2024-25,0022400890,COMPLETE,true,false,197,true
2024-25,0022400891,COMPLETE,true,false,190,true
2024-25,0022400892,COMPLETE,true,false,191,true
2024-25,0022400893,COMPLETE,true,false,196,true
2024-25,0022400894,COMPLETE,true,false,210,true
2024-25,0022400895,COMPLETE,true,false,208,true
2024-25,0022400896,COMPLETE,true,false,199,false
2024-25,0022400897,COMPLETE,true,false,209,false
2024-25,0022400898,COMPLETE,true,false,194,true
2024-25,0022400899,COMPLETE,true,false,196,true
2024-25,0022400900,COMPLETE,true,false,186,true
2024-25,0022400901,COMPLETE,true,false,193,true
2024-25,0022400902,COMPLETE,true,false,193,true
2024-25,0022400903,COMPLETE,true,false,208,true
2024-25,0022400904,COMPLETE,true,false,205,true
2024-25,0022400905,COMPLETE,true,false,207,true
2024-25,0022400906,COMPLETE,true,false,209,true
2024-25,0022400907,COMPLETE,true,false,189,false
2024-25,0022400908,COMPLETE,true,false,204,true
2024-25,0022400909,COMPLETE,true,false,213,false
2024-25,0022400910,COMPLETE,true,false,188,true
2024-25,0022400911,COMPLETE,true,false,194,true
2024-25,0022400912,COMPLETE,true,false,177,true
2024-25,0022400913,COMPLETE,true,false,201,true
2024-25,0022400914,COMPLETE,true,false,204,true
2024-25,0022400915,COMPLETE,true,false,204,true
2024-25,0022400916,COMPLETE,true,false,208,true
2024-25,0022400917,COMPLETE,true,false,188,false
2024-25,0022400918,COMPLETE,true,false,191,true
2024-25,0022400919,COMPLETE,true,false,211,true
2024-25,0022400920,COMPLETE,true,false,198,true
2024-25,0022400921,COMPLETE,true,false,195,true
2024-25,0022400922,COMPLETE,true,false,198,false
2024-25,0022400923,COMPLETE,true,false,192,true
2024-25,0022400924,COMPLETE,true,false,217,true
2024-25,0022400925,COMPLETE,true,false,196,false
2024-25,0022400926,COMPLETE,true,false,209,true
2024-25,0022400927,COMPLETE,true,false,197,false
2024-25,0022400928,COMPLETE,true,false,203,false
2024-25,0022400929,COMPLETE,true,false,195,true
2024-25,0022400930,COMPLETE,true,false,188,false
2024-25,0022400931,COMPLETE,true,false,189,true
2024-25,0022400932,COMPLETE,true,false,198,true
2024-25,0022400933,COMPLETE,true,false,215,true
2024-25,0022400934,COMPLETE,true,false,183,false
2024-25,0022400935,COMPLETE,true,false,198,true
2024-25,0022400936,COMPLETE,true,false,199,false
2024-25,0022400937,COMPLETE,true,false,197,true
2024-25,0022400938,COMPLETE,true,false,199,true
2024-25,0022400939,COMPLETE,true,false,202,true
2024-25,0022400940,COMPLETE,true,false,194,true
2024-25,0022400941,COMPLETE,true,false,206,false
2024-25,0022400942,COMPLETE,true,false,198,false
2024-25,0022400943,COMPLETE,true,false,196,true
2024-25,0022400944,COMPLETE,true,false,204,true
2024-25,0022400945,COMPLETE,true,false,210,true
2024-25,0022400946,COMPLETE,true,false,191,true
2024-25,0022400947,COMPLETE,true,false,207,true
2024-25,0022400948,COMPLETE,true,false,185,true
2024-25,0022400949,COMPLETE,true,false,187,false
2024-25,0022400950,COMPLETE,true,false,212,false
2024-25,0022400951,COMPLETE,true,false,203,true
2024-25,0022400952,COMPLETE,true,false,192,true
2024-25,0022400953,COMPLETE,true,false,204,true
2024-25,0022400954,COMPLETE,true,false,213,false
2024-25,0022400955,COMPLETE,true,false,204,false
2024-25,0022400956,COMPLETE,true,false,190,false
2024-25,0022400957,COMPLETE,true,false,195,false
2024-25,0022400958,COMPLETE,true,false,183,true
2024-25,0022400959,COMPLETE,true,false,188,true
2024-25,0022400960,COMPLETE,true,false,197,false
2024-25,0022400961,COMPLETE,true,false,202,true
2024-25,0022400962,COMPLETE,true,false,217,true
2024-25,0022400963,COMPLETE,true,false,202,true
2024-25,0022400964,COMPLETE,true,false,199,true
2024-25,0022400965,COMPLETE,true,false,203,true
2024-25,0022400966,COMPLETE,true,false,226,true
2024-25,0022400967,COMPLETE,true,false,189,true
2024-25,0022400968,COMPLETE,true,false,171,true
2024-25,0022400969,COMPLETE,true,false,211,true
2024-25,0022400970,COMPLETE,true,false,206,true
2024-25,0022400971,COMPLETE,true,false,197,true
2024-25,0022400972,COMPLETE,true,false,202,true
2024-25,0022400973,COMPLETE,true,false,198,false
2024-25,0022400974,COMPLETE,true,false,184,true
2024-25,0022400975,COMPLETE,true,false,212,true
2024-25,0022400976,COMPLETE,true,false,207,true
2024-25,0022400977,COMPLETE,true,false,189,true
2024-25,0022400978,COMPLETE,true,false,203,true
2024-25,0022400979,COMPLETE,true,false,199,true
2024-25,0022400980,COMPLETE,true,false,194,false
2024-25,0022400981,COMPLETE,true,false,205,true
2024-25,0022400982,COMPLETE,true,false,194,true
2024-25,0022400983,COMPLETE,true,false,208,true
2024-25,0022400984,COMPLETE,true,false,191,true
2024-25,0022400985,COMPLETE,true,false,217,false
2024-25,0022400986,COMPLETE,true,false,231,false
2024-25,0022400987,COMPLETE,true,false,199,true
2024-25,0022400988,COMPLETE,true,false,191,false
2024-25,0022400989,COMPLETE,true,false,209,true
2024-25,0022400990,COMPLETE,true,false,204,true
2024-25,0022400991,COMPLETE,true,false,190,true
2024-25,0022400992,COMPLETE,true,false,208,true
2024-25,0022400993,COMPLETE,true,false,197,true
2024-25,0022400994,COMPLETE,true,false,188,true
2024-25,0022400995,COMPLETE,true,false,201,true
2024-25,0022400996,COMPLETE,true,false,196,true
2024-25,0022400997,COMPLETE,true,false,190,true
2024-25,0022400998,COMPLETE,true,false,211,true
2024-25,0022400999,COMPLETE,true,false,196,true
2024-25,0022401000,COMPLETE,true,false,197,true
2024-25,0022401001,COMPLETE,true,false,195,true
2024-25,0022401002,COMPLETE,true,false,199,true
2024-25,0022401003,COMPLETE,true,false,190,true
2024-25,0022401004,COMPLETE,true,false,215,false
2024-25,0022401005,COMPLETE,true,false,206,true
2024-25,0022401006,COMPLETE,true,false,202,true
2024-25,0022401007,COMPLETE,true,false,200,false
2024-25,0022401008,COMPLETE,true,false,202,true
2024-25,0022401009,COMPLETE,true,false,193,true
2024-25,0022401010,COMPLETE,true,false,189,false
2024-25,0022401011,COMPLETE,true,false,222,true
2024-25,0022401012,COMPLETE,true,false,197,true
2024-25,0022401013,COMPLETE,true,false,195,true
2024-25,0022401014,COMPLETE,true,false,199,false
2024-25,0022401015,COMPLETE,true,false,187,true
2024-25,0022401016,COMPLETE,true,false,197,false
2024-25,0022401017,COMPLETE,true,false,190,true
2024-25,0022401018,COMPLETE,true,false,204,true
2024-25,0022401019,COMPLETE,true,false,209,true
2024-25,0022401020,COMPLETE,true,false,191,false
2024-25,0022401021,COMPLETE,true,false,191,true
2024-25,0022401022,COMPLETE,true,false,192,true
2024-25,0022401023,COMPLETE,true,false,198,true
2024-25,0022401024,COMPLETE,true,false,200,true
2024-25,0022401025,COMPLETE,true,false,197,true
2024-25,0022401026,COMPLETE,true,false,209,true
2024-25,0022401027,COMPLETE,true,false,182,false
2024-25,0022401028,COMPLETE,true,false,210,true
2024-25,0022401029,COMPLETE,true,false,194,false
2024-25,0022401030,COMPLETE,true,false,198,true
2024-25,0022401031,COMPLETE,true,false,203,true
2024-25,0022401032,COMPLETE,true,false,190,true
2024-25,0022401033,COMPLETE,true,false,202,false
2024-25,0022401034,COMPLETE,true,false,185,false
2024-25,0022401035,COMPLETE,true,false,184,false
2024-25,0022401036,COMPLETE,true,false,193,false
2024-25,0022401037,COMPLETE,true,false,204,true
2024-25,0022401038,COMPLETE,true,false,181,true
2024-25,0022401039,COMPLETE,true,false,213,false
2024-25,0022401040,COMPLETE,true,false,186,false
2024-25,0022401041,COMPLETE,true,false,189,false
2024-25,0022401042,COMPLETE,true,false,203,true
2024-25,0022401043,COMPLETE,true,false,184,true
2024-25,0022401044,COMPLETE,true,false,196,true
2024-25,0022401045,COMPLETE,true,false,187,true
2024-25,0022401046,COMPLETE,true,false,184,true
2024-25,0022401047,COMPLETE,true,false,178,false
2024-25,0022401048,COMPLETE,true,false,201,true
2024-25,0022401049,COMPLETE,true,false,206,true
2024-25,0022401050,COMPLETE,true,false,190,true
2024-25,0022401051,COMPLETE,true,false,193,true
2024-25,0022401052,COMPLETE,true,false,198,true
2024-25,0022401053,COMPLETE,true,false,194,true
2024-25,0022401054,COMPLETE,true,false,208,true
2024-25,0022401055,COMPLETE,true,false,192,true
2024-25,0022401056,COMPLETE,true,false,184,true
2024-25,0022401057,COMPLETE,true,false,195,false
2024-25,0022401058,COMPLETE,true,false,193,true
2024-25,0022401059,COMPLETE,true,false,208,true
2024-25,0022401060,COMPLETE,true,false,191,true
2024-25,0022401061,COMPLETE,true,false,204,false
2024-25,0022401062,COMPLETE,true,false,196,true
2024-25,0022401063,COMPLETE,true,false,207,true
2024-25,0022401064,COMPLETE,true,false,206,true
2024-25,0022401065,COMPLETE,true,false,194,true
2024-25,0022401066,COMPLETE,true,false,194,true
2024-25,0022401067,COMPLETE,true,false,201,true
2024-25,0022401068,COMPLETE,true,false,204,true
2024-25,0022401069,COMPLETE,true,false,193,true
2024-25,0022401070,COMPLETE,true,false,189,true
2024-25,0022401071,COMPLETE,true,false,188,true
2024-25,0022401072,COMPLETE,true,false,190,true
2024-25,0022401073,COMPLETE,true,false,207,false
2024-25,0022401074,COMPLETE,true,false,194,true
2024-25,0022401075,COMPLETE,true,false,195,true
2024-25,0022401076,COMPLETE,true,false,185,true
2024-25,0022401077,COMPLETE,true,false,216,true
2024-25,0022401078,COMPLETE,true,false,208,true
2024-25,0022401079,COMPLETE,true,false,209,true
2024-25,0022401080,COMPLETE,true,false,190,true
2024-25,0022401081,COMPLETE,true,false,206,true
2024-25,0022401082,COMPLETE,true,false,188,true
2024-25,0022401083,COMPLETE,true,false,209,true
2024-25,0022401084,COMPLETE,true,false,199,true
2024-25,0022401085,COMPLETE,true,false,203,true
2024-25,0022401086,COMPLETE,true,false,210,true
2024-25,0022401087,COMPLETE,true,false,214,true
2024-25,0022401088,COMPLETE,true,false,205,true
2024-25,0022401089,COMPLETE,true,false,192,true
2024-25,0022401090,COMPLETE,true,false,202,true
2024-25,0022401091,COMPLETE,true,false,187,false
2024-25,0022401092,COMPLETE,true,false,211,false
2024-25,0022401093,COMPLETE,true,false,207,true
2024-25,0022401094,COMPLETE,true,false,225,true
2024-25,0022401095,COMPLETE,true,false,192,true
2024-25,0022401096,COMPLETE,true,false,197,true
2024-25,0022401097,COMPLETE,true,false,220,true
2024-25,0022401098,COMPLETE,true,false,194,true
2024-25,0022401099,COMPLETE,true,false,206,false
2024-25,0022401100,COMPLETE,true,false,213,false
2024-25,0022401101,COMPLETE,true,false,195,true
2024-25,0022401102,COMPLETE,true,false,230,false
2024-25,0022401103,COMPLETE,true,false,191,true
2024-25,0022401104,COMPLETE,true,false,190,true
2024-25,0022401105,COMPLETE,true,false,198,true
2024-25,0022401106,COMPLETE,true,false,172,true
2024-25,0022401107,COMPLETE,true,false,207,true
2024-25,0022401108,COMPLETE,true,false,206,true
2024-25,0022401109,COMPLETE,true,false,205,true
2024-25,0022401110,COMPLETE,true,false,209,true
2024-25,0022401111,COMPLETE,true,false,194,true
2024-25,0022401112,COMPLETE,true,false,180,true
2024-25,0022401113,COMPLETE,true,false,183,true
2024-25,0022401114,COMPLETE,true,false,195,true
2024-25,0022401115,COMPLETE,true,false,188,false
2024-25,0022401116,COMPLETE,true,false,200,true
2024-25,0022401117,COMPLETE,true,false,184,true
