playerId,impact_paired,impact_combined_converted,residual,war_residual,DIAGNOSTIC_CANDIDATE
2544,-100.69787466691997,-100.69787466691997,0,0,true
1642263,-103.55616092336773,-103.55616092336773,0,0,true
1626145,-105.45869930616873,-105.45869930616873,0,0,true
1629028,-105.90685346620998,-105.90685346620998,0,0,true
1627732,-110.55733621282701,-110.55733621282701,0,0,true
1642274,-111.6869853367946,-111.6869853367946,0,0,true
203110,-111.8514798955441,-111.8514798955441,0,0,true
1626171,-113.12614495762529,-113.12614495762529,0,0,true
1642273,-113.80976401319674,-113.80976401319674,0,0,true
1641722,-115.03016261853625,-115.03016261853625,0,0,true
1630567,-117.40664478507546,-117.40664478507546,0,0,true
1642354,-120.16872252791494,-120.16872252791494,0,0,true
1630703,-123.58391468601006,-123.58391468601006,0,0,true
1641733,-125.01081701425663,-125.01081701425663,0,0,true
1627749,-125.35989163571874,-125.35989163571874,0,0,true
1628398,-126.7367290071811,-126.7367290071811,0,0,true
1631094,-129.91634247912214,-129.91634247912214,0,0,true
1641731,-140.08159736151325,-140.08159736151325,0,0,true
1642264,-143.21075198604905,-143.21075198604905,0,0,true
1642262,-148.29655097617078,-148.29655097617078,0,0,true
1630590,-151.23176552975548,-151.23176552975548,0,0,true
1626179,-154.21941713697544,-154.21941713697544,0,0,true
1630581,-156.07972169207946,-156.07972169207946,0,0,true
1628389,-169.83318591727047,-169.83318591727047,0,0,true
1630558,-170.80587108762057,-170.80587108762057,0,0,true
1642267,-183.15132514583183,-183.15132514583183,0,0,true
1642259,-190.00929055861755,-190.00929055861755,0,0,true
1629614,-201.21360847526935,-201.21360847526935,0,0,true
1641718,-204.77093095796565,-204.77093095796565,0,0,true
1629645,-230.98804560475332,-230.98804560475332,0,0,true
201935,-243.54514438790295,-243.54514438790295,0,0,true
1642347,-268.18999647875063,-268.18999647875063,0,0,true
1629027,-338.8340926231844,-338.8340926231844,0,0,true
201566,-344.8913396753355,-344.8913396753355,0,0,true
1642268,-479.35703129584977,-479.35703129584977,0,0,true
