playerId,playerName,productionToPairedRatio,productionWAR,WAR_paired,DIAGNOSTIC_CANDIDATE
203468,CJ McCollum,2,-0.43038253872691135,-0.21519126936345567,true
200768,Kyle Lowry,2,-0.4379841701381832,-0.2189920850690916,true
1630528,Josh Christopher,2,-0.4512482874161119,-0.22562414370805595,true
1642346,Ryan Dunn,2,-0.4602851729180034,-0.2301425864590017,true
1641734,Emoni Bates,2,-0.47537116755292874,-0.23768558377646437,true
1631099,Keegan Murray,2,-0.47538533620284684,-0.23769266810142342,true
1631223,David Roddy,2,-0.48746215076371896,-0.24373107538185948,true
1642345,Oso Ighodaro,2,-0.5033792723736156,-0.2516896361868078,true
1642266,Ja'Kobe Walter,2,-0.5059460589635296,-0.2529730294817648,true
1631247,Luke Travers,2,-0.5367900039922526,-0.2683950019961263,true
1641783,Tristan da Silva,2,-0.5418001290414133,-0.27090006452070664,true
1642461,Spencer Jones,2,-0.5791684358966926,-0.2895842179483463,true
203482,Kelly Olynyk,2,-0.5832924174047112,-0.2916462087023556,true
1641842,Ronald Holland II,2,-0.5837007458369198,-0.2918503729184599,true
1642269,Devin Carter,2,-0.5908173270839807,-0.29540866354199036,true
1630311,Pat Spencer,2,-0.5970940389976107,-0.29854701949880535,true
1641725,Trey Alexander,2,-0.5984763867465157,-0.29923819337325785,true
1642530,Yuki Kawamura,2,-0.6203310770539222,-0.3101655385269611,true
1631120,JD Davison,2,-0.6377488697125699,-0.31887443485628497,true
1642277,Johnny Furphy,2,-0.6803022995165279,-0.34015114975826394,true
201959,Taj Gibson,2,-0.6959520255418036,-0.3479760127709018,true
1626196,Josh Richardson,2,-0.7506442200674451,-0.37532211003372257,true
1630245,Ayo Dosunmu,2,-0.755181202647539,-0.3775906013237695,true
1642402,Enrique Freeman,2,-0.7711646455974766,-0.3855823227987383,true
1628964,Mo Bamba,2,-0.7822865835920736,-0.3911432917960368,true
1631213,Tyrese Martin,2,-0.8097491953909214,-0.4048745976954607,true
1630192,Zeke Nnaji,2,-0.8130850080646769,-0.40654250403233844,true
1631311,Lester Quinones,2,-0.8135819659240318,-0.4067909829620159,true
1641737,Adem Bona,2,-0.8564140960864806,-0.4282070480432403,true
1629651,Nic Claxton,2,-0.8754362622528533,-0.43771813112642666,true
1630173,Precious Achiuwa,2,-0.8804555818514286,-0.4402277909257143,true
1629629,Cam Reddish,2,-0.8953323628045875,-0.44766618140229375,true
203501,Tim Hardaway Jr.,2,-0.9031857138473796,-0.4515928569236898,true
201599,DeAndre Jordan,2,-0.9075171002733455,-0.45375855013667277,true
1641729,Brice Sensabaugh,2,-0.9265763460980135,-0.46328817304900677,true
1631104,Blake Wesley,2,-0.9270733039573681,-0.46353665197868404,true
203954,Joel Embiid,2,-0.9590811885038147,-0.47954059425190737,true
203458,Alex Len,2,-1.0071423041375607,-0.5035711520687803,true
1630568,Luka Garza,2,-1.0098343476219618,-0.5049171738109809,true
1630695,Micah Potter,2,-1.0243272184544732,-0.5121636092272366,true
1626204,Larry Nance Jr.,2,-1.1130843141800673,-0.5565421570900336,true
1631288,Jamal Cain,2,-1.1356102065947549,-0.5678051032973774,true
1642355,Bronny James,2,-1.1608189479444284,-0.5804094739722142,true
1641765,Olivier-Maxence Prosper,2,-1.1642153542061309,-0.5821076771030654,true
1631172,Ousmane Dieng,2,-1.1886705946947456,-0.5943352973473728,true
1641745,Adam Flagler,2,-1.2025554194233328,-0.6012777097116664,true
1641775,Jordan Walsh,2,-1.2267470325852832,-0.6133735162926416,true
1628989,Kevin Huerter,2,-1.2298493639960302,-0.6149246819980151,true
1642281,Jaylon Tyson,2,-1.2390014074610847,-0.6195007037305423,true
1642367,Jonathan Mogbo,2,-1.2754823649326759,-0.6377411824663379,true
203967,Dario Šarić,2,-1.3091199456803173,-0.6545599728401587,true
1630165,Killian Hayes,2,-1.317602143610955,-0.6588010718054775,true
204456,T.J. McConnell,2,-1.3448844819491454,-0.6724422409745727,true
1630574,Ariel Hukporti,2,-1.3470240988170665,-0.6735120494085333,true
1631103,Malaki Branham,2,-1.4292746188936607,-0.7146373094468303,true
202693,Markieff Morris,2,-1.4415681836522134,-0.7207840918261067,true
1628969,Mikal Bridges,2,-1.4622486847802536,-0.7311243423901268,true
1641998,Trey Jemison,2,-1.471569546201776,-0.735784773100888,true
1641854,Craig Porter Jr.,2,-1.4777270304336498,-0.7388635152168249,true
1628997,Caleb Martin,2,-1.524384997534569,-0.7621924987672845,true
1641721,Maxwell Lewis,2,-1.5366654487554314,-0.7683327243777157,true
1631093,Jaden Ivey,2,-1.5453475150881026,-0.7726737575440513,true
202691,Klay Thompson,2,-1.5459649064717593,-0.7729824532358797,true
1629632,Coby White,2,-1.5466829857080238,-0.7733414928540119,true
1630544,Tre Mann,2,-1.6547741086285028,-0.8273870543142514,true
1626192,Pat Connaughton,2,-1.655637491891585,-0.8278187459457925,true
1626168,Trey Lyles,2,-1.7190250170179056,-0.8595125085089528,true
1631115,Orlando Robinson,2,-1.7811572600536276,-0.8905786300268138,true
203935,Marcus Smart,2,-1.7917352123295682,-0.8958676061647841,true
1631200,Kris Murray,2,-1.795674398467381,-0.8978371992336905,true
1630214,Xavier Tillman,2,-1.8248202157304119,-0.9124101078652059,true
1642275,Tidjane Salaün,2,-1.9796920002308862,-0.9898460001154431,true
1628464,Daniel Theis,2,-2.0021514205752142,-1.0010757102876071,true
1631248,Baylor Scheierman,2,-2.0823904445544215,-1.0411952222772107,true
1629004,Svi Mykhailiuk,2,-2.1743089579755273,-1.0871544789877636,true
1629611,Terance Mann,2,-2.2536749519512824,-1.1268374759756412,true
1630579,Jericho Sims,2,-2.2857683005881912,-1.1428841502940956,true
203901,Elfrid Payton,2,-2.3047833824296045,-1.1523916912148022,true
1629618,Jalen Pickett,2,-2.329255203253229,-1.1646276016266146,true
202331,Paul George,2,-2.4778508787613474,-1.2389254393806737,true
202695,Kawhi Leonard,2,-2.494222603011163,-1.2471113015055815,true
1642265,Rob Dillingham,2,-2.548083369101196,-1.274041684550598,true
1629630,Ja Morant,2,-2.5807410520497287,-1.2903705260248644,true
203915,Spencer Dinwiddie,2,-2.6061947301666004,-1.3030973650833002,true
1630556,Kessler Edwards,2,-2.6080083173560915,-1.3040041586780458,true
203471,Dennis Schröder,2,-2.667701894572433,-1.3338509472862166,true
1641816,Hunter Tyson,2,-2.6786315006809107,-1.3393157503404554,true
1630288,Jeff Dowtin Jr.,2,-2.779405269570386,-1.389702634785193,true
1628392,Isaiah Hartenstein,2,-2.8157032404355906,-1.4078516202177953,true
1627742,Brandon Ingram,2,-2.8506829239371574,-1.4253414619685787,true
1631114,Jalen Williams,2,-2.868729563483651,-1.4343647817418255,true
1641713,GG Jackson,2,-2.869267972180531,-1.4346339860902655,true
1631101,Shaedon Sharpe,2,-2.884797415411823,-1.4423987077059115,true
1629216,Gabe Vincent,2,-2.9601663428075478,-1.4800831714037739,true
1641710,Anthony Black,2,-2.980719778277281,-1.4903598891386405,true
203486,Mason Plumlee,2,-3.0009179423868404,-1.5004589711934202,true
1631124,Julian Strawther,2,-3.243777947259385,-1.6218889736296924,true
1641716,Jarace Walker,2,-3.3084533122250517,-1.6542266561125258,true
1631323,Simone Fontecchio,2,-3.5213182852214024,-1.7606591426107012,true
202684,Tristan Thompson,2,-3.549811289475981,-1.7749056447379905,true
1641794,Dillon Jones,2,-3.618606566231074,-1.809303283115537,true
1628467,Maxi Kleber,2,-3.6253134624730614,-1.8126567312365307,true
1630175,Cole Anthony,2,-3.7634321750184836,-1.8817160875092418,true
1630172,Patrick Williams,2,-3.9614681485725685,-1.9807340742862842,true
203992,Bogdan Bogdanović,2,-4.09346660727473,-2.046733303637365,true
1629022,Lonnie Walker IV,2,-4.150080764088703,-2.0750403820443517,true
203995,Vasilije Micić,2,-4.321909709395175,-2.1609548546975876,true
203994,Jusuf Nurkić,2,-4.599464818928383,-2.2997324094641916,true
1626156,D'Angelo Russell,2,-4.634721846215577,-2.3173609231077883,true
101108,Chris Paul,2,-4.658655559802958,-2.329327779901479,true
1628370,Malik Monk,2,-4.769429079467467,-2.3847145397337335,true
1631246,Vince Williams Jr.,2,-4.8360993601955125,-2.4180496800977562,true
1641748,Andre Jackson Jr.,2,-4.888842159514896,-2.444421079757448,true
1630702,Jaden Hardy,2,-4.904053109583672,-2.452026554791836,true
1630553,Keon Johnson,2,-4.92095781623891,-2.460478908119455,true
1630595,Cade Cunningham,2,-5.175148369866546,-2.587574184933273,true
2544,LeBron James,2,-5.202104226335349,-2.6010521131676745,true
1642263,Reed Sheppard,2,-5.3497647709488865,-2.6748823854744432,true
1626145,Tyus Jones,2,-5.448050886665543,-2.7240254433327715,true
1629028,Deandre Ayton,2,-5.4712027620920285,-2.7356013810460142,true
1627732,Ben Simmons,2,-5.711449103245676,-2.855724551622838,true
1642274,Yves Missi,2,-5.769807360572415,-2.8849036802862074,true
203110,Draymond Green,2,-5.778305234456153,-2.8891526172280764,true
1626171,Bobby Portis,2,-5.844155090061823,-2.9220775450309113,true
1642273,Kyshawn George,2,-5.87947120363378,-2.93973560181689,true
1641722,Jordan Hawkins,2,-5.942517626049844,-2.971258813024922,true
1630567,Scottie Barnes,2,-6.065287922476223,-3.0326439612381115,true
1642354,KJ Simpson,2,-6.207978285574941,-3.1039891427874706,true
1630703,Scoot Henderson,2,-6.384408876768047,-3.1922044383840236,true
1641733,Nick Smith Jr.,2,-6.458123388190379,-3.2290616940951895,true
1627749,Dejounte Murray,2,-6.476156763468865,-3.2380783817344323,true
1628398,Kyle Kuzma,2,-6.547284893359909,-3.2736424466799545,true
1631094,Paolo Banchero,2,-6.711545367925129,-3.3557726839625643,true
1641731,Bilal Coulibaly,2,-7.2366876865726395,-3.6183438432863197,true
1642264,Stephon Castle,2,-7.398341431013604,-3.699170715506802,true
1642262,Cody Williams,2,-7.661076434193324,-3.830538217096662,true
1630590,Scotty Pippen Jr.,2,-7.812711134378511,-3.9063555671892556,true
1626179,Terry Rozier,2,-7.967054759843749,-3.9835273799218744,true
1630581,Josh Giddey,2,-8.063159054203366,-4.031579527101683,true
1628389,Bam Adebayo,2,-8.773670121187404,-4.386835060593702,true
1630558,Davion Mitchell,2,-8.823919539581874,-4.411959769790937,true
1642267,Carlton Carrington,2,-9.461692073954412,-4.730846036977206,true
1642259,Alexandre Sarr,2,-9.815978110039282,-4.907989055019641,true
1629614,Andrew Nembhard,2,-10.394798961822033,-5.197399480911017,true
1641718,Keyonte George,2,-10.578572079009295,-5.289286039504647,true
1629645,Kevin Porter Jr.,2,-11.932961765559211,-5.966480882779606,true
201935,James Harden,2,-12.581667975758824,-6.290833987879412,true
1642347,Jamal Shead,2,-13.854833766429921,-6.927416883214961,true
1629027,Trae Young,2,-17.50434426835639,-8.752172134178196,true
201566,Russell Westbrook,2,-17.817264780275632,-8.908632390137816,true
1642268,Isaiah Collier,2,-24.763831875062348,-12.381915937531174,true
