playerId,playerName,teamId,N_combined,N_paired,offensiveTeamPossessionsOnCourt,defensiveTeamPossessionsOnCourt,ratioCombinedToPaired,boardActualPossessions,combinedVsBoard,uniquePossessionIdsOnCourt,pairedExposureMethod,DIAGNOSTIC_CANDIDATE
1641727,Dariq Whitehead,1610612751,1034,517,513,521,2,1034,0,1034,average_offensive_and_defensive_team_possessions_on_court,true
203944,Julius Randle,1610612750,8998,4499,4504,4494,2,8998,0,8998,average_offensive_and_defensive_team_possessions_on_court,true
1642261,Dalton Knecht,1610612747,5956,2978,2986,2970,2,5956,0,5956,average_offensive_and_defensive_team_possessions_on_court,true
1631107,Nikola Jović,1610612748,4572,2286,2293,2279,2,4572,0,4572,average_offensive_and_defensive_team_possessions_on_court,true
1628380,Zach Collins,1610612759,4039,2019.5,2016,2023,2,4039,0,4039,average_offensive_and_defensive_team_possessions_on_court,true
1631157,Ryan Rollins,1610612749,3402,1701,1697,1705,2,3402,0,3402,average_offensive_and_defensive_team_possessions_on_court,true
1629626,Bol Bol,1610612756,1903,951.5,954,949,2,1903,0,1903,average_offensive_and_defensive_team_possessions_on_court,true
1642382,Branden Carlson,1610612760,1026,513,513,513,2,1026,0,1026,average_offensive_and_defensive_team_possessions_on_court,true
1642349,Ajay Mitchell,1610612760,2348,1174,1174,1174,2,2348,0,2348,average_offensive_and_defensive_team_possessions_on_court,true
1626167,Myles Turner,1610612754,8645,4322.5,4330,4315,2,8645,0,8645,average_offensive_and_defensive_team_possessions_on_court,true
1630560,Cam Thomas,1610612751,3125,1562.5,1565,1560,2,3125,0,3125,average_offensive_and_defensive_team_possessions_on_court,true
1628975,Jevon Carter,1610612741,1366,683,689,677,2,1366,0,1366,average_offensive_and_defensive_team_possessions_on_court,true
1641989,Elijah Harkless,1610612762,586,293,291,295,2,586,0,586,average_offensive_and_defensive_team_possessions_on_court,true
1628420,Monté Morris,1610612756,2343,1171.5,1178,1165,2,2343,0,2343,average_offensive_and_defensive_team_possessions_on_court,true
1630249,Vít Krejčí,1610612737,4749,2374.5,2367,2382,2,4749,0,4749,average_offensive_and_defensive_team_possessions_on_court,true
1628963,Marvin Bagley III,1610612764,1170,585,588,582,2,1170,0,1170,average_offensive_and_defensive_team_possessions_on_court,true
1631466,Nate Williams,1610612745,640,320,317,323,2,640,0,640,average_offensive_and_defensive_team_possessions_on_court,true
1630169,Tyrese Haliburton,1610612754,9847,4923.5,4941,4906,2,9847,0,9847,average_offensive_and_defensive_team_possessions_on_court,true
1641767,Ben Sheppard,1610612754,5035,2517.5,2504,2531,2,5035,0,5035,average_offensive_and_defensive_team_possessions_on_court,true
1631116,Patrick Baldwin Jr.,1610612764,429,214.5,219,210,2,429,0,429,average_offensive_and_defensive_team_possessions_on_court,true
1642258,Zaccharie Risacher,1610612737,7854,3927,3928,3926,2,7854,0,7854,average_offensive_and_defensive_team_possessions_on_court,true
1631243,Mouhamed Gueye,1610612737,2242,1121,1121,1121,2,2242,0,2242,average_offensive_and_defensive_team_possessions_on_court,true
1641763,Julian Phillips,1610612741,4675,2337.5,2332,2343,2,4675,0,4675,average_offensive_and_defensive_team_possessions_on_court,true
1629001,De'Anthony Melton,1610612744,527,263.5,260,267,2,527,0,527,average_offensive_and_defensive_team_possessions_on_court,true
1631111,Wendell Moore Jr.,1610612765,2039,1019.5,1024,1015,2,2039,0,2039,average_offensive_and_defensive_team_possessions_on_court,true
1630205,Lamar Stevens,1610612763,640,320,311,329,2,640,0,640,average_offensive_and_defensive_team_possessions_on_court,true
1627739,Kris Dunn,1610612746,7311,3655.5,3651,3660,2,7311,0,7311,average_offensive_and_defensive_team_possessions_on_court,true
1630692,Jordan Goodwin,1610612747,2216,1108,1103,1113,2,2216,0,2216,average_offensive_and_defensive_team_possessions_on_court,true
201587,Nicolas Batum,1610612746,5508,2754,2749,2759,2,5508,0,5508,average_offensive_and_defensive_team_possessions_on_court,true
1630545,Terrence Shannon Jr.,1610612750,1428,714,710,718,2,1428,0,1428,average_offensive_and_defensive_team_possessions_on_court,true
1641724,Jett Howard,1610612753,2912,1456,1461,1451,2,2912,0,2912,average_offensive_and_defensive_team_possessions_on_court,true
1630611,Gui Santos,1610612744,3041,1520.5,1517,1524,2,3041,0,3041,average_offensive_and_defensive_team_possessions_on_court,true
1629659,Talen Horton-Tucker,1610612741,3122,1561,1553,1569,2,3122,0,3122,average_offensive_and_defensive_team_possessions_on_court,true
1627759,Jaylen Brown,1610612738,8799,4399.5,4415,4384,2,8799,0,8799,average_offensive_and_defensive_team_possessions_on_court,true
1629643,Chuma Okeke,1610612755,826,413,414,412,2,826,0,826,average_offensive_and_defensive_team_possessions_on_court,true
1631098,Johnny Davis,1610612764,991,495.5,496,495,2,991,0,991,average_offensive_and_defensive_team_possessions_on_court,true
1630193,Immanuel Quickley,1610612761,3787,1893.5,1886,1901,2,3787,0,3787,average_offensive_and_defensive_team_possessions_on_court,true
1627763,Malcolm Brogdon,1610612764,2359,1179.5,1182,1177,2,2359,0,2359,average_offensive_and_defensive_team_possessions_on_court,true
1631342,Daeqwon Plowden,1610612737,291,145.5,147,144,2,291,0,291,average_offensive_and_defensive_team_possessions_on_court,true
1628396,Tony Bradley,1610612754,486,243,243,243,2,486,0,486,average_offensive_and_defensive_team_possessions_on_court,true
1641720,Jalen Hood-Schifino,1610612747,1247,623.5,630,617,2,1247,0,1247,average_offensive_and_defensive_team_possessions_on_court,true
1630208,Nick Richards,1610612766,5185,2592.5,2575,2610,2,5185,0,5185,average_offensive_and_defensive_team_possessions_on_court,true
202687,Bismack Biyombo,1610612759,2171,1085.5,1086,1085,2,2171,0,2171,average_offensive_and_defensive_team_possessions_on_court,true
1641890,Tyler Smith,1610612749,489,244.5,245,244,2,489,0,489,average_offensive_and_defensive_team_possessions_on_court,true
1641871,Duop Reath,1610612757,1949,974.5,986,963,2,1949,0,1949,average_offensive_and_defensive_team_possessions_on_court,true
1642348,Justin Edwards,1610612755,4636,2318,2317,2319,2,4636,0,4636,average_offensive_and_defensive_team_possessions_on_court,true
1631321,Sidy Cissoko,1610612759,440,220,220,220,2,440,0,440,average_offensive_and_defensive_team_possessions_on_court,true
1629013,Landry Shamet,1610612752,3088,1544,1539,1549,2,3088,0,3088,average_offensive_and_defensive_team_possessions_on_court,true
1630230,Naji Marshall,1610612742,7960,3980,3971,3989,2,7960,0,7960,average_offensive_and_defensive_team_possessions_on_court,true
1629646,Charles Bassey,1610612759,1568,784,779,789,2,1568,0,1568,average_offensive_and_defensive_team_possessions_on_court,true
1630537,Chris Duarte,1610612741,319,159.5,160,159,2,319,0,319,average_offensive_and_defensive_team_possessions_on_court,true
1630283,Kylor Kelley,1610612742,512,256,257,255,2,512,0,512,average_offensive_and_defensive_team_possessions_on_court,true
203914,Gary Harris,1610612753,2862,1431,1440,1422,2,2862,0,2862,average_offensive_and_defensive_team_possessions_on_court,true
1630538,Bones Hyland,1610612746,968,484,487,481,2,968,0,968,average_offensive_and_defensive_team_possessions_on_court,true
1641809,Drew Peterson,1610612738,714,357,356,358,2,714,0,714,average_offensive_and_defensive_team_possessions_on_court,true
202685,Jonas Valančiūnas,1610612764,6064,3032,3022,3042,2,6064,0,6064,average_offensive_and_defensive_team_possessions_on_court,true
1642484,RayJ Dennis,1610612754,275,137.5,138,137,2,275,0,275,average_offensive_and_defensive_team_possessions_on_court,true
1629162,Jordan McLaughlin,1610612758,1256,628,628,628,2,1256,0,1256,average_offensive_and_defensive_team_possessions_on_court,true
1628365,Markelle Fultz,1610612758,766,383,379,387,2,766,0,766,average_offensive_and_defensive_team_possessions_on_court,true
1631303,Justin Minaya,1610612757,407,203.5,204,203,2,407,0,407,average_offensive_and_defensive_team_possessions_on_court,true
1631132,Christian Koloko,1610612747,1428,714,715,713,2,1428,0,1428,average_offensive_and_defensive_team_possessions_on_court,true
1641738,Kobe Brown,1610612746,1066,533,534,532,2,1066,0,1066,average_offensive_and_defensive_team_possessions_on_court,true
1628981,Bruno Fernando,1610612761,640,320,321,319,2,640,0,640,average_offensive_and_defensive_team_possessions_on_court,true
1630314,Brandon Williams,1610612742,2040,1020,1028,1012,2,2040,0,2040,average_offensive_and_defensive_team_possessions_on_court,true
1629650,Moses Brown,1610612754,517,258.5,257,260,2,517,0,517,average_offensive_and_defensive_team_possessions_on_court,true
1631197,Jared Rhoden,1610612766,955,477.5,477,478,2,955,0,955,average_offensive_and_defensive_team_possessions_on_court,true
1629003,Shake Milton,1610612751,3407,1703.5,1705,1702,2,3407,0,3407,average_offensive_and_defensive_team_possessions_on_court,true
1630578,Alperen Sengun,1610612745,9596,4798,4814,4782,2,9596,0,9596,average_offensive_and_defensive_team_possessions_on_court,true
1642403,Isaac Jones,1610612758,1229,614.5,611,618,2,1229,0,1229,average_offensive_and_defensive_team_possessions_on_court,true
1630604,E.J. Liddell,1610612741,221,110.5,108,113,2,221,0,221,average_offensive_and_defensive_team_possessions_on_court,true
1628971,Bruce Brown,1610612761,3799,1899.5,1901,1898,2,3799,0,3799,average_offensive_and_defensive_team_possessions_on_court,true
1630543,Isaiah Jackson,1610612754,363,181.5,181,182,2,363,0,363,average_offensive_and_defensive_team_possessions_on_court,true
1631301,Jaylen Sims,1610612766,462,231,231,231,2,462,0,462,average_offensive_and_defensive_team_possessions_on_court,true
1629111,Jock Landale,1610612745,2153,1076.5,1072,1081,2,2153,0,2153,average_offensive_and_defensive_team_possessions_on_court,true
1626153,Delon Wright,1610612749,2571,1285.5,1280,1291,2,2571,0,2571,average_offensive_and_defensive_team_possessions_on_court,true
1641878,Damion Baugh,1610612766,1530,765,770,760,2,1530,0,1530,average_offensive_and_defensive_team_possessions_on_court,true
1642270,Donovan Clingan,1610612757,5452,2726,2728,2724,2,5452,0,5452,average_offensive_and_defensive_team_possessions_on_court,true
1642368,N'Faly Dante,1610612745,218,109,109,109,2,218,0,218,average_offensive_and_defensive_team_possessions_on_court,true
1630256,Jae'Sean Tate,1610612745,2459,1229.5,1214,1245,2,2459,0,2459,average_offensive_and_defensive_team_possessions_on_court,true
1628995,Kevin Knox II,1610612744,349,174.5,173,176,2,349,0,349,average_offensive_and_defensive_team_possessions_on_court,true
1630322,Lindy Waters III,1610612744,3204,1602,1603,1601,2,3204,0,3204,average_offensive_and_defensive_team_possessions_on_court,true
1629723,John Konchar,1610612763,2491,1245.5,1238,1253,2,2491,0,2491,average_offensive_and_defensive_team_possessions_on_court,true
203109,Jae Crowder,1610612758,421,210.5,207,214,2,421,0,421,average_offensive_and_defensive_team_possessions_on_court,true
1627814,Damion Lee,1610612756,604,302,309,295,2,604,0,604,average_offensive_and_defensive_team_possessions_on_court,true
1641715,Cam Whitmore,1610612745,3406,1703,1692,1714,2,3406,0,3406,average_offensive_and_defensive_team_possessions_on_court,true
1631127,Harrison Ingram,1610612759,147,73.5,75,72,2,147,0,147,average_offensive_and_defensive_team_possessions_on_court,true
1631119,Jaylin Williams,1610612760,3323,1661.5,1666,1657,2,3323,0,3323,average_offensive_and_defensive_team_possessions_on_court,true
1628427,Vlatko Čančar,1610612743,560,280,282,278,2,560,0,560,average_offensive_and_defensive_team_possessions_on_court,true
1627824,Guerschon Yabusele,1610612755,7585,3792.5,3802,3783,2,7585,0,7585,average_offensive_and_defensive_team_possessions_on_court,true
1630658,Colin Castleton,1610612763,1749,874.5,868,881,2,1749,0,1749,average_offensive_and_defensive_team_possessions_on_court,true
203078,Bradley Beal,1610612756,7020,3510,3502,3518,2,7020,0,7020,average_offensive_and_defensive_team_possessions_on_court,true
1631245,Quenton Jackson,1610612754,1621,810.5,810,811,2,1621,0,1621,average_offensive_and_defensive_team_possessions_on_court,true
203957,Danté Exum,1610612742,1538,769,766,772,2,1538,0,1538,average_offensive_and_defensive_team_possessions_on_court,true
1630222,Mason Jones,1610612758,171,85.5,87,84,2,171,0,171,average_offensive_and_defensive_team_possessions_on_court,true
1642352,Keshad Johnson,1610612748,414,207,206,208,2,414,0,414,average_offensive_and_defensive_team_possessions_on_court,true
1630526,Jeremiah Robinson-Earl,1610612740,5128,2564,2556,2572,2,5128,0,5128,average_offensive_and_defensive_team_possessions_on_court,true
1642353,Cam Christie,1610612746,239,119.5,117,122,2,239,0,239,average_offensive_and_defensive_team_possessions_on_court,true
1641736,Reece Beekman,1610612744,1893,946.5,941,952,2,1893,0,1893,average_offensive_and_defensive_team_possessions_on_court,true
1641752,Bobi Klintman,1610612765,145,72.5,71,74,2,145,0,145,average_offensive_and_defensive_team_possessions_on_court,true
1642384,Isaiah Crawford,1610612758,183,91.5,93,90,2,183,0,183,average_offensive_and_defensive_team_possessions_on_court,true
1641706,Brandon Miller,1610612766,3790,1895,1897,1893,2,3790,0,3790,average_offensive_and_defensive_team_possessions_on_court,true
1630201,Malachi Flynn,1610612766,141,70.5,69,72,2,141,0,141,average_offensive_and_defensive_team_possessions_on_court,true
1642280,Trentyn Flowers,1610612746,115,57.5,57,58,2,115,0,115,average_offensive_and_defensive_team_possessions_on_court,true
1631159,Leonard Miller,1610612750,131,65.5,66,65,2,131,0,131,average_offensive_and_defensive_team_possessions_on_court,true
1641798,Jaylen Martin,1610612751,999,499.5,499,500,2,999,0,999,average_offensive_and_defensive_team_possessions_on_court,true
1641936,Miles Norris,1610612738,130,65,65,65,2,130,0,130,average_offensive_and_defensive_team_possessions_on_court,true
1642050,Jackson Rowe,1610612744,228,114,116,112,2,228,0,228,average_offensive_and_defensive_team_possessions_on_court,true
1631232,Keion Brooks Jr.,1610612740,1396,698,695,701,2,1396,0,1396,average_offensive_and_defensive_team_possessions_on_court,true
1641755,Kevin McCullar Jr.,1610612752,124,62,61,63,2,124,0,124,average_offensive_and_defensive_team_possessions_on_court,true
1642443,Jahmir Young,1610612741,130,65,64,66,2,130,0,130,average_offensive_and_defensive_team_possessions_on_court,true
1631386,Tazé Moore,1610612757,89,44.5,45,44,2,89,0,89,average_offensive_and_defensive_team_possessions_on_court,true
1628408,PJ Dozier,1610612750,149,74.5,74,75,2,149,0,149,average_offensive_and_defensive_team_possessions_on_court,true
1630618,D.J. Carton,1610612761,151,75.5,77,74,2,151,0,151,average_offensive_and_defensive_team_possessions_on_court,true
1641707,Taylor Hendricks,1610612762,322,161,161,161,2,322,0,322,average_offensive_and_defensive_team_possessions_on_court,true
1630600,Isaiah Mobley,1610612755,77,38.5,39,38,2,77,0,77,average_offensive_and_defensive_team_possessions_on_court,true
201567,Kevin Love,1610612748,1062,531,528,534,2,1062,0,1062,average_offensive_and_defensive_team_possessions_on_court,true
1630191,Isaiah Stewart,1610612765,6066,3033,3024,3042,2,6066,0,6066,average_offensive_and_defensive_team_possessions_on_court,true
1641801,Emanuel Miller,1610612741,90,45,44,46,2,90,0,90,average_offensive_and_defensive_team_possessions_on_court,true
1642449,Tolu Smith,1610612765,73,36.5,36,37,2,73,0,73,average_offensive_and_defensive_team_possessions_on_court,true
1641789,Jazian Gortman,1610612742,239,119.5,122,117,2,239,0,239,average_offensive_and_defensive_team_possessions_on_court,true
1641766,Adama Sanogo,1610612741,88,44,45,43,2,88,0,88,average_offensive_and_defensive_team_possessions_on_court,true
1631121,Bryce McGowens,1610612757,126,63,66,60,2,126,0,126,average_offensive_and_defensive_team_possessions_on_court,true
1641879,Yuri Collins,1610612744,70,35,34,36,2,70,0,70,average_offensive_and_defensive_team_possessions_on_court,true
1630592,Jalen Wilson,1610612751,8064,4032,4029,4035,2,8064,0,8064,average_offensive_and_defensive_team_possessions_on_court,true
1642285,Cam Spencer,1610612763,1115,557.5,564,551,2,1115,0,1115,average_offensive_and_defensive_team_possessions_on_court,true
1641803,Tristen Newton,1610612754,75,37.5,39,36,2,75,0,75,average_offensive_and_defensive_team_possessions_on_court,true
1631250,Pete Nance,1610612755,541,270.5,271,270,2,541,0,541,average_offensive_and_defensive_team_possessions_on_court,true
1631199,Ron Harper Jr.,1610612765,50,25,24,26,2,50,0,50,average_offensive_and_defensive_team_possessions_on_court,true
1630296,Braxton Key,1610612744,56,28,28,28,2,56,0,56,average_offensive_and_defensive_team_possessions_on_court,true
1641739,Toumani Camara,1610612757,10513,5256.5,5263,5250,2,10513,0,10513,average_offensive_and_defensive_team_possessions_on_court,true
200782,P.J. Tucker,1610612752,225,112.5,112,113,2,225,0,225,average_offensive_and_defensive_team_possessions_on_court,true
1642450,Daniss Jenkins,1610612765,70,35,35,35,2,70,0,70,average_offensive_and_defensive_team_possessions_on_court,true
1630227,Daishen Nix,1610612750,57,28.5,29,28,2,57,0,57,average_offensive_and_defensive_team_possessions_on_court,true
1641790,PJ Hall,1610612743,253,126.5,126,127,2,253,0,253,average_offensive_and_defensive_team_possessions_on_court,true
1642502,Malevy Leons,1610612760,82,41,41,41,2,82,0,82,average_offensive_and_defensive_team_possessions_on_court,true
1641817,Anton Watson,1610612752,96,48,49,47,2,96,0,96,average_offensive_and_defensive_team_possessions_on_court,true
1631123,Jamaree Bouyea,1610612749,199,99.5,100,99,2,199,0,199,average_offensive_and_defensive_team_possessions_on_court,true
1629098,Jack McVeigh,1610612745,190,95,95,95,2,190,0,190,average_offensive_and_defensive_team_possessions_on_court,true
1641779,Jalen Bridges,1610612756,117,58.5,60,57,2,117,0,117,average_offensive_and_defensive_team_possessions_on_court,true
1630561,David Duke Jr.,1610612759,141,70.5,73,68,2,141,0,141,average_offensive_and_defensive_team_possessions_on_court,true
1631170,Jaime Jaquez Jr.,1610612748,5390,2695,2694,2696,2,5390,0,5390,average_offensive_and_defensive_team_possessions_on_court,true
1641753,Chris Livingston,1610612749,408,204,205,203,2,408,0,408,average_offensive_and_defensive_team_possessions_on_court,true
1642279,Ulrich Chomche,1610612761,123,61.5,61,62,2,123,0,123,average_offensive_and_defensive_team_possessions_on_court,true
1630699,MarJon Beauchamp,1610612749,651,325.5,328,323,2,651,0,651,average_offensive_and_defensive_team_possessions_on_court,true
1630649,Stanley Umude,1610612749,354,177,176,178,2,354,0,354,average_offensive_and_defensive_team_possessions_on_court,true
1641772,Nae'Qwan Tomlin,1610612739,267,133.5,133,134,2,267,0,267,average_offensive_and_defensive_team_possessions_on_court,true
1630585,Marcus Garrett,1610612766,311,155.5,156,155,2,311,0,311,average_offensive_and_defensive_team_possessions_on_court,true
201949,James Johnson,1610612754,142,71,71,71,2,142,0,142,average_offensive_and_defensive_team_possessions_on_court,true
1628976,Wendell Carter Jr.,1610612753,7120,3560,3554,3566,2,7120,0,7120,average_offensive_and_defensive_team_possessions_on_court,true
1630762,Phillip Wheeler,1610612755,172,86,88,84,2,172,0,172,average_offensive_and_defensive_team_possessions_on_court,true
1642358,AJ Johnson,1610612749,2608,1304,1301,1307,2,2608,0,2608,average_offensive_and_defensive_team_possessions_on_court,true
1629628,RJ Barrett,1610612761,7729,3864.5,3866,3863,2,7729,0,7729,average_offensive_and_defensive_team_possessions_on_court,true
1641857,Liam Robbins,1610612749,233,116.5,116,117,2,233,0,233,average_offensive_and_defensive_team_possessions_on_court,true
1630200,Tre Jones,1610612759,3663,1831.5,1835,1828,2,3663,0,3663,average_offensive_and_defensive_team_possessions_on_court,true
202709,Cory Joseph,1610612753,2465,1232.5,1234,1231,2,2465,0,2465,average_offensive_and_defensive_team_possessions_on_court,true
203083,Andre Drummond,1610612755,3050,1525,1516,1534,2,3050,0,3050,average_offensive_and_defensive_team_possessions_on_court,true
1641757,Jordan Miller,1610612746,1687,843.5,841,846,2,1687,0,1687,average_offensive_and_defensive_team_possessions_on_court,true
1631166,Drew Timme,1610612751,1050,525,523,527,2,1050,0,1050,average_offensive_and_defensive_team_possessions_on_court,true
1631102,TyTy Washington Jr.,1610612756,456,228,230,226,2,456,0,456,average_offensive_and_defensive_team_possessions_on_court,true
1630542,Marcus Bagley,1610612755,1066,533,530,536,2,1066,0,1066,average_offensive_and_defensive_team_possessions_on_court,true
1631210,Jacob Toppin,1610612752,296,148,147,149,2,296,0,296,average_offensive_and_defensive_team_possessions_on_court,true
202704,Reggie Jackson,1610612755,1564,782,777,787,2,1564,0,1564,average_offensive_and_defensive_team_possessions_on_court,true
1631216,Caleb Houstan,1610612753,3110,1555,1554,1556,2,3110,0,3110,average_offensive_and_defensive_team_possessions_on_court,true
1631169,Josh Minott,1610612750,1181,590.5,588,593,2,1181,0,1181,average_offensive_and_defensive_team_possessions_on_court,true
1630243,Trevelin Queen,1610612753,1731,865.5,865,866,2,1731,0,1731,average_offensive_and_defensive_team_possessions_on_court,true
1642505,Alex Ducas,1610612760,511,255.5,252,259,2,511,0,511,average_offensive_and_defensive_team_possessions_on_court,true
1631306,Cole Swider,1610612765,729,364.5,371,358,2,729,0,729,average_offensive_and_defensive_team_possessions_on_court,true
1629610,DaQuan Jeffries,1610612766,4315,2157.5,2156,2159,2,4315,0,4315,average_offensive_and_defensive_team_possessions_on_court,true
1629234,Drew Eubanks,1610612762,3072,1536,1544,1528,2,3072,0,3072,average_offensive_and_defensive_team_possessions_on_court,true
201988,Patty Mills,1610612762,1392,696,702,690,2,1392,0,1392,average_offensive_and_defensive_team_possessions_on_court,true
203500,Steven Adams,1610612745,3240,1620,1639,1601,2,3240,0,3240,average_offensive_and_defensive_team_possessions_on_court,true
1642422,Armel Traoré,1610612747,275,137.5,138,137,2,275,0,275,average_offensive_and_defensive_team_possessions_on_court,true
1629020,Jarred Vanderbilt,1610612747,2355,1177.5,1174,1181,2,2355,0,2355,average_offensive_and_defensive_team_possessions_on_court,true
1641712,Rayan Rupert,1610612757,1978,989,991,987,2,1978,0,1978,average_offensive_and_defensive_team_possessions_on_court,true
1631097,Bennedict Mathurin,1610612754,8810,4405,4393,4417,2,8810,0,8810,average_offensive_and_defensive_team_possessions_on_court,true
1630346,Matt Ryan,1610612752,282,141,139,143,2,282,0,282,average_offensive_and_defensive_team_possessions_on_court,true
1630623,Tyson Etienne,1610612751,642,321,316,326,2,642,0,642,average_offensive_and_defensive_team_possessions_on_court,true
1631212,Peyton Watson,1610612743,7060,3530,3506,3554,2,7060,0,7060,average_offensive_and_defensive_team_possessions_on_court,true
1629052,Oshae Brissett,1610612755,559,279.5,281,278,2,559,0,559,average_offensive_and_defensive_team_possessions_on_court,true
1631222,Jake LaRavia,1610612763,5688,2844,2835,2853,2,5688,0,5688,average_offensive_and_defensive_team_possessions_on_court,true
1642359,Pacôme Dadiet,1610612752,449,224.5,229,220,2,449,0,449,average_offensive_and_defensive_team_possessions_on_court,true
201569,Eric Gordon,1610612755,3131,1565.5,1572,1559,2,3131,0,3131,average_offensive_and_defensive_team_possessions_on_court,true
1630811,Keaton Wallace,1610612737,2112,1056,1050,1062,2,2112,0,2112,average_offensive_and_defensive_team_possessions_on_court,true
1629669,Jaylen Nowell,1610612740,661,330.5,332,329,2,661,0,661,average_offensive_and_defensive_team_possessions_on_court,true
1641732,Colby Jones,1610612758,2047,1023.5,1022,1025,2,2047,0,2047,average_offensive_and_defensive_team_possessions_on_court,true
204060,Joe Ingles,1610612750,468,234,240,228,2,468,0,468,average_offensive_and_defensive_team_possessions_on_court,true
1642278,Tyler Kolek,1610612752,1177,588.5,585,592,2,1177,0,1177,average_offensive_and_defensive_team_possessions_on_court,true
202066,Garrett Temple,1610612761,944,472,472,472,2,944,0,944,average_offensive_and_defensive_team_possessions_on_court,true
1641723,Kobe Bufkin,1610612737,530,265,267,263,2,530,0,530,average_offensive_and_defensive_team_possessions_on_court,true
203924,Jerami Grant,1610612757,6242,3121,3125,3117,2,6242,0,6242,average_offensive_and_defensive_team_possessions_on_court,true
1630550,JT Thor,1610612739,997,498.5,499,498,2,997,0,997,average_offensive_and_defensive_team_possessions_on_court,true
203468,CJ McCollum,1610612740,7655,3827.5,3843,3812,2,7655,0,7655,average_offensive_and_defensive_team_possessions_on_court,true
200768,Kyle Lowry,1610612755,2693,1346.5,1349,1344,2,2693,0,2693,average_offensive_and_defensive_team_possessions_on_court,true
1630528,Josh Christopher,1610612748,301,150.5,149,152,2,301,0,301,average_offensive_and_defensive_team_possessions_on_court,true
1642346,Ryan Dunn,1610612756,5655,2827.5,2785,2870,2,5655,0,5655,average_offensive_and_defensive_team_possessions_on_court,true
1641734,Emoni Bates,1610612739,302,151,150,152,2,302,0,302,average_offensive_and_defensive_team_possessions_on_court,true
1631099,Keegan Murray,1610612758,10655,5327.5,5307,5348,2,10655,0,10655,average_offensive_and_defensive_team_possessions_on_court,true
1631223,David Roddy,1610612737,1823,911.5,910,913,2,1823,0,1823,average_offensive_and_defensive_team_possessions_on_court,true
1642345,Oso Ighodaro,1610612756,4222,2111,2109,2113,2,4222,0,4222,average_offensive_and_defensive_team_possessions_on_court,true
1642266,Ja'Kobe Walter,1610612761,4721,2360.5,2357,2364,2,4721,0,4721,average_offensive_and_defensive_team_possessions_on_court,true
1631247,Luke Travers,1610612739,347,173.5,171,176,2,347,0,347,average_offensive_and_defensive_team_possessions_on_court,true
1641783,Tristan da Silva,1610612753,6500,3250,3257,3243,2,6500,0,6500,average_offensive_and_defensive_team_possessions_on_court,true
1642461,Spencer Jones,1610612743,515,257.5,255,260,2,515,0,515,average_offensive_and_defensive_team_possessions_on_court,true
203482,Kelly Olynyk,1610612761,3675,1837.5,1842,1833,2,3675,0,3675,average_offensive_and_defensive_team_possessions_on_court,true
1641842,Ronald Holland II,1610612765,5334,2667,2662,2672,2,5334,0,5334,average_offensive_and_defensive_team_possessions_on_court,true
1642269,Devin Carter,1610612758,1566,783,784,782,2,1566,0,1566,average_offensive_and_defensive_team_possessions_on_court,true
1630311,Pat Spencer,1610612744,1037,518.5,515,522,2,1037,0,1037,average_offensive_and_defensive_team_possessions_on_court,true
1641725,Trey Alexander,1610612743,487,243.5,245,242,2,487,0,487,average_offensive_and_defensive_team_possessions_on_court,true
1642530,Yuki Kawamura,1610612763,371,185.5,180,191,2,371,0,371,average_offensive_and_defensive_team_possessions_on_court,true
1631120,JD Davison,1610612738,339,169.5,168,171,2,339,0,339,average_offensive_and_defensive_team_possessions_on_court,true
1642277,Johnny Furphy,1610612754,1577,788.5,794,783,2,1577,0,1577,average_offensive_and_defensive_team_possessions_on_court,true
201959,Taj Gibson,1610612766,1649,824.5,821,828,2,1649,0,1649,average_offensive_and_defensive_team_possessions_on_court,true
1626196,Josh Richardson,1610612748,578,289,292,286,2,578,0,578,average_offensive_and_defensive_team_possessions_on_court,true
1630245,Ayo Dosunmu,1610612741,5993,2996.5,2992,3001,2,5993,0,5993,average_offensive_and_defensive_team_possessions_on_court,true
1642402,Enrique Freeman,1610612754,791,395.5,400,391,2,791,0,791,average_offensive_and_defensive_team_possessions_on_court,true
1628964,Mo Bamba,1610612746,1645,822.5,821,824,2,1645,0,1645,average_offensive_and_defensive_team_possessions_on_court,true
1631213,Tyrese Martin,1610612751,5298,2649,2652,2646,2,5298,0,5298,average_offensive_and_defensive_team_possessions_on_court,true
1630192,Zeke Nnaji,1610612743,2487,1243.5,1242,1245,2,2487,0,2487,average_offensive_and_defensive_team_possessions_on_court,true
1631311,Lester Quinones,1610612755,780,390,390,390,2,780,0,780,average_offensive_and_defensive_team_possessions_on_court,true
1641737,Adem Bona,1610612755,3716,1858,1865,1851,2,3716,0,3716,average_offensive_and_defensive_team_possessions_on_court,true
1629651,Nic Claxton,1610612751,7622,3811,3792,3830,2,7622,0,7622,average_offensive_and_defensive_team_possessions_on_court,true
1630173,Precious Achiuwa,1610612752,4884,2442,2430,2454,2,4884,0,4884,average_offensive_and_defensive_team_possessions_on_court,true
1629629,Cam Reddish,1610612747,2518,1259,1258,1260,2,2518,0,2518,average_offensive_and_defensive_team_possessions_on_court,true
203501,Tim Hardaway Jr.,1610612765,8864,4432,4442,4422,2,8864,0,8864,average_offensive_and_defensive_team_possessions_on_court,true
201599,DeAndre Jordan,1610612743,2840,1420,1419,1421,2,2840,0,2840,average_offensive_and_defensive_team_possessions_on_court,true
