rowId,foldId,N,csvRawPB,reconRawPB,absResidual
F2_1629655,1,1466,2.1948,2.1947594949141713,0.00004050508582853496
F2_1628374,1,1711,1.8649,1.864851771182464,0.000048228817536077884
F2_1630643,1,1097,2.8234,2.8233932043625507,0.000006795637449208414
F2_1627884,1,1963,1.5657,1.5657087555027194,0.000008755502719282049
F2_1629599,1,1844,1.4937,1.4936622955840697,0.00003770441593031748
F2_1631260,1,1260,2.1214,2.1214178880502397,0.00001788805023972273
F2_1629675,1,1646,1.6115,1.611490620591511,0.000009379408488996432
F2_1627747,1,1325,1.9913,1.991267524328728,0.00003247567127218076
F2_201950,1,2050,1.2753,1.2752819343345465,0.000018065665453592672
F2_202710,1,1145,2.2629,2.2628770938177176,0.000022906182282511622
F2_1629652,1,2001,1.2713,1.271318780933076,0.000018780933075834838
F2_1627736,1,2189,1.155,1.1549989005606487,0.0000010994393513374945
F2_1628449,1,1227,2.0548,2.0548222929525473,0.000022292952547076084
F2_1642272,1,1548,1.6208,1.6208128788856655,0.000012878885665479345
F2_1642261,1,1508,1.6356,1.6356267049489166,0.00002670494891665598
F2_201142,1,1417,1.7068,1.7068289965907726,0.00002899659077248984
F2_1630578,1,2147,1.1257,1.1257372997309667,0.000037299730966777744
F2_1641726,1,1221,1.9243,1.9243284581904512,0.000028458190451274845
F2_1629636,1,2188,1.07,1.0699609581227874,0.0000390418772127088
F2_201143,1,1587,1.4169,1.416880788375142,0.00001921162485807315
F2_1629008,1,2345,0.9303,0.9302736958234687,0.0000263041765312666
F2_203084,1,2071,1.0365,1.0365233826477407,0.000023382647740710638
F2_1627739,1,1679,1.2651,1.2650895521153573,0.00001044788464255042
F2_1629023,1,1550,1.3097,1.3096798459318175,0.000020154068182565155
F2_1630534,1,2311,0.799,0.7990066680003306,0.000006668000330556367
F2_1628998,1,1657,1.1126,1.1125916713167399,0.000008328683260172554
F2_1627734,1,2344,0.7603,0.7603060077408987,0.000006007740898761327
F2_1629631,1,710,2.5047,2.504674364476361,0.000025635523638989355
F2_1630700,1,2175,0.8081,0.8081204892983526,0.00002048929835252178
F2_1630163,1,2235,0.7688,0.7688341801447751,0.00003418014477507558
F2_1629029,1,2141,0.8016,0.8015621119376072,0.00003788806239279907
F2_203078,1,1281,1.3321,1.332086225397515,0.000013774602485083776
F2_1642377,1,1888,0.8979,0.8978915137566267,0.000008486243373351243
F2_203932,1,863,1.9365,1.9365050535506414,0.00000505355064128743
F2_1628973,1,2231,0.7414,0.7414116829096572,0.000011682909657251273
F2_1630198,1,1336,1.2324,1.2324417793580302,0.00004177935803029165
F2_1629021,1,1380,1.185,1.1850114574498976,0.000011457449897500638
F2_1629634,1,1143,1.3838,1.3838309046027184,0.0000309046027184845
F2_203897,1,2227,0.7019,0.7019102905425468,0.000010290542546864678
F2_1628371,1,1047,1.4791,1.479118590503705,0.000018590503704896122
F2_1628381,1,1877,0.8243,0.8243205226657868,0.000020522665786781857
F2_1626204,1,594,2.5775,2.5774889380467148,0.00001106195328537396
F2_1641708,1,1943,0.7768,0.7768465306218396,0.00004653062183956891
F2_1629673,1,1703,0.8579,0.8578907381219374,0.000009261878062605255
F2_1641717,1,1686,0.859,0.858984272478755,0.000015727521245012532
F2_1631218,1,1290,1.108,1.1079655626587348,0.000034437341265292076
F2_1626164,1,2395,0.592,0.5920169539036703,0.00001695390367029148
F2_1629057,1,524,2.7049,2.704889903062882,0.000010096937117953786
F2_1630171,1,1390,1.0028,1.0028139235435978,0.000013923543597860188
F2_1630322,1,1024,1.3404,1.3403553135778217,0.00004468642217836383
F2_202692,1,452,3.0053,3.0053349071657873,0.00003490716578724573
F2_1631095,1,2069,0.6504,0.6504037412807303,0.0000037412807303294215
F2_1641705,1,1805,0.721,0.7209732618187998,0.0000267381812001366
F2_1627780,1,768,1.6529,1.6529309753661066,0.00003097536610652263
F2_1631165,1,1412,0.8952,0.8951725410502293,0.000027458949770742258
F2_201572,1,2298,0.5464,0.5464216434684382,0.00002164346843824827
F2_1642349,1,1058,1.134,1.1340449602588458,0.00004496025884592747
F2_1630215,1,343,3.4431,3.4431306335569976,0.00003063355699772785
F2_1631222,1,1788,0.6537,0.653738594450034,0.00003859445003406847
F2_1628404,1,2410,0.4782,0.4781876749648513,0.000012325035148696983
F2_1630572,1,502,2.2642,2.2641935283082226,0.0000064716917775875515
F2_1629656,1,1211,0.937,0.9369901522522804,0.000009847747719615718
F2_1629638,1,1558,0.7222,0.7221859589767641,0.000014041023235877859
F2_1629312,1,1202,0.924,0.9240463975236908,0.000046397523690733244
F2_203944,1,2194,0.5018,0.5017779394614117,0.000022060538588331013
F2_1626172,1,871,1.2637,1.2637480279793059,0.000048027979305809154
F2_1627759,1,1958,0.5556,0.5556388080071207,0.00003880800712074972
F2_1630577,1,2006,0.4949,0.4949185163421899,0.000018516342189911494
F2_1630540,1,1165,0.8393,0.8393439390264449,0.00004393902644483916
F2_1630583,1,2016,0.4824,0.4824491106703344,0.00004911067033441796
F2_1631097,1,2201,0.4326,0.43261169954542716,0.000011699545427179547
F2_1630241,1,1140,0.8115,0.8115379981164834,0.000037998116483417554
F2_203081,1,2060,0.4448,0.4447924680681132,0.000007531931886795018
F2_203991,1,1601,0.5704,0.5704053936350991,0.000005393635099104621
F2_201567,1,344,2.6089,2.608853815368866,0.00004618463113414961
F2_1627936,1,1051,0.8197,0.8196933833807142,0.000006616619285804148
F2_1630191,1,1646,0.5182,0.5181733185835846,0.000026681416415375026
F2_1630228,1,1412,0.5918,0.5917750920020357,0.000024907997964285222
F2_1629130,1,1052,0.7902,0.790225627874014,0.00002562787401394484
F2_1631111,1,482,1.7187,1.7186741984780094,0.000025801521990498344
F2_1627777,1,1482,0.5565,0.5565387849461125,0.00003878494611253558
F2_1630230,1,1688,0.4886,0.4885606437243277,0.000039356275672253194
F2_1629006,1,630,1.2397,1.2397382471711245,0.000038247171124439205
F2_1628370,1,997,0.7822,0.7822152494043225,0.00001524940432251487
F2_1628436,1,964,0.8071,0.807053218307553,0.00004678169244698438
F2_1628988,1,405,1.8846,1.8845620110681531,0.00003798893184692176
F2_1629048,1,1145,0.658,0.6580044372133588,0.000004437213358743364
F2_1629060,1,1473,0.5102,0.5102463185992735,0.00004631859927350934
F2_1630178,1,1432,0.5178,0.5177583661934902,0.00004163380650978876
F2_101108,1,2015,0.3678,0.36784989165579807,0.000049891655798051104
F2_1626166,1,873,0.8261,0.8261177040925649,0.00001770409256496297
F2_1627826,1,2484,0.2889,0.28894470117765314,0.00004470117765315029
F2_1629650,1,96,7.1628,7.1627955400977354,0.000004459902264386528
F2_1630537,1,150,4.4849,4.484946434276609,0.00004643427660955268
F2_1628420,1,575,1.1616,1.1615618751155776,0.00003812488442234141
F2_203471,1,2206,0.3023,0.30229471335404234,0.000005286645957669478
F2_1629731,1,1226,0.5367,0.5367154700365857,0.000015470036585751856
F2_1629637,1,731,0.8641,0.864104324948383,0.000004324948382983251
F2_1630560,1,2169,0.2912,0.29115865555691706,0.00004134444308295793
F2_1629651,1,1270,0.4879,0.4878980295824071,0.000001970417592922491
F2_1630264,1,168,3.6806,3.680609985510198,0.00000998551019781857
F2_1630541,1,1078,0.5654,0.5654477203324285,0.00004772033242850249
F2_1641890,1,133,4.4937,4.493729940368753,0.000029940368753145208
F2_204456,1,1289,0.4556,0.4556450754235651,0.00004507542356507743
F2_1631204,1,465,1.243,1.2429858519104269,0.000014148089573229328
F2_1630548,1,732,0.7627,0.762672409261568,0.000027590738432059503
F2_1629646,1,384,1.4154,1.415392581024001,0.0000074189759990961335
F2_1629726,1,1252,0.4244,0.42440001588149495,1.588149495246327e-8
F2_203468,1,588,0.8969,0.89694204441466,0.00004204441465993636
F2_1641745,1,99,5.0279,5.027855624682542,0.000044375317457934216
F2_203914,1,1136,0.4378,0.43783948442071713,0.00003948442071710634
F2_1630625,1,929,0.5305,0.5305363193392759,0.00003631933927594755
F2_1642419,1,776,0.6078,0.6077586674136112,0.000041332586388831416
F2_1629659,1,531,0.8682,0.8682322036869451,0.000032203686945120324
F2_1628964,1,261,1.7158,1.7158363710270392,0.00003637102703923922
F2_1630696,1,198,2.2232,2.2232354756033685,0.000035475603368695374
F2_203497,1,2174,0.1928,0.19283800423618966,0.00003800423618965931
F2_1630188,1,1042,0.3985,0.39849496278185076,0.000005037218149261946
F2_1628976,1,663,0.6187,0.6186737436015854,0.000026256398414581383
F2_1641724,1,702,0.5821,0.5821394770359481,0.000039477035948198846
F2_1630598,1,1420,0.2838,0.2838497146723157,0.00004971467231568161
F2_1627751,1,2382,0.1664,0.16637945208338958,0.000020547916610408334
F2_1641706,1,1623,0.2436,0.24359251827543887,0.000007481724561136938
F2_1642278,1,375,1.0199,1.019857562476422,0.000042437523578131575
F2_1630231,1,841,0.423,0.4229827499065922,0.0000172500934078057
F2_1629026,1,284,1.2029,1.2029386047849644,0.00003860478496431341
F2_1630573,1,1141,0.2937,0.29370890589404297,0.000008905894042954277
F2_1627827,1,1604,0.1975,0.19749682979787295,0.000003170202127061872
F2_203937,1,987,0.3183,0.31831303427082475,0.000013034270824718863
F2_203924,1,2270,0.1373,0.1372906768668999,0.00000932313310009203
F2_1630183,1,1955,0.1462,0.14615327623895807,0.00004672376104192244
F2_203939,1,483,0.5815,0.5815443190052871,0.00004431900528711896
F2_1630224,1,2407,0.1139,0.1138804745369952,0.00001952546300480751
F2_1641796,1,533,0.5087,0.5087365956009925,0.00003659560099245063
F2_1631101,1,1130,0.2392,0.23920639744687497,0.00000639744687497279
F2_1631107,1,929,0.2906,0.2906064685751485,0.000006468575148466105
F2_202066,1,108,2.4373,2.4372892477356882,0.000010752264311797433
F2_1628418,1,303,0.8332,0.8332487643263503,0.00004876432635025907
F2_1629012,1,1809,0.1389,0.1388918187583368,0.000008181241663185457
F2_1629111,1,649,0.3681,0.3681455812979723,0.00004558129797233024
F2_1630538,1,116,2.0567,2.056716575052154,0.000016575052153910974
F2_1642367,1,1015,0.2345,0.23449206847913662,0.000007931520863369013
F2_1631212,1,1730,0.1302,0.1301773764704512,0.000022623529548820853
F2_202709,1,159,1.3734,1.3733965912257091,0.0000034087742908361918
F2_1641810,1,376,0.5536,0.5535570990268569,0.0000429009731430785
F2_1629629,1,871,0.2279,0.22794542051667002,0.00004542051667003055
F2_1628380,1,1098,0.1764,0.17635180251513835,0.00004819748486165065
F2_1628470,1,229,0.8278,0.8277716174261944,0.00002838257380555209
F2_1626220,1,1630,0.1133,0.11333919429774353,0.00003919429774353056
F2_1631321,1,83,2.0505,2.0505348597529074,0.00003485975290740129
F2_1631117,1,1145,0.1374,0.13743399634986544,0.000033996349865450526
F2_1629626,1,83,1.6289,1.628889458671686,0.000010541328314017662
F2_1629162,1,488,0.2753,0.27526920372978425,0.000030796270215738275
F2_1630194,1,293,0.4357,0.4356547859920293,0.0000452140079706953
F2_1630256,1,186,0.6289,0.6288695150464683,0.000030484953531750847
F2_1631103,1,877,0.1293,0.12929095272732782,0.000009047272672174644
F2_1630530,1,635,0.1627,0.16274455509471678,0.00004455509471676389
F2_1628408,1,64,1.3623,1.3623319352070844,0.00003193520708433262
F2_1631323,1,1258,0.0607,0.06071319955681409,0.000013199556814093294
F2_1631124,1,1216,0.0619,0.06186877643387253,0.00003122356612746818
F2_1641711,1,2384,0.0295,0.029495557942903476,0.000004442057096522289
F2_203926,1,500,0.1395,0.13948083398231337,0.000019166017686644832
F2_1629674,1,1113,0.0294,0.029371931212142804,0.0000280687878571953
F2_1630167,1,1366,0.0231,0.0231434565297391,0.00004345652973910055
F2_1629723,1,543,0.0351,0.03505622741640403,0.00004377258359596764
F2_1641737,1,178,0.045,0.04495474202396247,0.000045257976037528513
F2_1631115,1,81,0.0033,0.0032727695949070546,0.00002723040509294535
F2_201599,1,203,-0.0278,-0.02775046673806022,0.000049533261939779805
F2_1642345,1,703,-0.0388,-0.0388073781448234,0.000007378144823398658
F2_1631248,1,77,-0.6308,-0.6308161127442404,0.000016112744240404098
F2_1627763,1,377,-0.1384,-0.13840971285438178,0.000009712854381782599
F2_1629004,1,67,-0.8775,-0.877517085638859,0.000017085638859049013
F2_1631110,1,836,-0.0715,-0.07151033290180464,0.000010332901804646633
F2_1631386,1,55,-1.2569,-1.2569057547152889,0.000005754715288963652
F2_1641757,1,318,-0.2701,-0.2701053187110244,0.0000053187110243824165
F2_1631116,1,175,-0.5696,-0.5695544403655881,0.00004555963441188471
F2_1631098,1,273,-0.3757,-0.3757310357673059,0.000031035767305898077
F2_1630545,1,64,-1.7174,-1.7173672456122864,0.00003275438771366268
F2_1642285,1,85,-1.3076,-1.3076460517805544,0.000046051780554279276
F2_1641733,1,94,-1.2498,-1.2498104080691503,0.000010408069150313892
F2_1629640,1,1735,-0.0689,-0.06893319568386166,0.000033195683861661496
F2_1631213,1,86,-1.4153,-1.4152881306687903,0.000011869331209668488
F2_1631207,1,1106,-0.1122,-0.11218470776224859,0.000015292237751401982
F2_1641854,1,531,-0.25,-0.25003310624271635,0.000033106242716351986
F2_1628975,1,192,-0.7864,-0.7864438124174247,0.00004381241742468234
F2_1641725,1,127,-1.2593,-1.2592548325456523,0.000045167454347794234
F2_1630170,1,385,-0.5088,-0.5088375798421266,0.00003757984212660048
F2_1642403,1,90,-2.2314,-2.2313508779693265,0.00004912203067330978
F2_1630531,1,69,-2.9982,-2.998236590916802,0.00003659091680185966
F2_1631245,1,613,-0.3378,-0.33782571554749075,0.000025715547490756663
F2_1628392,1,117,-1.7952,-1.7951900000074674,0.000009999992532483404
F2_1628379,1,850,-0.2517,-0.25166838693885357,0.00003161306114640716
F2_1642271,1,1087,-0.2002,-0.20022102304203904,0.000021023042039047812
F2_1631105,1,1586,-0.138,-0.13804189226569383,0.00004189226569381588
F2_1631217,1,1171,-0.1946,-0.19458472665905333,0.000015273340946669878
F2_1629018,1,1595,-0.1458,-0.1458125953213509,0.000012595321350894473
F2_1629632,1,2592,-0.0903,-0.09031416161125176,0.00001416161125175619
F2_1630579,1,853,-0.3052,-0.3052143457345444,0.000014345734544396471
F2_1642359,1,290,-0.9293,-0.9293324178049664,0.00003241780496643365
F2_1631132,1,349,-0.7739,-0.7739080782660291,0.000008078266029110104
F2_1642265,1,257,-1.0647,-1.0646920181332558,0.000007981866744222188
F2_1631216,1,211,-1.3285,-1.3284827651408853,0.000017234859114756418
F2_1641816,1,268,-1.0804,-1.0804412535293018,0.00004125352930173243
F2_1641729,1,582,-0.508,-0.5079631288253982,0.00003687117460182687
F2_1630539,1,338,-0.894,-0.8940054196515977,0.000005419651597726727
F2_203501,1,1667,-0.1823,-0.18228359233454086,0.000016407665459128307
F2_201587,1,1191,-0.2592,-0.25922033556896795,0.00002033556896796629
F2_1630249,1,340,-0.9322,-0.9322158453236289,0.000015845323628860264
F2_1630568,1,74,-4.6053,-4.605339203675785,0.00003920367578569284
F2_201959,1,350,-0.9916,-0.991646072312501,0.00004607231250097765
F2_1631133,1,425,-0.8305,-0.8304505053087782,0.0000494946912218408
F2_1642277,1,370,-0.9599,-0.9599200678573968,0.0000200678573968327
F2_202704,1,430,-0.8447,-0.8447079300065984,0.000007930006598377837
F2_1627749,1,120,-3.0305,-3.03054181527068,0.0000418152706798125
F2_1628963,1,222,-1.6489,-1.6489490679533862,0.000049067953386217056
F2_1641712,1,724,-0.5142,-0.514185399925835,0.000014600074164983212
F2_1630559,1,2268,-0.1669,-0.16687605193733898,0.000023948062661011127
F2_1641998,1,463,-0.8354,-0.8354218866227109,0.000021886622710853842
F2_1630168,1,1632,-0.246,-0.2459691768300388,0.00003082316996119716
F2_1641765,1,235,-1.7125,-1.712488709450284,0.000011290549715825549
F2_1630699,1,129,-3.2588,-3.2587570792183245,0.00004292078167544844
F2_1631120,1,59,-7.1441,-7.144078983630145,0.000021016369855075823
F2_203552,1,873,-0.4871,-0.4870630388315318,0.00003696116846818587
F2_1630192,1,169,-2.6954,-2.695352246845537,0.00004775315446270412
F2_1630346,1,97,-4.7368,-4.736829889675641,0.000029889675641214808
F2_1631255,1,120,-3.9471,-3.9471187571500987,0.000018757150098913655
F2_1641871,1,194,-2.4707,-2.470703832735368,0.000003832735368192175
F2_1642281,1,290,-1.7074,-1.7074043892938604,0.000004389293860374011
F2_1630590,1,1870,-0.283,-0.28301884059031296,0.000018840590312985128
F2_1642263,1,990,-0.5358,-0.5358376382055812,0.00003763820558111419
F2_1629750,1,1567,-0.3532,-0.35318744991474893,0.000012550085251084031
F2_202691,1,2010,-0.2791,-0.2790867607050178,0.000013239294982203553
F2_1642402,1,390,-1.4418,-1.4418229027550318,0.000022902755031806166
F2_1641732,1,118,-4.7668,-4.766771458189987,0.000028541810013216207
F2_203901,1,128,-4.4073,-4.407297281507249,0.0000027184927509082968
F2_1630208,1,575,-0.9901,-0.9901011378672547,0.0000011378672547524005
F2_1627752,1,2053,-0.2806,-0.2806446207627393,0.00004462076273931137
F2_201144,1,1353,-0.4423,-0.44229116024199006,0.000008839758009970833
F2_1628366,1,224,-2.777,-2.776985825571405,0.000014174428595303823
F2_1629028,1,1343,-0.4732,-0.4732089507497933,0.00000895074979329058
F2_1641775,1,447,-1.463,-1.4630391401098555,0.00003914010985539562
F2_1630529,1,489,-1.3606,-1.3606387274300766,0.00003872743007660162
F2_203083,1,1273,-0.5277,-0.5276570857416267,0.00004291425837321672
F2_1630200,1,390,-1.7591,-1.7591140770381677,0.000014077038167581435
F2_1642276,1,173,-4.0547,-4.054652876955538,0.00004712304446208293
F2_1630217,1,1192,-0.5944,-0.594408206140034,0.00000820614003393949
F2_1630570,1,215,-3.3349,-3.334914650871317,0.000014650871317023473
F2_1629630,1,979,-0.7351,-0.7350505532386908,0.00004944676130913539
F2_1628969,1,2429,-0.2985,-0.29850704814953055,0.000007048149530564096
F2_202684,1,209,-3.4698,-3.469779764803663,0.00002023519633720383
F2_1642530,1,115,-6.4456,-6.445580789732703,0.000019210267296898564
F2_203110,1,1938,-0.383,-0.3829552423627207,0.000044757637279291274
F2_1631288,1,722,-1.051,-1.0510391363851284,0.00003913638512842432
F2_202685,1,1192,-0.6529,-0.652921045982594,0.000021045982594003476
F2_1629003,1,580,-1.3845,-1.3844670063837787,0.0000329936162213329
F2_1641783,1,1392,-0.5913,-0.5913286126518188,0.000028612651818749057
F2_1626145,1,2097,-0.3995,-0.3995328288613177,0.0000328288613176686
F2_1628981,1,386,-2.1822,-2.182235362867526,0.00003536286752625628
F2_1642266,1,343,-2.4808,-2.4808096059668614,0.00000960596686150339
F2_1631170,1,824,-1.0434,-1.043386194631031,0.000013805368969110887
F2_1630533,1,1392,-0.6199,-0.6198880969363536,0.000011903063646401257
F2_203995,1,300,-2.8956,-2.895595397139739,0.000004602860260938257
F2_1630592,1,1540,-0.5739,-0.5739309347123015,0.00003093471230153355
F2_1631169,1,202,-4.388,-4.387955260392407,0.00004473960759288076
F2_203458,1,408,-2.1996,-2.199555748763179,0.000044251236821057915
F2_1628989,1,1793,-0.5025,-0.5024849656689127,0.000015034331087293573
F2_1630552,1,2559,-0.3542,-0.3541985788154952,0.0000014211845048017757
F2_1627750,1,1747,-0.5361,-0.5360861832382984,0.00001381676170164603
F2_1630591,1,2120,-0.4422,-0.44217816230092727,0.000021837699072713157
F2_1631200,1,990,-0.9497,-0.9496725563665426,0.00002744363345741352
F2_202699,1,2415,-0.392,-0.39195632812691467,0.000043671873085349144
F2_1641716,1,1221,-0.7899,-0.7898515649361966,0.00004843506380347584
F2_1628978,1,1756,-0.5605,-0.5604683597557708,0.00003164024422919187
F2_1629611,1,1482,-0.6751,-0.6750940258898424,0.000005974110157680457
F2_203954,1,511,-1.9777,-1.9776791318157536,0.000020868184246403132
F2_1628467,1,468,-2.1943,-2.194287567940519,0.00001243205948098236
F2_1631093,1,2187,-0.4709,-0.4709368508471395,0.000036850847139502374
F2_1626153,1,981,-1.058,-1.0579608852650244,0.00003911473497564266
F2_200768,1,1263,-0.8276,-0.8275575415693704,0.00004245843062955501
F2_1641723,1,164,-6.3784,-6.378402151026903,0.000002151026903263187
F2_1629234,1,827,-1.2702,-1.2702379152570495,0.00003791525704954779
F2_1641710,1,1861,-0.5691,-0.5690721740018849,0.000027825998115127426
F2_1630567,1,831,-1.2825,-1.28247911188147,0.00002088811852996031
F2_1627824,1,1409,-0.7698,-0.7698223183440208,0.00002231834402077748
F2_203486,1,1052,-1.0645,-1.064529846137835,0.000029846137834965702
F2_1641741,1,462,-2.481,-2.481048562854065,0.00004856285406518168
F2_203935,1,650,-1.8704,-1.870350852796683,0.00004914720331705702
F2_2544,1,2387,-0.5094,-0.5094315991783326,0.000031599178332619715
F2_1631223,1,934,-1.3157,-1.3156869787343668,0.000013021265633295087
F2_1641842,1,1137,-1.1082,-1.1082199337412948,0.00001993374129471981
F2_1630574,1,261,-4.9134,-4.913443390293542,0.00004339029354216706
F2_1628960,1,1055,-1.2835,-1.2835262940902972,0.000026294090297085404
F2_1630214,1,487,-2.8051,-2.8051457913238265,0.00004579132382653839
F2_1629628,1,1910,-0.7163,-0.7163498714329952,0.00004987143299517438
F2_1626192,1,926,-1.4881,-1.4881399957192007,0.000039995719200769386
F2_1631108,1,1008,-1.415,-1.4150465217099117,0.000046521709911706566
F2_1630526,1,1457,-0.9884,-0.9884059519684311,0.000005951968431117116
F2_201569,1,988,-1.463,-1.4630057409090937,0.000005740909093665536
F2_1641763,1,964,-1.501,-1.501046580661714,0.00004658066171403519
F2_203915,1,1091,-1.3281,-1.328144013514124,0.00004401351412397503
F2_1630702,1,927,-1.5848,-1.584782652501551,0.000017347498449060694
F2_202331,1,930,-1.5885,-1.588494994622119,0.000005005377881062145
F2_1642346,1,1150,-1.2879,-1.2879303170918361,0.00003031709183609621
F2_1630553,1,783,-2.0479,-2.047906930217515,0.000006930217514966586
F2_1631104,1,693,-2.3703,-2.370312797103879,0.000012797103879247373
F2_203500,1,406,-4.0944,-4.094425593925915,0.00002559392591461318
F2_1641794,1,493,-3.378,-3.3780256871920593,0.000025687192059198338
F2_1641722,1,1133,-1.5094,-1.509376977837741,0.000023022162259023204
F2_203484,1,1998,-0.8759,-0.8759127215760928,0.000012721576092777909
F2_1641748,1,1157,-1.5281,-1.5280596649610094,0.00004033503899059099
F2_1630182,1,1475,-1.2027,-1.2027337166628802,0.00003371666288010111
F2_1629014,1,1683,-1.0587,-1.0587392271852094,0.00003922718520943391
F2_1630166,1,1819,-0.9837,-0.9836780238354375,0.000021976164562564904
F2_1626156,1,1796,-1.0309,-1.0308552815278795,0.00004471847212039748
F2_1629614,1,766,-2.4288,-2.428761761581099,0.00003823841890104873
F2_1641824,1,811,-2.3071,-2.3071429752477877,0.00004297524778751338
F2_1631099,1,2590,-0.7256,-0.7255793692274737,0.000020630772526342156
F2_203992,1,407,-4.6802,-4.680160831914884,0.000039168085115726115
F2_201935,1,2562,-0.7509,-0.7508977864893215,0.000002213510678528152
F2_1641731,1,1983,-0.9763,-0.9762774321471142,0.000022567852885790884
F2_1642275,1,906,-2.147,-2.1470139485606885,0.000013948560688703537
F2_1627742,1,2204,-0.9043,-0.9043400684475777,0.00004006844757775685
F2_1630175,1,607,-3.3071,-3.307115180031284,0.000015180031283978934
F2_1628464,1,729,-2.7981,-2.798092260827738,0.000007739172261711502
F2_1642274,1,1437,-1.4644,-1.464360273657166,0.000039726342834001116
F2_1641739,1,2258,-0.9723,-0.9722979671109828,0.000002032889017233863
F2_1630527,1,1683,-1.3185,-1.3184669658582442,0.00003303414175581665
F2_1626168,1,1330,-1.7525,-1.752513439489343,0.000013439489342959021
F2_1626167,1,1984,-1.1748,-1.1748233263970935,0.000023326397093459406
F2_1642268,1,686,-3.4982,-3.4981799178137445,0.0000200821862557099
F2_1626162,1,1984,-1.219,-1.2189939100134395,0.000006089986560597893
F2_1626171,1,1606,-1.5371,-1.5371369690662466,0.00003696906624672813
F2_1641764,1,1409,-1.7862,-1.7862382146703109,0.000038214670310843246
F2_1642264,1,1799,-1.4042,-1.404249635188285,0.00004963518828504654
F2_201566,1,1690,-1.4998,-1.499846308889288,0.00004630888928791599
F2_1630595,1,2530,-1.0526,-1.0526133973975258,0.000013397397525816146
F2_1630245,1,2236,-1.2183,-1.2183432479725385,0.0000432479725385182
F2_1630557,1,1705,-1.6135,-1.6134505098957208,0.00004949010427912626
F2_1642258,1,1862,-1.5005,-1.5005037226157496,0.0000037226157496572654
F2_1629645,1,1319,-2.1193,-2.1193054869062005,0.000005486906200502517
F2_1642273,1,1642,-1.7378,-1.7377888333700362,0.000011166629963810237
F2_1642267,1,1730,-1.7321,-1.7321305927815702,0.00003059278157024892
F2_203994,1,1410,-2.1719,-2.1719492206044286,0.00004922060442869025
F2_1629216,1,1183,-2.6519,-2.65188116545147,0.000018834548530133333
F2_1628389,1,1880,-1.7207,-1.720700579604386,5.796043860417655e-7
F2_1626179,1,1386,-2.3373,-2.3373080115205425,0.000008011520542527961
F2_1627732,1,1309,-2.5715,-2.5714772219971174,0.000022778002882528625
F2_1630169,1,2443,-1.3796,-1.3796158172513384,0.00001581725133847911
F2_1629027,1,2548,-1.3616,-1.3615992203287293,7.79671270656479e-7
F2_1628398,1,1250,-2.9906,-2.9905883916451987,0.000011608354801406762
F2_1642347,1,985,-4.1776,-4.177577348908235,0.000022651091764913645
F2_1628997,1,2043,-2.0441,-2.044053154833801,0.000046845166199016575
F2_1630558,1,2126,-1.9959,-1.9959300559685516,0.000030055968551545575
F2_1630703,1,1611,-2.9738,-2.9737960491295645,0.000003950870435698306
F2_1642259,1,1561,-3.4698,-3.469775689185501,0.000024310814499273192
F2_1630581,1,2091,-2.7688,-2.768759289817766,0.000040710182234171555
F2_1641718,1,1962,-3.2198,-3.219779019602115,0.00002098039788522854
F3_1628983,2,3491,3.0287,3.0287344620061227,0.000034462006122559785
F3_203999,2,3021,3.2184,3.218350597972625,0.000049402027375133883
F3_1628991,2,2966,2.9969,2.996851637407969,0.000048362592031114815
F3_1630202,2,2887,2.7103,2.710308172586653,0.000008172586652754887
F3_202681,2,3399,2.275,2.2749993636336567,6.3636634317632e-7
F3_1628369,2,3459,2.1222,2.122152872773689,0.000047127226310728076
F3_1627741,2,2271,3.1104,3.110440602345435,0.00004060234543512564
F3_1629639,2,3147,2.0642,2.064248995664625,0.00004899566462501781
F3_202696,2,3395,1.7912,1.7911521571379867,0.0000478428620132032
F3_1630596,2,3074,1.9467,1.9466866302727537,0.000013369727246415053
F3_1629660,2,1822,3.2505,3.2505466177129656,0.00004661771296543549
F3_1628401,2,3405,1.739,1.7389893560453265,0.000010643954673650313
F3_1626181,2,2369,2.4922,2.49215540719075,0.00004459280925006581
F3_1626157,2,3099,1.8873,1.8872819585169591,0.000018041483040853734
F3_1631114,2,3275,1.7524,1.7523664849417182,0.000033515058281752275
F3_201939,2,2514,2.2813,2.2812732273640455,0.000026772635954408486
F3_201942,2,3130,1.7815,1.7815097924460754,0.00000979244607535179
F3_202710,2,2186,2.4184,2.4184317788058762,0.000031778805876125915
F3_1629655,2,2159,2.4319,2.4319035693434823,0.0000035693434821126857
F3_1628378,2,3194,1.6246,1.6246213978879307,0.000021397887930652004
F3_1630162,2,3349,1.5082,1.5081903102847158,0.00000968971528414464
F3_1627734,2,3636,1.3727,1.3726952147360483,0.000004785263951756491
F3_1629631,2,1839,2.68,2.6800311993717645,0.0000311993717643233
F3_203076,2,3313,1.454,1.4540037912473442,0.00000379124734428693
F3_1631128,2,3289,1.4053,1.4053175811545597,0.00001758115455974263
F3_1628415,2,3163,1.461,1.46099624436426,0.000003755635740176899
F3_1630583,2,2811,1.6147,1.6147493227502787,0.00004932275027869082
F3_1628973,2,3487,1.2987,1.2986659168383505,0.000034083161649434146
F3_1628384,2,3725,1.2095,1.2095000424552051,4.245520512924372e-8
