focalId,totalDelta,staticMainEffect,stateInteractionEffect,teammateCompositionInteractionEffect,opponentCompositionInteractionEffect,reconstructErr
1628384,0.029717290933624456,0.015880971613176524,0.010057537109214792,0.0037787822112331404,0,0
1628969,-0.003178891352728623,0.003904815770958678,-0.012329710265029565,0.005246003141342264,0,0
201144,0.02302057058289883,0.026524311145479974,0.0012773086088386874,-0.0047810491714198305,0,0
203497,-0.10470272143419468,0.030106726822793445,-0.14298714090507877,0.008177692648090651,0,0
1628404,0.06271415536540115,-0.015580742399586785,0.07226229550318423,0.0060326022618037,0,0
1628973,0.008599349870125268,-0.08994792019704327,0.09565143035649672,0.002895839710671823,0,0
1630162,0.06298884723222074,-0.003657955364390165,0.06392045937456642,0.002726343222044492,0,0
1630183,-0.12074336419747236,-0.06508004061994509,-0.05868812659743212,0.0030248030199048425,0,0
203497,-0.10126637239847616,0.030106726822793445,-0.13971154256704216,0.008338443345772549,0,0
203944,-0.058561516722307194,-0.0001736325575457734,-0.060850996407849904,0.0024631122430884807,0,0
1628384,0.034992145965154486,0.015880971613176524,0.01636189880559991,0.00274927554637805,0,0
1628404,0.05779055398392918,-0.015580742399586785,0.0700816017073281,0.003289694676187864,0,0
1628969,-0.04018152331635569,0.003904815770958678,-0.04810989455339859,0.004023555466084225,0,0
1628973,0.016224664396770807,-0.08994792019704327,0.10443393532531324,0.0017386492685008393,0,0
1630162,0.058893094152734644,-0.003657955364390165,0.0595556291172296,0.0029954203998952054,0,0
1630183,-0.1619583527826184,-0.06508004061994509,-0.10096678823925473,0.004088476076581408,0,0
203497,-0.11235967676235105,0.030106726822793445,-0.15327030648288462,0.010803902897740122,0,0
203944,-0.07197241733562076,-0.0001736325575457734,-0.07508750081882419,0.0032887160407492027,0,0
1628384,0.051268656065209334,0.015880971613176524,0.034050413529673654,0.0013372709223591571,0,0
1628404,0.05174668307273917,-0.015580742399586785,0.06581551245964024,0.0015119130126857246,0,0
1628969,-0.05887427918333756,0.003904815770958678,-0.06505312937131988,0.002274034417023636,0,0
1628973,0.020546251314531506,-0.08994792019704327,0.10951066854028982,0.0009835029712849603,0,0
1627750,-0.018403911955592208,-0.03014140490914336,0.009916172028273686,0.0018213209252774662,0,0
1629008,0.07772143997193943,0.05813335891572116,0.01787826327048287,0.001709817785735413,0,0
1631128,-0.01499360547176129,0.03337573042390037,-0.050196494223529696,0.0018271583278680337,0,0
203999,0.03474773149398276,0.043673680008429326,-0.011649167540617044,0.002723219026170485,0,0
1628389,0.04206181363857596,0.0068596821754781274,0.03099093759752916,0.004211193865568671,0,0
1629312,-0.06220747961170441,-0.024261033140122328,-0.03606170109792349,-0.0018847453736585901,0,0
1629639,0.013271244423103274,0.04369893373805239,-0.034354513923421565,0.003926824608472447,0,0
1627750,-0.0415532320033962,-0.03014140490914336,-0.01381449470864781,0.0024026676143949688,0,0
1629008,0.0862121436366977,0.05813335891572116,0.02586789867633111,0.0022108860446454375,0,0
1631128,-0.011784596287914997,0.03337573042390037,-0.04741356209992542,0.002253235388110052,0,0
203999,0.03585252266463505,0.043673680008429326,-0.011130637139067288,0.0033094797952730177,0,0
1628389,0.05566340421996696,0.0068596821754781274,0.0465930012016539,0.0022107208428349422,0,0
1629639,0.033181243293338256,0.04369893373805239,-0.013300106548884269,0.00278241610417013,0,0
203999,0.03874728873134098,0.043673680008429326,-0.007411148061578277,0.0024847567844899325,0,0
1628389,0.04817411171216078,0.0068596821754781274,0.03946030634031677,0.0018541231963658815,0,0
1627750,-0.06947099463100449,-0.03014140490914336,-0.04181685671249329,0.002487266990632161,0,0
203999,0.03962216068329796,0.043673680008429326,-0.007188041194412815,0.0031365218692814534,0,0
1627750,-0.046813033458856956,-0.03014140490914336,-0.020322103212635792,0.0036504746629221945,0,0
1629008,0.10073914793815937,0.05813335891572116,0.03924558824982017,0.003360200772618041,0,0
1626179,-0.03817225675564579,-0.012918568695030563,-0.0267861391345752,0.0015324510739599755,0,0
1629639,0.029299434968154854,0.04369893373805239,-0.017895115957804252,0.003495617187906714,0,0
1627750,-0.0483890843244676,-0.03014140490914336,-0.02113539031659123,0.0028877109012669915,0,0
1629008,0.09225778331522291,0.05813335891572116,0.03147474145059475,0.0026496829489069907,0,0
1631128,-0.017759153229506313,0.03337573042390037,-0.053816517789852136,0.00268163413644545,0,0
1626179,-0.044208320929158954,-0.012918568695030563,-0.03277138336941598,0.001481631135287582,0,0
1628389,0.05904061212289188,0.0068596821754781274,0.04999938669394517,0.002181543253468585,0,0
1627750,-0.05667706748568696,-0.03014140490914336,-0.029158562236730093,0.0026228996601864946,0,0
1631128,-0.006163317580945993,0.03337573042390037,-0.04191657172902925,0.0023775237241828876,0,0
203999,0.037205155023112356,0.043673680008429326,-0.00993324829498455,0.0034647233096675788,0,0
1628389,0.0605131395942156,0.0068596821754781274,0.05257658173015827,0.0010768756885791955,0,0
1629639,0.04337747655259709,0.04369893373805239,-0.00237868869400594,0.002057231508550639,0,0
1627750,-0.06921819777906056,-0.03014140490914336,-0.04159039469730293,0.002513601827385729,0,0
1631128,0.004946262221868487,0.03337573042390037,-0.030628190100319877,0.0021987218982879916,0,0
203999,0.039480885018798456,0.043673680008429326,-0.007369566498673048,0.0031767715090421805,0,0
1628389,0.0766465308557594,0.0068596821754781274,0.06734470897344684,0.0024421397068344316,0,0
1629312,-0.05413059185090395,-0.024261033140122328,-0.03000521347795696,0.00013565476717533782,0,0
1629639,0.0394646572312744,0.04369893373805239,-0.0077529076612087265,0.00351863115443074,0,0
1627750,-0.06064810067633575,-0.03014140490914336,-0.0345116585064143,0.004004962739221903,0,0
1629008,0.10589316715202214,0.05813335891572116,0.044093604410979766,0.0036662038253212257,0,0
1631128,-0.03393848342212046,0.03337573042390037,-0.07100299488283439,0.0036887810368135543,0,0
203999,0.032325037477198865,0.043673680008429326,-0.01674432875650016,0.005395686225269698,0,0
1628389,0.07191205067677224,0.0068596821754781274,0.063347443667966,0.0017049248333281066,0,0
1629312,-0.05509240027100778,-0.024261033140122328,-0.03146872725480032,0.0006373601239148779,0,0
1629639,0.043091515005690265,0.04369893373805239,-0.0034433918328162956,0.0028359731004541614,0,0
1627750,-0.061728471440095675,-0.03014140490914336,-0.03488090244332982,0.0032938359123775166,0,0
1629008,0.09795359357461164,0.05813335891572116,0.03681580231766935,0.003004432341221134,0,0
1631128,-0.017481305650240295,0.03337573042390037,-0.053852873582908176,0.0029958375087675094,0,0
203999,0.035295247194116475,0.043673680008429326,-0.012747698552343758,0.004369265738030908,0,0
1628389,0.0704123023054327,0.0068596821754781274,0.0626945377970383,0.0008580823329162718,0,0
1629312,-0.055306974198169524,-0.024261033140122328,-0.0323296071455256,0.0012836660874784118,0,0
1627750,-0.07419029291717316,-0.03014140490914336,-0.04724168799717626,0.003192799989146458,0,0
203999,0.03752665541270468,0.043673680008429326,-0.010240965871094285,0.004093941275369641,0,0
1626179,-0.05361187353631637,-0.012918568695030563,-0.042095763861588996,0.0014024590203031823,0,0
1628389,0.0568209845333094,0.0068596821754781274,0.04903308600497217,0.0009282163528590956,0,0
1626179,-0.003272768372388275,-0.012918568695030563,0.007951182251663937,0.0016946180709783505,0,0
1629639,0.11692840279281597,0.04369893373805239,0.07017432481463809,0.0030551442401254795,0,0
1627750,-0.05044608925756376,-0.03014140490914336,-0.026455192348607433,0.00615050800018703,0,0
1629008,0.11314541773422444,0.05813335891572116,0.04951024713525777,0.005501811683245506,0,0
1626179,-0.012211318618906473,-0.012918568695030563,-0.0008531222391733235,0.0015603723152974119,0,0
1629639,0.13029645963146044,0.04369893373805239,0.08439938898852521,0.002198136904882831,0,0
1627750,-0.0731740812187946,-0.03014140490914336,-0.04980842239354499,0.006775746083893745,0,0
1629008,0.12209664378767976,0.05813335891572116,0.05791897054113376,0.0060443143308248366,0,0
1626179,-0.022102931629663564,-0.012918568695030563,-0.010602465293406492,0.0014181023587734928,0,0
1628389,0.06322950728976225,0.0068596821754781274,0.056361863856914614,0.000007961257369502785,0,0
1629639,0.14451435163933016,0.04369893373805239,0.09957609843083753,0.0012393194704402267,0,0
1627750,-0.07969227455813202,-0.03014140490914336,-0.055647590040119876,0.006096720391131215,0,0
1631128,-0.06317596789426097,0.03337573042390037,-0.10176116739586372,0.00520946907770237,0,0
1626179,-0.029663896225959056,-0.012918568695030563,-0.01809977122968074,0.0013544436987522458,0,0
1627752,0.02810714352387777,-0.022259067502354315,0.052742230269543666,-0.002376019243311581,0,0
201572,-0.04109278909730915,-0.11802632038314417,0.07489226558963662,0.0020412656961984028,0,0
203081,0.012370190692628897,-0.02560582398645358,0.03296314348376547,0.0050128711953170025,0,0
203507,0.00565390414754253,0.1521501112345618,-0.15077302322586733,0.0042768161388480695,0,0
1627751,-0.029402680643518635,0.000686585549470679,-0.028830831909062778,-0.001258434283926536,0,0
1629628,-0.022653778408330272,-0.04819658666946869,0.026084893906079612,-0.0005420856449411952,0,0
1630567,-0.041741513121395936,-0.02060163297888298,-0.020650775799073796,-0.000489104343439161,0,0
1641711,0.057041443157158644,-0.030259534720405514,0.08723497193911671,0.00006600593844745065,0,0
1627752,-0.014531670557941261,-0.022259067502354315,0.011554475122655799,-0.0038270781782427446,0,0
201572,-0.04403002876111317,-0.11802632038314417,0.07136486908527377,0.002631422536757231,0,0
203081,0.031526145411680515,-0.02560582398645358,0.05137063462729075,0.005761334770843343,0,0
203507,-0.004204986648156607,0.1521501112345618,-0.1622616280690821,0.005906530186363694,0,0
1627751,-0.032249794139446515,0.000686585549470679,-0.03128822157743718,-0.0016481581114800169,0,0
1629628,-0.026908567779850047,-0.04819658666946869,0.0220163471603801,-0.0007283282707614592,0,0
1641711,0.03336622844247891,-0.030259534720405514,0.06359818565973908,0.000027577503145346625,0,0
203081,0.020474005428768444,-0.02560582398645358,0.04140091719766408,0.00467891221755794,0,0
203507,0.031274693948536714,0.1521501112345618,-0.12535405814124015,0.00447864085521507,0,0
203507,0.030581297573723895,0.1521501112345618,-0.1264709947334488,0.004902181072610909,0,0
1630567,-0.028797125340419373,-0.02060163297888298,-0.006064621565625615,-0.0021308707959107765,0,0
1630567,-0.05130669193048145,-0.02060163297888298,-0.028393921445308997,-0.0023111375062894743,0,0
201572,-0.02618958448571572,-0.11802632038314417,0.08810403179633833,0.0037327041010901275,0,0
203081,0.055190295267416235,-0.02560582398645358,0.07332243086863366,0.007473688385236155,0,0
1630567,-0.045539243182239314,-0.02060163297888298,-0.02231250331663187,-0.0026251068867244576,0,0
201572,-0.043952316889316834,-0.11802632038314417,0.07110446270516846,0.0029695407886588835,0,0
203081,0.041589053960740044,-0.02560582398645358,0.0609808973014819,0.006213980645711719,0,0
1629628,-0.01653705155332578,-0.04819658666946869,0.03383119924450138,-0.0021716641283584686,0,0
1630567,-0.037576794511154886,-0.02060163297888298,-0.014385142283527937,-0.0025900192487439667,0,0
1641711,0.028415892322719977,-0.030259534720405514,0.05874239517471654,-0.00006696813159105019,0,0
201572,-0.055057202511766934,-0.11802632038314417,0.060241473923578814,0.002727643947798423,0,0
203081,0.04011425817986263,-0.02560582398645358,0.059979486418855435,0.005740595747460775,0,0
203507,0.007690256396026724,0.1521501112345618,-0.1508299867071667,0.006370131868631646,0,0
1629628,-0.018296848126761737,-0.04819658666946869,0.0326227639842716,-0.002723025441564649,0,0
1630567,-0.03249840073482514,-0.02060163297888298,-0.00856174121456749,-0.0033350265413746687,0,0
1641711,0.0029584183929468096,-0.030259534720405514,0.03334787017869883,-0.00012991706534650467,0,0
203507,0.040337212459915735,0.1521501112345618,-0.11697143452437439,0.0051585357497283355,0,0
1627751,-0.07360684156257065,0.000686585549470679,-0.0702530718431581,-0.004040355268883236,0,0
1629628,-0.008131884819403268,-0.04819658666946869,0.041868451097969134,-0.0018037492479037142,0,0
1630567,-0.04789411949412138,-0.02060163297888298,-0.025264123602605902,-0.0020283629126324997,0,0
1641711,0.07518533488791553,-0.030259534720405514,0.10543592389839507,0.00000894570992597886,0,0
1627752,-0.018630456918024545,-0.022259067502354315,0.008292495984395151,-0.004663885400065381,0,0
201572,-0.03626910141973114,-0.11802632038314417,0.07864101840812161,0.0031162005552914226,0,0
203081,0.04199081051371305,-0.02560582398645358,0.06108278097873461,0.006513853521432012,0,0
203507,-0.025326642593095798,0.1521501112345618,-0.18453113548629163,0.007054381658634042,0,0
1629628,-0.015847478073339593,-0.04819658666946869,0.03401625771593556,-0.0016671491198064657,0,0
1630567,-0.04134149162816283,-0.02060163297888298,-0.018823331445400826,-0.0019165272038790223,0,0
1641711,0.04791825089481293,-0.030259534720405514,0.07819147086119756,-0.000013685245979114668,0,0
1627752,-0.0335164188255703,-0.022259067502354315,-0.007346980708534721,-0.0039103706146812675,0,0
201572,-0.05182930455452669,-0.11802632038314417,0.06364829237250584,0.002548723456111645,0,0
203081,0.03309569982898461,-0.02560582398645358,0.05315620628466957,0.005545317530768614,0,0
203507,0.007687150649860308,0.1521501112345618,-0.15029515480650538,0.005832194221803894,0,0
1629628,-0.022211162919116942,-0.04819658666946869,0.027693961714568144,-0.001708537964216399,0,0
1641711,0.02034102415832756,-0.030259534720405514,0.050648192300756775,-0.00004763342202370138,0,0
203507,0.017556911557141917,0.1521501112345618,-0.14067846161560527,0.006085261938185392,0,0
1630567,-0.031341872107300016,-0.02060163297888298,-0.006873704473107485,-0.0038665346553095527,0,0
201572,-0.07140660507730097,-0.11802632038314417,0.043266762206201695,0.0033529530996415104,0,0
203081,0.050768101776353304,-0.02560582398645358,0.06981736108230478,0.006556564680502099,0,0
1627751,-0.07793783589421886,0.000686585549470679,-0.07776252041191031,-0.000861901031779232,0,0
1630567,-0.08031349922989332,-0.02060163297888298,-0.05928804354629694,-0.00042382270471340625,0,0
1627752,0.042569949431049345,-0.022259067502354315,0.07020768887929175,-0.005378671945888093,0,0
201572,-0.08096697492188096,-0.11802632038314417,0.03377091781119761,0.0032884276500656155,0,0
203081,0.053793082919749755,-0.02560582398645358,0.07305792307173163,0.0063409838344717015,0,0
1627751,-0.09331194722976192,0.000686585549470679,-0.091849392928702,-0.002149139850530595,0,0
1629628,-0.0464836937930103,-0.04819658666946869,0.0027748071296093274,-0.0010619142531509427,0,0
1630567,-0.07392140879424174,-0.02060163297888298,-0.052079430570248914,-0.0012403452451098394,0,0
1641711,-0.013112363667603294,-0.030259534720405514,0.017222372573524245,-0.00007520152072202462,0,0
201572,-0.09442516673733949,-0.11802632038314417,0.0205529325453001,0.0030482211005045832,0,0
203081,0.05358799553705811,-0.02560582398645358,0.07335581512022313,0.0058380044032885605,0,0
203507,0.03280090587013007,0.1521501112345618,-0.1263029363145764,0.00695373095014468,0,0
1629012,0.0015049163375381366,-0.03277886804551184,0.035615606408124695,-0.0013318220250747182,0,0
1641718,0.0058681517767014985,-0.00812289953446401,0.013015660328924383,0.0009753909822411269,0,0
1630530,-0.07665993974312856,-0.08619119381787638,0.00578521851675037,0.0037460355579974477,0,0
203468,-0.023583866346545322,-0.030619005883800555,0.004253648520164665,0.0027814910170905673,0,0
1629012,0.03612011515007429,-0.03277886804551184,0.07046206791180987,-0.0015630847162237424,0,0
1641718,-0.003692597829310221,-0.00812289953446401,0.003485792972544678,0.0009445087326091113,0,0
1630530,-0.12662909515827853,-0.08619119381787638,-0.044159082587782096,0.0037211812473799443,0,0
203468,-0.12048218373370648,-0.030619005883800555,-0.09376872973302502,0.0039055518831190962,0,0
1629012,0.04437398164359134,-0.03277886804551184,0.07860832855670369,-0.001455478867600511,0,0
203468,-0.14872440958872962,-0.030619005883800555,-0.12181944032101805,0.0037140366160889975,0,0
1629012,0.04331268007707211,-0.03277886804551184,0.07724885235381096,-0.0011573042312270046,0,0
1630530,-0.11678342919631193,-0.08619119381787638,-0.03509838558959664,0.004506150211161077,0,0
1630530,-0.1146423730402091,-0.08619119381787638,-0.03236264334437335,0.003911464122040625,0,0
203468,-0.1065300795926655,-0.030619005883800555,-0.08002748901038512,0.004116415301520161,0,0
1630530,-0.11897040485965386,-0.08619119381787638,-0.03606314841562943,0.0032839373738519566,0,0
203468,-0.08339607223118414,-0.030619005883800555,-0.055360553381957285,0.0025834870345737026,0,0
1629012,0.00022704137706255445,-0.03277886804551184,0.03360289982062658,-0.0005969903980521847,0,0
1629012,0.04580620413491083,-0.03277886804551184,0.08069572985992693,-0.002110657679504258,0,0
1641718,0.003904411046749147,-0.00812289953446401,0.010650965856937686,0.0013763447242754717,0,0
1630530,-0.08907532914329087,-0.08619119381787638,-0.007061757365680417,0.004177622040265915,0,0
203468,-0.0697280605101594,-0.030619005883800555,-0.04331103242526619,0.004201977798907347,0,0
1629012,0.043434733642223396,-0.03277886804551184,0.07806083735719152,-0.0018472356694562864,0,0
1641718,-0.0007075363932146485,-0.00812289953446401,0.006262749817966651,0.0011526133232827114,0,0
1629012,0.03980534278734024,-0.03277886804551184,0.07429045557131513,-0.0017062447384630442,0,0
1641718,-0.002188673747002526,-0.00812289953446401,0.004884870467184759,0.0010493553202767256,0,0
203468,-0.0876133067661979,-0.030619005883800555,-0.0604553318869234,0.0034610310045260486,0,0
1641718,-0.006864467233045022,-0.00812289953446401,0.00048615548644820664,0.0007722768149707822,0,0
203468,-0.0971522050092922,-0.030619005883800555,-0.06937942484485848,0.0028462257193668334,0,0
1630530,-0.07071556590351455,-0.08619119381787638,0.011544003934962722,0.003931623979399116,0,0
1629012,0.027312934276207988,-0.03277886804551184,0.06072422868127104,-0.0006324263595512092,0,0
1641718,0.053965918774418496,-0.00812289953446401,0.06195311365299817,0.00013570465588434076,0,0
1630530,-0.0829874961460555,-0.08619119381787638,-0.00032355783032231994,0.0035272555021432003,0,0
203468,-0.18089745697155035,-0.030619005883800555,-0.15480959271180342,0.004531141624053638,0,0
1629012,0.012808533672979974,-0.03277886804551184,0.04574202444292695,-0.00015462272443513762,0,0
1641718,0.04986882178033279,-0.00812289953446401,0.05819054324833425,-0.00019882193353745091,0,0
1630530,-0.10390486524606173,-0.08619119381787638,-0.02097872744912472,0.0032650560209393662,0,0
203468,-0.2087659657513669,-0.030619005883800555,-0.18249223435186854,0.00434527448430218,0,0
1629012,0.008440101830815647,-0.03277886804551184,0.04111824339471379,0.0001007264816136991,0,0
1641718,0.04626400453472152,-0.00812289953446401,0.0547881410289323,-0.00040123695974676987,0,0
101108,0.04591209829956056,-0.03879192852168078,0.08510062161352731,-0.00039659479228596975,0,0
1641705,0.013254719009739102,-0.01153954384978884,0.0233668539313438,0.0014274089281841411,0,0
203084,-0.010545712388975517,0.008721889983792433,-0.017472911336509706,-0.0017946910362582444,0,0
1628991,0.044140660917229346,0.03357711018418833,0.011041612313756458,-0.0004780615807154457,0,0
1630217,-0.0010645366780764488,-0.02297208974102436,0.022242620267677496,-0.0003350672047295836,0,0
1642377,-0.018265599009250014,-0.012924811590355932,-0.003500231523212223,-0.001840555895681859,0,0
101108,0.024145148160852253,-0.03879192852168078,0.06371016593867711,-0.000773089256144075,0,0
1641705,-0.020161203941258074,-0.01153954384978884,-0.009968055837512306,0.0013463957460430704,0,0
203084,-0.005844597916511575,0.008721889983792433,-0.013059038077958243,-0.001507449822345765,0,0
1628991,0.05189396896130285,0.03357711018418833,0.018749126449042766,-0.0004322676719282515,0,0
1630217,-0.012111920598199597,-0.02297208974102436,0.011156901807709261,-0.0002967326648844981,0,0
1642377,-0.017101829947988752,-0.012924811590355932,-0.0033263540342900223,-0.0008506643233427988,0,0
1630217,-0.017021740668581378,-0.02297208974102436,0.006237303390829942,-0.0002869543183869566,0,0
1628991,0.024417795387555955,0.03357711018418833,-0.009177150800514839,0.000017836003882461494,0,0
1630217,-0.014840597296880259,-0.02297208974102436,0.008125229597720444,0.000006262846423659097,0,0
1642377,-0.019277739619161086,-0.012924811590355932,-0.003869150390383944,-0.0024837776384212112,0,0
101108,0.029274523511301703,-0.03879192852168078,0.06884861608851738,-0.0007821640555348944,0,0
1641705,-0.004790343299129352,-0.01153954384978884,0.005075227593780098,0.0016739729568793897,0,0
203084,-0.010938090113550309,0.008721889983792433,-0.018112062627739536,-0.001547917469603207,0,0
1628991,0.08682744915753188,0.03357711018418833,0.05407352064120698,-0.0008231816678634427,0,0
1630217,-0.0210444997093219,-0.02297208974102436,0.0024795947446250403,-0.0005520047129225793,0,0
1642377,-0.019512513764769167,-0.012924811590355932,-0.00667275325079297,0.00008505107637973353,0,0
101108,0.008334838222070916,-0.03879192852168078,0.04820969988709848,-0.0010829331433467853,0,0
1630217,-0.008471676441452322,-0.02297208974102436,0.014591560533682728,-0.00009114723411068914,0,0
1642377,-0.014930386024122394,-0.012924811590355932,-0.0007255777290081909,-0.001279996704758271,0,0
203084,0.003200717125134495,0.008721889983792433,-0.004322902226379584,-0.0011982706322783538,0,0
1628991,0.034685265506270914,0.03357711018418833,0.0011583057400945916,-0.000050150418012005766,0,0
1630217,-0.020673906854035605,-0.02297208974102436,0.0023333326690610895,-0.00003514978207233281,0,0
1642377,-0.01348507983272328,-0.012924811590355932,-0.00036718715979056397,-0.00019308108257678412,0,0
1628991,0.045250666248196875,0.03357711018418833,0.012201851786305297,-0.0005282957222967552,0,0
1630217,0.001237482908222808,-0.02297208974102436,0.02457984831682049,-0.00037027566757332235,0,0
1642377,-0.01882680259092015,-0.012924811590355932,-0.0038680316832695443,-0.0020339593172946707,0,0
101108,0.0427030349538314,-0.03879192852168078,0.08182776210511257,-0.0003327986296003917,0,0
1641705,-0.0008166939861535493,-0.01153954384978884,0.00968371106977109,0.0010391387938642007,0,0
203084,-0.00499045949267051,0.008721889983792433,-0.01192679908715352,-0.001785550389309423,0,0
1630217,-0.004594300043735305,-0.02297208974102436,0.018658870592324905,-0.00028108089503584976,0,0
1642377,-0.01740508685068915,-0.012924811590355932,-0.002936271277790989,-0.0015440039825422298,0,0
203084,-0.0005712058056171613,0.008721889983792433,-0.0077023240120566916,-0.0015907717773529027,0,0
1630217,-0.003486277431917209,-0.02297208974102436,0.01952257846424108,-0.00003676615513392641,0,0
1642377,-0.014616318986985653,-0.012924811590355932,0.00006908520355389984,-0.0017605926001836203,0,0
1641705,-0.056658862673317344,-0.01153954384978884,-0.04574451447665966,0.0006251956531311599,0,0
1641705,-0.061253388601262664,-0.01153954384978884,-0.04937908221245477,-0.00033476253901905894,0,0
203084,0.015903910209104605,0.008721889983792433,0.008835576877727291,-0.0016535566524151194,0,0
101108,0.11172559075061232,-0.03879192852168078,0.15104213997379054,-0.0005246207014974376,0,0
1641705,-0.02523186659912169,-0.01153954384978884,-0.013866546795735896,0.0001742240464030476,0,0
203084,-0.06749884574498928,0.008721889983792433,-0.07471580542652492,-0.0015049303022567876,0,0
1628991,-0.20640682895813628,0.03357711018418833,-0.2412804932706346,0.0012965541283100068,0,0
101108,0.1041716839649364,-0.03879192852168078,0.14347305274016592,-0.000509440253548731,0,0
1641705,-0.048007380125836656,-0.01153954384978884,-0.03615391624625683,-0.00031392002979099246,0,0
203084,-0.05992376324315787,0.008721889983792433,-0.0671998131198316,-0.0014458401071186999,0,0
1628991,-0.22161567280854172,0.03357711018418833,-0.25678094919654065,0.0015881662038106032,0,0
1630217,0.04617075806764191,-0.02297208974102436,0.06813348117978343,0.0010093666288828402,0,0
1642377,-0.09486055462995474,-0.012924811590355932,-0.07629604882115307,-0.005639694218445728,0,0
1642377,-0.09081406585690519,-0.012924811590355932,-0.07158316471661802,-0.0063060895499312195,0,0
1629652,-0.052427460135231585,-0.030513942026712152,-0.022975492365930363,0.0010619742574109348,0,0
1631114,-0.19268223930311537,-0.07069491069902584,-0.1214950943744804,-0.0004922342296091255,0,0
1641717,0.013259007321077276,0.01785244068057551,-0.00456786285217161,-0.00002557050732662464,0,0
1629023,-0.025630436144518605,-0.027051431577280946,-0.002998472856330067,0.00441946828909241,0,0
202681,-0.015035624060183543,-0.06588949779569958,0.045369953261026816,0.005483920474489222,0,0
202691,0.07112359446028076,-0.023289220166874666,0.09892197589069075,-0.004509161263535331,0,0
1629023,-0.027937678130343757,-0.027051431577280946,-0.00402788968941477,0.0031416431363519557,0,0
202681,-0.010205781234650092,-0.06588949779569958,0.05116679934925417,0.004516917211795317,0,0
1629023,-0.03176104478179358,-0.027051431577280946,-0.007055163823430635,0.0023455506189179933,0,0
202681,-0.010013382030481063,-0.06588949779569958,0.05199830741861134,0.003877808346607176,0,0
1641717,0.00762088628683475,0.01785244068057551,-0.010728112458261925,0.0004965580645211646,0,0
1631114,-0.051313819148210864,-0.07069491069902584,0.018434331998254748,0.0009467595525602271,0,0
1631114,-0.15609599971039773,-0.07069491069902584,-0.08680847454878389,0.0014073855374119942,0,0
202681,0.02585638022841326,-0.06588949779569958,0.08815924175255399,0.0035866362715588473,0,0
202691,0.15796657196302366,-0.023289220166874666,0.1833865326149918,-0.0021307404850934896,0,0
1629652,-0.060823517794696615,-0.030513942026712152,-0.030753374378286444,0.0004437986103019769,0,0
1629652,-0.0428950467148409,-0.030513942026712152,-0.01300378156399845,0.0006226768758697001,0,0
1631114,-0.14167736523524052,-0.07069491069902584,-0.07068091801370634,-0.0003015365225083217,0,0
1641717,0.015503552389183656,0.01785244068057551,-0.002315599999580918,-0.000033288291810935174,0,0
1629652,-0.037762005376570686,-0.030513942026712152,-0.007773650376790783,0.0005255870269322476,0,0
1631114,-0.1268877491981022,-0.07069491069902584,-0.05584983654021205,-0.0003430019588642942,0,0
1641717,0.018228470851854205,0.01785244068057551,0.0005294185327128272,-0.0001533883614341322,0,0
1629023,-0.057299900837728866,-0.027051431577280946,-0.03428622678831805,0.004037757527870134,0,0
202681,-0.050165262608074995,-0.06588949779569958,0.011005191226180119,0.004719043961444462,0,0
1631114,-0.1457125490264618,-0.07069491069902584,-0.07255836943130366,-0.002459268896132282,0,0
1641717,0.06125372689861641,0.01785244068057551,0.04604386619954391,-0.002642579981503011,0,0
1629023,-0.08178941045159059,-0.027051431577280946,-0.06048059104083214,0.005742612166522495,0,0
202681,-0.08915314620691796,-0.06588949779569958,-0.028849271657036792,0.005585623245818419,0,0
1629652,-0.02897728621796828,-0.030513942026712152,-0.00024724246870416397,0.0017838982774480373,0,0
1631114,-0.23104413543887356,-0.07069491069902584,-0.15846289814802877,-0.0018863265918189613,0,0
1641717,0.03837890866716209,0.01785244068057551,0.022069636375127894,-0.0015431683885413073,0,0
1629023,-0.024923194887048007,-0.027051431577280946,-0.0025497591606887353,0.004677995850921672,0,0
202681,-0.015728944684321497,-0.06588949779569958,0.04447729562932344,0.005683257482054643,0,0
202691,0.06853166164202444,-0.023289220166874666,0.09651797941247417,-0.004697097603575064,0,0
1629652,-0.026786595270810863,-0.030513942026712152,0.0025028743128447904,0.0012244724430564998,0,0
1631114,-0.17765312508038317,-0.07069491069902584,-0.10558959486808259,-0.0013686195132747358,0,0
1641717,0.03391022086861883,0.01785244068057551,0.01722157242242411,-0.001163792234380798,0,0
1629652,-0.03888301440446878,-0.030513942026712152,-0.008915862934916592,0.000546790557159969,0,0
1641717,0.017633373716328456,0.01785244068057551,-0.00009190735365016862,-0.00012715961059688583,0,0
1629023,-0.050906303779768326,-0.027051431577280946,-0.026219669010528045,0.002364796808040662,0,0
202681,-0.03272826711747638,-0.06588949779569958,0.029563560153123468,0.0035976705250997353,0,0
1629652,-0.03803266592540299,-0.030513942026712152,-0.007401943371665973,-0.00011678052702486578,0,0
1631114,-0.0688187611683116,-0.07069491069902584,0.0015477103166378309,0.00032843921407639184,0,0
1631114,-0.2252648980405599,-0.07069491069902584,-0.15501246505468785,0.0004424777131537709,0,0
1641717,0.034081320549739155,0.01785244068057551,0.015394961991488286,0.0008339178776753584,0,0
1629023,-0.08930627735107342,-0.027051431577280946,-0.06617811739408372,0.003923271620291238,0,0
202681,0.05444564177128694,-0.06588949779569958,0.11581294877620803,0.004522190790778494,0,0
