season,gameId,class,pbpValid,boxValid
1997-98,0029700292,BOTH_MISSING,NO,NO
1997-98,0029700298,BOTH_MISSING,NO,NO
1997-98,0029700295,BOTH_MISSING,NO,NO
1997-98,0029700299,BOTH_MISSING,NO,NO
1997-98,0029700291,BOTH_MISSING,NO,NO
1997-98,0029700296,BOTH_MISSING,NO,NO
1997-98,0029700293,BOTH_MISSING,NO,NO
1997-98,0029700297,BOTH_MISSING,NO,NO
1997-98,0029700301,BOTH_MISSING,NO,NO
1997-98,0029700300,BOTH_MISSING,NO,NO
1997-98,0029700308,BOTH_MISSING,NO,NO
1997-98,0029700304,BOTH_MISSING,NO,NO
1997-98,0029700307,BOTH_MISSING,NO,NO
1997-98,0029700309,BOTH_MISSING,NO,NO
1997-98,0029700305,BOTH_MISSING,NO,NO
1997-98,0029700303,BOTH_MISSING,NO,NO
1997-98,0029700302,BOTH_MISSING,NO,NO
1997-98,0029700306,BOTH_MISSING,NO,NO
1997-98,0029700311,BOTH_MISSING,NO,NO
1997-98,0029700312,BOTH_MISSING,NO,NO
1997-98,0029700313,BOTH_MISSING,NO,NO
1997-98,0029700310,BOTH_MISSING,NO,NO
1997-98,0029700316,BOTH_MISSING,NO,NO
1997-98,0029700314,BOTH_MISSING,NO,NO
1997-98,0029700317,BOTH_MISSING,NO,NO
1997-98,0029700318,BOTH_MISSING,NO,NO
1997-98,0029700315,BOTH_MISSING,NO,NO
1997-98,0029700319,BOTH_MISSING,NO,NO
1997-98,0029700321,BOTH_MISSING,NO,NO
1997-98,0029700327,BOTH_MISSING,NO,NO
1997-98,0029700324,BOTH_MISSING,NO,NO
1997-98,0029700325,BOTH_MISSING,NO,NO
1997-98,0029700320,BOTH_MISSING,NO,NO
1997-98,0029700323,BOTH_MISSING,NO,NO
1997-98,0029700326,BOTH_MISSING,NO,NO
1997-98,0029700322,BOTH_MISSING,NO,NO
1997-98,0029700328,BOTH_MISSING,NO,NO
1997-98,0029700334,BOTH_MISSING,NO,NO
1997-98,0029700329,BOTH_MISSING,NO,NO
1997-98,0029700336,BOTH_MISSING,NO,NO
1997-98,0029700333,BOTH_MISSING,NO,NO
1997-98,0029700330,BOTH_MISSING,NO,NO
1997-98,0029700332,BOTH_MISSING,NO,NO
1997-98,0029700335,BOTH_MISSING,NO,NO
1997-98,0029700331,BOTH_MISSING,NO,NO
1997-98,0029700337,BOTH_MISSING,NO,NO
1997-98,0029700338,BOTH_MISSING,NO,NO
1997-98,0029700340,BOTH_MISSING,NO,NO
1997-98,0029700339,BOTH_MISSING,NO,NO
1997-98,0029700345,BOTH_MISSING,NO,NO
1997-98,0029700346,BOTH_MISSING,NO,NO
1997-98,0029700341,BOTH_MISSING,NO,NO
1997-98,0029700348,BOTH_MISSING,NO,NO
1997-98,0029700347,BOTH_MISSING,NO,NO
1997-98,0029700344,BOTH_MISSING,NO,NO
1997-98,0029700342,BOTH_MISSING,NO,NO
1997-98,0029700343,BOTH_MISSING,NO,NO
1997-98,0029700349,BOTH_MISSING,NO,NO
1997-98,0029700355,BOTH_MISSING,NO,NO
1997-98,0029700350,BOTH_MISSING,NO,NO
1997-98,0029700354,BOTH_MISSING,NO,NO
1997-98,0029700359,BOTH_MISSING,NO,NO
1997-98,0029700357,BOTH_MISSING,NO,NO
1997-98,0029700358,BOTH_MISSING,NO,NO
1997-98,0029700360,BOTH_MISSING,NO,NO
1997-98,0029700353,BOTH_MISSING,NO,NO
1997-98,0029700351,BOTH_MISSING,NO,NO
1997-98,0029700356,BOTH_MISSING,NO,NO
1997-98,0029700352,BOTH_MISSING,NO,NO
1997-98,0029700363,BOTH_MISSING,NO,NO
1997-98,0029700362,BOTH_MISSING,NO,NO
1997-98,0029700361,BOTH_MISSING,NO,NO
1997-98,0029700366,BOTH_MISSING,NO,NO
1997-98,0029700364,BOTH_MISSING,NO,NO
1997-98,0029700365,BOTH_MISSING,NO,NO
1997-98,0029700371,BOTH_MISSING,NO,NO
1997-98,0029700372,BOTH_MISSING,NO,NO
1997-98,0029700367,BOTH_MISSING,NO,NO
1997-98,0029700368,BOTH_MISSING,NO,NO
1997-98,0029700369,BOTH_MISSING,NO,NO
1997-98,0029700370,BOTH_MISSING,NO,NO
1997-98,0029700376,BOTH_MISSING,NO,NO
1997-98,0029700378,BOTH_MISSING,NO,NO
1997-98,0029700379,BOTH_MISSING,NO,NO
1997-98,0029700373,BOTH_MISSING,NO,NO
1997-98,0029700374,BOTH_MISSING,NO,NO
1997-98,0029700375,BOTH_MISSING,NO,NO
1997-98,0029700377,BOTH_MISSING,NO,NO
1997-98,0029700381,BOTH_MISSING,NO,NO
1997-98,0029700380,BOTH_MISSING,NO,NO
1997-98,0029700386,BOTH_MISSING,NO,NO
1997-98,0029700384,BOTH_MISSING,NO,NO
1997-98,0029700392,BOTH_MISSING,NO,NO
1997-98,0029700391,BOTH_MISSING,NO,NO
1997-98,0029700388,BOTH_MISSING,NO,NO
1997-98,0029700387,BOTH_MISSING,NO,NO
1997-98,0029700385,BOTH_MISSING,NO,NO
1997-98,0029700382,BOTH_MISSING,NO,NO
1997-98,0029700389,BOTH_MISSING,NO,NO
1997-98,0029700390,BOTH_MISSING,NO,NO
1997-98,0029700383,BOTH_MISSING,NO,NO
1997-98,0029700394,BOTH_MISSING,NO,NO
1997-98,0029700393,BOTH_MISSING,NO,NO
1997-98,0029700395,BOTH_MISSING,NO,NO
1997-98,0029700400,BOTH_MISSING,NO,NO
1997-98,0029700398,BOTH_MISSING,NO,NO
1997-98,0029700397,BOTH_MISSING,NO,NO
1997-98,0029700396,BOTH_MISSING,NO,NO
1997-98,0029700399,BOTH_MISSING,NO,NO
1997-98,0029700401,BOTH_MISSING,NO,NO
1997-98,0029700405,BOTH_MISSING,NO,NO
1997-98,0029700403,BOTH_MISSING,NO,NO
1997-98,0029700406,BOTH_MISSING,NO,NO
1997-98,0029700407,BOTH_MISSING,NO,NO
1997-98,0029700404,BOTH_MISSING,NO,NO
1997-98,0029700402,BOTH_MISSING,NO,NO
1997-98,0029700408,BOTH_MISSING,NO,NO
1997-98,0029700409,BOTH_MISSING,NO,NO
1997-98,0029700410,BOTH_MISSING,NO,NO
1997-98,0029700414,BOTH_MISSING,NO,NO
1997-98,0029700411,BOTH_MISSING,NO,NO
1997-98,0029700421,BOTH_MISSING,NO,NO
1997-98,0029700418,BOTH_MISSING,NO,NO
1997-98,0029700419,BOTH_MISSING,NO,NO
1997-98,0029700422,BOTH_MISSING,NO,NO
1997-98,0029700420,BOTH_MISSING,NO,NO
1997-98,0029700413,BOTH_MISSING,NO,NO
1997-98,0029700417,BOTH_MISSING,NO,NO
1997-98,0029700412,BOTH_MISSING,NO,NO
1997-98,0029700416,BOTH_MISSING,NO,NO
1997-98,0029700415,BOTH_MISSING,NO,NO
1997-98,0029700423,BOTH_MISSING,NO,NO
1997-98,0029700424,BOTH_MISSING,NO,NO
1997-98,0029700426,BOTH_MISSING,NO,NO
1997-98,0029700428,BOTH_MISSING,NO,NO
1997-98,0029700427,BOTH_MISSING,NO,NO
1997-98,0029700438,BOTH_MISSING,NO,NO
1997-98,0029700434,BOTH_MISSING,NO,NO
1997-98,0029700432,BOTH_MISSING,NO,NO
1997-98,0029700437,BOTH_MISSING,NO,NO
1997-98,0029700430,BOTH_MISSING,NO,NO
1997-98,0029700435,BOTH_MISSING,NO,NO
1997-98,0029700425,BOTH_MISSING,NO,NO
1997-98,0029700431,BOTH_MISSING,NO,NO
1997-98,0029700433,BOTH_MISSING,NO,NO
1997-98,0029700436,BOTH_MISSING,NO,NO
1997-98,0029700429,BOTH_MISSING,NO,NO
1997-98,0029700441,BOTH_MISSING,NO,NO
1997-98,0029700439,BOTH_MISSING,NO,NO
1997-98,0029700443,BOTH_MISSING,NO,NO
1997-98,0029700446,BOTH_MISSING,NO,NO
1997-98,0029700440,BOTH_MISSING,NO,NO
1997-98,0029700447,BOTH_MISSING,NO,NO
1997-98,0029700444,BOTH_MISSING,NO,NO
1997-98,0029700442,BOTH_MISSING,NO,NO
1997-98,0029700448,BOTH_MISSING,NO,NO
1997-98,0029700445,BOTH_MISSING,NO,NO
1997-98,0029700450,BOTH_MISSING,NO,NO
1997-98,0029700449,BOTH_MISSING,NO,NO
1997-98,0029700451,BOTH_MISSING,NO,NO
1997-98,0029700452,BOTH_MISSING,NO,NO
1997-98,0029700453,BOTH_MISSING,NO,NO
1997-98,0029700454,BOTH_MISSING,NO,NO
1997-98,0029700456,BOTH_MISSING,NO,NO
1997-98,0029700455,BOTH_MISSING,NO,NO
1997-98,0029700458,BOTH_MISSING,NO,NO
1997-98,0029700461,BOTH_MISSING,NO,NO
1997-98,0029700462,BOTH_MISSING,NO,NO
1997-98,0029700463,BOTH_MISSING,NO,NO
1997-98,0029700464,BOTH_MISSING,NO,NO
1997-98,0029700459,BOTH_MISSING,NO,NO
1997-98,0029700457,BOTH_MISSING,NO,NO
1997-98,0029700460,BOTH_MISSING,NO,NO
1997-98,0029700465,BOTH_MISSING,NO,NO
1997-98,0029700468,BOTH_MISSING,NO,NO
1997-98,0029700469,BOTH_MISSING,NO,NO
1997-98,0029700474,BOTH_MISSING,NO,NO
1997-98,0029700470,BOTH_MISSING,NO,NO
1997-98,0029700471,BOTH_MISSING,NO,NO
1997-98,0029700466,BOTH_MISSING,NO,NO
1997-98,0029700473,BOTH_MISSING,NO,NO
1997-98,0029700467,BOTH_MISSING,NO,NO
1997-98,0029700472,BOTH_MISSING,NO,NO
1997-98,0029700475,BOTH_MISSING,NO,NO
1997-98,0029700478,BOTH_MISSING,NO,NO
1997-98,0029700477,BOTH_MISSING,NO,NO
1997-98,0029700476,BOTH_MISSING,NO,NO
1997-98,0029700479,BOTH_MISSING,NO,NO
1997-98,0029700481,BOTH_MISSING,NO,NO
1997-98,0029700486,BOTH_MISSING,NO,NO
1997-98,0029700484,BOTH_MISSING,NO,NO
1997-98,0029700480,BOTH_MISSING,NO,NO
1997-98,0029700488,BOTH_MISSING,NO,NO
1997-98,0029700482,BOTH_MISSING,NO,NO
1997-98,0029700485,BOTH_MISSING,NO,NO
1997-98,0029700483,BOTH_MISSING,NO,NO
1997-98,0029700487,BOTH_MISSING,NO,NO
1997-98,0029700489,BOTH_MISSING,NO,NO
1997-98,0029700490,BOTH_MISSING,NO,NO
1997-98,0029700494,BOTH_MISSING,NO,NO
1997-98,0029700493,BOTH_MISSING,NO,NO
1997-98,0029700496,BOTH_MISSING,NO,NO
1997-98,0029700491,BOTH_MISSING,NO,NO
1997-98,0029700495,BOTH_MISSING,NO,NO
1997-98,0029700492,BOTH_MISSING,NO,NO
1997-98,0029700497,BOTH_MISSING,NO,NO
1997-98,0029700501,BOTH_MISSING,NO,NO
1997-98,0029700498,BOTH_MISSING,NO,NO
1997-98,0029700499,BOTH_MISSING,NO,NO
1997-98,0029700500,BOTH_MISSING,NO,NO
1997-98,0029700502,BOTH_MISSING,NO,NO
1997-98,0029700506,BOTH_MISSING,NO,NO
1997-98,0029700505,BOTH_MISSING,NO,NO
1997-98,0029700504,BOTH_MISSING,NO,NO
1997-98,0029700503,BOTH_MISSING,NO,NO
1997-98,0029700510,BOTH_MISSING,NO,NO
1997-98,0029700508,BOTH_MISSING,NO,NO
1997-98,0029700513,BOTH_MISSING,NO,NO
1997-98,0029700509,BOTH_MISSING,NO,NO
1997-98,0029700514,BOTH_MISSING,NO,NO
1997-98,0029700515,BOTH_MISSING,NO,NO
1997-98,0029700507,BOTH_MISSING,NO,NO
1997-98,0029700511,BOTH_MISSING,NO,NO
1997-98,0029700512,BOTH_MISSING,NO,NO
1997-98,0029700522,BOTH_MISSING,NO,NO
1997-98,0029700519,BOTH_MISSING,NO,NO
1997-98,0029700516,BOTH_MISSING,NO,NO
1997-98,0029700518,BOTH_MISSING,NO,NO
1997-98,0029700517,BOTH_MISSING,NO,NO
1997-98,0029700521,BOTH_MISSING,NO,NO
1997-98,0029700520,BOTH_MISSING,NO,NO
1997-98,0029700524,BOTH_MISSING,NO,NO
1997-98,0029700525,BOTH_MISSING,NO,NO
1997-98,0029700527,BOTH_MISSING,NO,NO
1997-98,0029700523,BOTH_MISSING,NO,NO
1997-98,0029700526,BOTH_MISSING,NO,NO
1997-98,0029700535,BOTH_MISSING,NO,NO
1997-98,0029700531,BOTH_MISSING,NO,NO
1997-98,0029700536,BOTH_MISSING,NO,NO
1997-98,0029700529,BOTH_MISSING,NO,NO
1997-98,0029700528,BOTH_MISSING,NO,NO
1997-98,0029700530,BOTH_MISSING,NO,NO
1997-98,0029700534,BOTH_MISSING,NO,NO
1997-98,0029700532,BOTH_MISSING,NO,NO
1997-98,0029700533,BOTH_MISSING,NO,NO
1997-98,0029700537,BOTH_MISSING,NO,NO
1997-98,0029700540,BOTH_MISSING,NO,NO
1997-98,0029700542,BOTH_MISSING,NO,NO
1997-98,0029700538,BOTH_MISSING,NO,NO
1997-98,0029700544,BOTH_MISSING,NO,NO
1997-98,0029700539,BOTH_MISSING,NO,NO
1997-98,0029700541,BOTH_MISSING,NO,NO
1997-98,0029700543,BOTH_MISSING,NO,NO
1997-98,0029700545,BOTH_MISSING,NO,NO
1997-98,0029700548,BOTH_MISSING,NO,NO
1997-98,0029700549,BOTH_MISSING,NO,NO
1997-98,0029700547,BOTH_MISSING,NO,NO
1997-98,0029700546,BOTH_MISSING,NO,NO
1997-98,0029700551,BOTH_MISSING,NO,NO
1997-98,0029700550,BOTH_MISSING,NO,NO
1997-98,0029700557,BOTH_MISSING,NO,NO
1997-98,0029700552,BOTH_MISSING,NO,NO
1997-98,0029700555,BOTH_MISSING,NO,NO
1997-98,0029700553,BOTH_MISSING,NO,NO
1997-98,0029700556,BOTH_MISSING,NO,NO
1997-98,0029700554,BOTH_MISSING,NO,NO
1997-98,0029700561,BOTH_MISSING,NO,NO
1997-98,0029700559,BOTH_MISSING,NO,NO
1997-98,0029700560,BOTH_MISSING,NO,NO
1997-98,0029700562,BOTH_MISSING,NO,NO
1997-98,0029700558,BOTH_MISSING,NO,NO
1997-98,0029700564,BOTH_MISSING,NO,NO
1997-98,0029700563,BOTH_MISSING,NO,NO
1997-98,0029700566,BOTH_MISSING,NO,NO
1997-98,0029700567,BOTH_MISSING,NO,NO
1997-98,0029700574,BOTH_MISSING,NO,NO
1997-98,0029700565,BOTH_MISSING,NO,NO
1997-98,0029700568,BOTH_MISSING,NO,NO
1997-98,0029700571,BOTH_MISSING,NO,NO
1997-98,0029700573,BOTH_MISSING,NO,NO
1997-98,0029700570,BOTH_MISSING,NO,NO
1997-98,0029700569,BOTH_MISSING,NO,NO
1997-98,0029700572,BOTH_MISSING,NO,NO
1997-98,0029700576,BOTH_MISSING,NO,NO
1997-98,0029700575,BOTH_MISSING,NO,NO
1997-98,0029700577,BOTH_MISSING,NO,NO
1997-98,0029700578,BOTH_MISSING,NO,NO
1997-98,0029700580,BOTH_MISSING,NO,NO
1997-98,0029700582,BOTH_MISSING,NO,NO
1997-98,0029700579,BOTH_MISSING,NO,NO
1997-98,0029700584,BOTH_MISSING,NO,NO
1997-98,0029700583,BOTH_MISSING,NO,NO
1997-98,0029700585,BOTH_MISSING,NO,NO
1997-98,0029700581,BOTH_MISSING,NO,NO
1997-98,0029700586,BOTH_MISSING,NO,NO
1997-98,0029700590,BOTH_MISSING,NO,NO
1997-98,0029700591,BOTH_MISSING,NO,NO
1997-98,0029700589,BOTH_MISSING,NO,NO
1997-98,0029700587,BOTH_MISSING,NO,NO
1997-98,0029700592,BOTH_MISSING,NO,NO
1997-98,0029700594,BOTH_MISSING,NO,NO
1997-98,0029700596,BOTH_MISSING,NO,NO
1997-98,0029700588,BOTH_MISSING,NO,NO
1997-98,0029700597,BOTH_MISSING,NO,NO
1997-98,0029700593,BOTH_MISSING,NO,NO
1997-98,0029700595,BOTH_MISSING,NO,NO
1997-98,0029700598,BOTH_MISSING,NO,NO
1997-98,0029700599,BOTH_MISSING,NO,NO
1997-98,0029700602,BOTH_MISSING,NO,NO
1997-98,0029700601,BOTH_MISSING,NO,NO
1997-98,0029700604,BOTH_MISSING,NO,NO
1997-98,0029700603,BOTH_MISSING,NO,NO
1997-98,0029700600,BOTH_MISSING,NO,NO
1997-98,0029700611,BOTH_MISSING,NO,NO
1997-98,0029700606,BOTH_MISSING,NO,NO
1997-98,0029700605,BOTH_MISSING,NO,NO
1997-98,0029700612,BOTH_MISSING,NO,NO
1997-98,0029700613,BOTH_MISSING,NO,NO
1997-98,0029700608,BOTH_MISSING,NO,NO
1997-98,0029700609,BOTH_MISSING,NO,NO
1997-98,0029700610,BOTH_MISSING,NO,NO
1997-98,0029700607,BOTH_MISSING,NO,NO
1997-98,0029700620,BOTH_MISSING,NO,NO
1997-98,0029700616,BOTH_MISSING,NO,NO
1997-98,0029700617,BOTH_MISSING,NO,NO
1997-98,0029700615,BOTH_MISSING,NO,NO
1997-98,0029700618,BOTH_MISSING,NO,NO
1997-98,0029700619,BOTH_MISSING,NO,NO
1997-98,0029700614,BOTH_MISSING,NO,NO
1997-98,0029700621,BOTH_MISSING,NO,NO
1997-98,0029700623,BOTH_MISSING,NO,NO
1997-98,0029700622,BOTH_MISSING,NO,NO
1997-98,0029700625,BOTH_MISSING,NO,NO
1997-98,0029700626,BOTH_MISSING,NO,NO
1997-98,0029700624,BOTH_MISSING,NO,NO
1997-98,0029700627,BOTH_MISSING,NO,NO
1997-98,0029700631,BOTH_MISSING,NO,NO
1997-98,0029700629,BOTH_MISSING,NO,NO
1997-98,0029700636,BOTH_MISSING,NO,NO
1997-98,0029700633,BOTH_MISSING,NO,NO
1997-98,0029700632,BOTH_MISSING,NO,NO
1997-98,0029700630,BOTH_MISSING,NO,NO
1997-98,0029700628,BOTH_MISSING,NO,NO
1997-98,0029700635,BOTH_MISSING,NO,NO
1997-98,0029700634,BOTH_MISSING,NO,NO
1997-98,0029700642,BOTH_MISSING,NO,NO
1997-98,0029700638,BOTH_MISSING,NO,NO
1997-98,0029700637,BOTH_MISSING,NO,NO
1997-98,0029700639,BOTH_MISSING,NO,NO
1997-98,0029700640,BOTH_MISSING,NO,NO
1997-98,0029700641,BOTH_MISSING,NO,NO
1997-98,0029700651,BOTH_MISSING,NO,NO
1997-98,0029700644,BOTH_MISSING,NO,NO
1997-98,0029700646,BOTH_MISSING,NO,NO
1997-98,0029700650,BOTH_MISSING,NO,NO
1997-98,0029700649,BOTH_MISSING,NO,NO
1997-98,0029700648,BOTH_MISSING,NO,NO
1997-98,0029700643,BOTH_MISSING,NO,NO
1997-98,0029700647,BOTH_MISSING,NO,NO
1997-98,0029700645,BOTH_MISSING,NO,NO
1997-98,0029700652,BOTH_MISSING,NO,NO
1997-98,0029700656,BOTH_MISSING,NO,NO
1997-98,0029700653,BOTH_MISSING,NO,NO
1997-98,0029700654,BOTH_MISSING,NO,NO
1997-98,0029700655,BOTH_MISSING,NO,NO
1997-98,0029700657,BOTH_MISSING,NO,NO
1997-98,0029700666,BOTH_MISSING,NO,NO
1997-98,0029700661,BOTH_MISSING,NO,NO
1997-98,0029700658,BOTH_MISSING,NO,NO
1997-98,0029700665,BOTH_MISSING,NO,NO
1997-98,0029700660,BOTH_MISSING,NO,NO
1997-98,0029700664,BOTH_MISSING,NO,NO
1997-98,0029700663,BOTH_MISSING,NO,NO
1997-98,0029700662,BOTH_MISSING,NO,NO
1997-98,0029700659,BOTH_MISSING,NO,NO
1997-98,0029700670,BOTH_MISSING,NO,NO
1997-98,0029700674,BOTH_MISSING,NO,NO
1997-98,0029700668,BOTH_MISSING,NO,NO
1997-98,0029700673,BOTH_MISSING,NO,NO
1997-98,0029700671,BOTH_MISSING,NO,NO
1997-98,0029700672,BOTH_MISSING,NO,NO
1997-98,0029700669,BOTH_MISSING,NO,NO
1997-98,0029700667,BOTH_MISSING,NO,NO
1997-98,0029700675,BOTH_MISSING,NO,NO
1997-98,0029700676,BOTH_MISSING,NO,NO
1997-98,0029700678,BOTH_MISSING,NO,NO
1997-98,0029700677,BOTH_MISSING,NO,NO
1997-98,0029700679,BOTH_MISSING,NO,NO
1997-98,0029700680,BOTH_MISSING,NO,NO
1997-98,0029700681,BOTH_MISSING,NO,NO
1997-98,0029700683,BOTH_MISSING,NO,NO
1997-98,0029700682,BOTH_MISSING,NO,NO
1997-98,0029700685,BOTH_MISSING,NO,NO
1997-98,0029700691,BOTH_MISSING,NO,NO
1997-98,0029700693,BOTH_MISSING,NO,NO
1997-98,0029700688,BOTH_MISSING,NO,NO
1997-98,0029700686,BOTH_MISSING,NO,NO
1997-98,0029700690,BOTH_MISSING,NO,NO
1997-98,0029700692,BOTH_MISSING,NO,NO
1997-98,0029700687,BOTH_MISSING,NO,NO
1997-98,0029700689,BOTH_MISSING,NO,NO
1997-98,0029700684,BOTH_MISSING,NO,NO
1997-98,0029700698,BOTH_MISSING,NO,NO
1997-98,0029700695,BOTH_MISSING,NO,NO
1997-98,0029700694,BOTH_MISSING,NO,NO
1997-98,0029700699,BOTH_MISSING,NO,NO
1997-98,0029700700,BOTH_MISSING,NO,NO
1997-98,0029700696,BOTH_MISSING,NO,NO
1997-98,0029700701,BOTH_MISSING,NO,NO
1997-98,0029700697,BOTH_MISSING,NO,NO
1997-98,0029700704,BOTH_MISSING,NO,NO
1997-98,0029700705,BOTH_MISSING,NO,NO
1997-98,0029700702,BOTH_MISSING,NO,NO
1997-98,0029700703,BOTH_MISSING,NO,NO
1997-98,0029700706,BOTH_MISSING,NO,NO
1997-98,0029700707,BOTH_MISSING,NO,NO
1997-98,0029700708,BOTH_MISSING,NO,NO
1997-98,0029700711,BOTH_MISSING,NO,NO
1997-98,0029700710,BOTH_MISSING,NO,NO
1997-98,0029700717,BOTH_MISSING,NO,NO
1997-98,0029700716,BOTH_MISSING,NO,NO
1997-98,0029700715,BOTH_MISSING,NO,NO
1997-98,0029700712,BOTH_MISSING,NO,NO
1997-98,0029700714,BOTH_MISSING,NO,NO
1997-98,0029700713,BOTH_MISSING,NO,NO
1997-98,0029700709,BOTH_MISSING,NO,NO
1997-98,0029700718,BOTH_MISSING,NO,NO
1997-98,0029700719,BOTH_MISSING,NO,NO
1997-98,0029700721,BOTH_MISSING,NO,NO
1997-98,0029700722,BOTH_MISSING,NO,NO
1997-98,0029700723,BOTH_MISSING,NO,NO
1997-98,0029700720,BOTH_MISSING,NO,NO
1997-98,0029700724,BOTH_MISSING,NO,NO
1997-98,0029700731,BOTH_MISSING,NO,NO
1997-98,0029700730,BOTH_MISSING,NO,NO
1997-98,0029700725,BOTH_MISSING,NO,NO
1997-98,0029700729,BOTH_MISSING,NO,NO
1997-98,0029700726,BOTH_MISSING,NO,NO
1997-98,0029700727,BOTH_MISSING,NO,NO
1997-98,0029700728,BOTH_MISSING,NO,NO
1997-98,0029700732,BOTH_MISSING,NO,NO
1997-98,0029700733,BOTH_MISSING,NO,NO
1997-98,0029700734,BOTH_MISSING,NO,NO
1997-98,0029700735,BOTH_MISSING,NO,NO
1997-98,0029700741,BOTH_MISSING,NO,NO
1997-98,0029700738,BOTH_MISSING,NO,NO
1997-98,0029700736,BOTH_MISSING,NO,NO
1997-98,0029700739,BOTH_MISSING,NO,NO
1997-98,0029700743,BOTH_MISSING,NO,NO
1997-98,0029700742,BOTH_MISSING,NO,NO
1997-98,0029700740,BOTH_MISSING,NO,NO
1997-98,0029700737,BOTH_MISSING,NO,NO
1997-98,0029700746,BOTH_MISSING,NO,NO
1997-98,0029700747,BOTH_MISSING,NO,NO
1997-98,0029700745,BOTH_MISSING,NO,NO
1997-98,0029700748,BOTH_MISSING,NO,NO
1997-98,0029700750,BOTH_MISSING,NO,NO
1997-98,0029700751,BOTH_MISSING,NO,NO
1997-98,0029700744,BOTH_MISSING,NO,NO
1997-98,0029700749,BOTH_MISSING,NO,NO
1997-98,0029700753,BOTH_MISSING,NO,NO
1997-98,0029700754,BOTH_MISSING,NO,NO
1997-98,0029700752,BOTH_MISSING,NO,NO
1997-98,0029700757,BOTH_MISSING,NO,NO
1997-98,0029700755,BOTH_MISSING,NO,NO
1997-98,0029700756,BOTH_MISSING,NO,NO
1997-98,0029700758,BOTH_MISSING,NO,NO
1997-98,0029700766,BOTH_MISSING,NO,NO
1997-98,0029700759,BOTH_MISSING,NO,NO
1997-98,0029700763,BOTH_MISSING,NO,NO
1997-98,0029700765,BOTH_MISSING,NO,NO
1997-98,0029700767,BOTH_MISSING,NO,NO
1997-98,0029700761,BOTH_MISSING,NO,NO
1997-98,0029700760,BOTH_MISSING,NO,NO
1997-98,0029700764,BOTH_MISSING,NO,NO
1997-98,0029700762,BOTH_MISSING,NO,NO
1997-98,0029700768,BOTH_MISSING,NO,NO
1997-98,0029700771,BOTH_MISSING,NO,NO
1997-98,0029700769,BOTH_MISSING,NO,NO
1997-98,0029700770,BOTH_MISSING,NO,NO
1997-98,0029700772,BOTH_MISSING,NO,NO
1997-98,0029700773,BOTH_MISSING,NO,NO
1997-98,0029700775,BOTH_MISSING,NO,NO
1997-98,0029700774,BOTH_MISSING,NO,NO
1997-98,0029700779,BOTH_MISSING,NO,NO
1997-98,0029700781,BOTH_MISSING,NO,NO
1997-98,0029700778,BOTH_MISSING,NO,NO
1997-98,0029700782,BOTH_MISSING,NO,NO
1997-98,0029700776,BOTH_MISSING,NO,NO
1997-98,0029700777,BOTH_MISSING,NO,NO
1997-98,0029700780,BOTH_MISSING,NO,NO
1997-98,0029700783,BOTH_MISSING,NO,NO
1997-98,0029700786,BOTH_MISSING,NO,NO
1997-98,0029700784,BOTH_MISSING,NO,NO
1997-98,0029700785,BOTH_MISSING,NO,NO
1997-98,0029700788,BOTH_MISSING,NO,NO
1997-98,0029700787,BOTH_MISSING,NO,NO
1997-98,0029700793,BOTH_MISSING,NO,NO
1997-98,0029700791,BOTH_MISSING,NO,NO
1997-98,0029700792,BOTH_MISSING,NO,NO
1997-98,0029700789,BOTH_MISSING,NO,NO
1997-98,0029700790,BOTH_MISSING,NO,NO
1997-98,0029700795,BOTH_MISSING,NO,NO
1997-98,0029700798,BOTH_MISSING,NO,NO
1997-98,0029700801,BOTH_MISSING,NO,NO
1997-98,0029700799,BOTH_MISSING,NO,NO
1997-98,0029700794,BOTH_MISSING,NO,NO
1997-98,0029700796,BOTH_MISSING,NO,NO
1997-98,0029700800,BOTH_MISSING,NO,NO
1997-98,0029700797,BOTH_MISSING,NO,NO
1997-98,0029700803,BOTH_MISSING,NO,NO
1997-98,0029700802,BOTH_MISSING,NO,NO
1997-98,0029700808,BOTH_MISSING,NO,NO
1997-98,0029700807,BOTH_MISSING,NO,NO
1997-98,0029700804,BOTH_MISSING,NO,NO
1997-98,0029700805,BOTH_MISSING,NO,NO
1997-98,0029700806,BOTH_MISSING,NO,NO
1997-98,0029700810,BOTH_MISSING,NO,NO
1997-98,0029700812,BOTH_MISSING,NO,NO
1997-98,0029700814,BOTH_MISSING,NO,NO
1997-98,0029700815,BOTH_MISSING,NO,NO
1997-98,0029700816,BOTH_MISSING,NO,NO
1997-98,0029700809,BOTH_MISSING,NO,NO
1997-98,0029700811,BOTH_MISSING,NO,NO
1997-98,0029700813,BOTH_MISSING,NO,NO
1997-98,0029700817,BOTH_MISSING,NO,NO
1997-98,0029700819,BOTH_MISSING,NO,NO
1997-98,0029700821,BOTH_MISSING,NO,NO
1997-98,0029700820,BOTH_MISSING,NO,NO
1997-98,0029700818,BOTH_MISSING,NO,NO
1997-98,0029700824,BOTH_MISSING,NO,NO
1997-98,0029700823,BOTH_MISSING,NO,NO
1997-98,0029700826,BOTH_MISSING,NO,NO
1997-98,0029700829,BOTH_MISSING,NO,NO
1997-98,0029700822,BOTH_MISSING,NO,NO
1997-98,0029700828,BOTH_MISSING,NO,NO
1997-98,0029700830,BOTH_MISSING,NO,NO
