foldId,playerId,rawPB,publishedDrblP,N,target,historyGameCount,futureGameCount,asOfDate
1,1627741,3.5985,3.18,1501,2.1513499029985574,249,116,2024-11-24
1,203999,2.7285,2.47,1941,4.06205775853879,249,116,2024-11-24
1,203076,2.3848,2.18,2183,-0.38250696977332993,249,116,2024-11-24
1,1628415,2.253,2.07,2205,-0.3485627118833348,249,116,2024-11-24
1,201939,2.8452,2.55,1706,1.0906593213211486,249,116,2024-11-24
1,1626181,2.3837,2.17,2022,3.0522407750280904,249,116,2024-11-24
1,1626157,2.2854,2.08,2024,1.1178286038409193,249,116,2024-11-24
1,1628378,2.1381,1.96,2163,0.4972756459766252,249,116,2024-11-24
1,1627783,1.941,1.79,2352,-0.6790003255251216,249,116,2024-11-24
1,1628368,1.6128,1.5,2697,-0.49945585347488425,249,116,2024-11-24
1,1628401,1.745,1.61,2429,1.7524826247172824,249,116,2024-11-24
1,1631128,1.8611,1.71,2236,0.43002934651344793,249,116,2024-11-24
1,1628384,1.7387,1.6,2350,0.30432281481151435,249,116,2024-11-24
1,1630162,1.6687,1.54,2386,1.113430702694162,249,116,2024-11-24
1,203952,2.346,2.1,1697,0.39971588953314885,249,116,2024-11-24
1,1628386,1.6327,1.5,2270,0.2663212449377304,249,116,2024-11-24
1,1630202,1.9609,1.77,1885,4.127644709151773,249,116,2024-11-24
1,1629661,1.619,1.49,2269,0.8206076156553549,249,116,2024-11-24
1,1631114,1.6044,1.47,2264,2.060801438964894,249,116,2024-11-24
1,1627832,1.5137,1.4,2353,-0.8165652356144466,249,116,2024-11-24
1,203507,1.4948,1.38,2333,1.0151724525604868,249,116,2024-11-24
1,201942,1.5861,1.45,2136,2.1540902206342087,249,116,2024-11-24
1,1630596,1.5757,1.44,2122,2.750004089422476,249,116,2024-11-24
1,202696,1.3558,1.25,2460,2.959629388548291,249,116,2024-11-24
1,1629639,1.7544,1.59,1891,2.5266357846382714,249,116,2024-11-24
1,1629655,2.1948,1.93,1466,2.937200288261422,249,116,2024-11-24
1,1628374,1.8649,1.67,1711,-2.2380256160122003,249,116,2024-11-24
1,1630643,2.8234,2.39,1097,0.9619270145587104,249,116,2024-11-24
1,1627884,1.5657,1.42,1963,-0.14997350826542627,249,116,2024-11-24
1,1629599,1.4937,1.35,1844,0.6707093231795054,249,116,2024-11-24
1,1631260,2.1214,1.83,1260,-0.5436077091593996,249,116,2024-11-24
1,1629675,1.6115,1.44,1646,1.5827342221054304,249,116,2024-11-24
1,1627747,1.9913,1.73,1325,1.080061983613123,249,116,2024-11-24
1,201950,1.2753,1.16,2050,-1.4378592247428128,249,116,2024-11-24
1,202710,2.2629,1.93,1145,2.5773612667951404,249,116,2024-11-24
1,1629652,1.2713,1.16,2001,0.011060700955207402,249,116,2024-11-24
1,1627736,1.155,1.06,2189,2.126581710826024,249,116,2024-11-24
1,1628449,2.0548,1.77,1227,-3.70830621557103,249,116,2024-11-24
1,1642272,1.6208,1.44,1548,-0.20488724088358612,249,116,2024-11-24
1,1642261,1.6356,1.44,1508,-1.9326210958279684,249,116,2024-11-24
1,201142,1.7068,1.5,1417,-0.5038623347230582,249,116,2024-11-24
1,1630578,1.1257,1.03,2147,-0.0941826564167244,249,116,2024-11-24
1,1641726,1.9243,1.65,1221,0.5529680339264736,249,116,2024-11-24
1,1629636,1.07,0.98,2188,1.8461665278687285,249,116,2024-11-24
1,201143,1.4169,1.26,1587,-1.2964824044860703,249,116,2024-11-24
1,1629008,0.9303,0.86,2345,-0.40705429821403966,249,116,2024-11-24
1,203084,1.0365,0.95,2071,-1.3698582638819492,249,116,2024-11-24
1,1627739,1.2651,1.13,1679,-1.3492113623572097,249,116,2024-11-24
1,1629023,1.3097,1.16,1550,0.2863019206712973,249,116,2024-11-24
1,1630534,0.799,0.74,2311,1.7583574406292366,249,116,2024-11-24
1,1628998,1.1126,0.99,1657,-0.9890229854330057,249,116,2024-11-24
1,1627734,0.7603,0.7,2344,2.452726060636072,249,116,2024-11-24
1,1629631,2.5047,1.95,710,2.7914151908897726,249,116,2024-11-24
1,1630700,0.8081,0.74,2175,0.8753763791804251,249,116,2024-11-24
1,1630163,0.7688,0.71,2235,0.37474043361424875,249,116,2024-11-24
1,1629029,0.8016,0.73,2141,3.051624927438701,249,116,2024-11-24
1,203078,1.3321,1.15,1281,-1.821130575012333,249,116,2024-11-24
1,1642377,0.8979,0.81,1888,-0.15848590258917894,249,116,2024-11-24
1,203932,1.9365,1.57,863,-0.4543479101261315,249,116,2024-11-24
1,1628973,0.7414,0.68,2231,2.2661129862182907,249,116,2024-11-24
1,1630198,1.2324,1.07,1336,1.6538280120569124,249,116,2024-11-24
1,1629021,1.185,1.04,1380,2.8574088732297143,249,116,2024-11-24
1,1629634,1.3838,1.18,1143,1.9460976133756522,249,116,2024-11-24
1,203897,0.7019,0.64,2227,-0.7310560899437704,249,116,2024-11-24
1,1628371,1.4791,1.24,1047,0.7984110371919608,249,116,2024-11-24
1,1628381,0.8243,0.74,1877,1.3186003896880547,249,116,2024-11-24
1,1626204,2.5775,1.93,594,1.0498447305872631,249,116,2024-11-24
1,1641708,0.7768,0.7,1943,1.918826285973404,249,116,2024-11-24
1,1629673,0.8579,0.77,1703,-3.0599300367858384,249,116,2024-11-24
1,1641717,0.859,0.77,1686,1.0690193277677857,249,116,2024-11-24
1,1631218,1.108,0.96,1290,-0.8509113904318403,249,116,2024-11-24
1,1626164,0.592,0.55,2395,-0.6771317884262092,249,116,2024-11-24
1,1629057,2.7049,1.96,524,1.3062634641666062,249,116,2024-11-24
1,1630171,1.0028,0.88,1390,-0.777152769349769,249,116,2024-11-24
1,1630322,1.3404,1.12,1024,-2.8428036853758223,249,116,2024-11-24
1,202692,3.0053,2.08,452,-0.6773872228650442,249,116,2024-11-24
1,1631095,0.6504,0.59,2069,0.6180822760053772,249,116,2024-11-24
1,1641705,0.721,0.65,1805,1.346571444014328,249,116,2024-11-24
1,1627780,1.6529,1.31,768,-1.1122786481915357,249,116,2024-11-24
1,1631165,0.8952,0.78,1412,0.8682131931575072,249,116,2024-11-24
1,201572,0.5464,0.5,2298,-1.0542408042968314,249,116,2024-11-24
1,1642349,1.134,0.95,1058,-0.3259072623795501,249,116,2024-11-24
1,1630215,3.4431,2.17,343,-3.132920915294867,249,116,2024-11-24
1,1631222,0.6537,0.59,1788,2.267030987094802,249,116,2024-11-24
1,1628404,0.4782,0.44,2410,2.2594705846477185,249,116,2024-11-24
1,1630572,2.2642,1.62,502,-1.6155682686293191,249,116,2024-11-24
1,1629656,0.937,0.8,1211,0.8257387015708983,249,116,2024-11-24
1,1629638,0.7222,0.64,1558,2.648588897966458,249,116,2024-11-24
1,1629312,0.924,0.79,1202,-0.10883172271822501,249,116,2024-11-24
1,203944,0.5018,0.46,2194,0.6677489955354169,249,116,2024-11-24
1,1626172,1.2637,1.03,871,0.8381784098150402,249,116,2024-11-24
1,1627759,0.5556,0.5,1958,0.8126613025501714,249,116,2024-11-24
1,1630577,0.4949,0.45,2006,0.8350184592928434,249,116,2024-11-24
1,1630540,0.8393,0.72,1165,1.2527403714202021,249,116,2024-11-24
1,1630583,0.4824,0.44,2016,4.490224573641142,249,116,2024-11-24
1,1631097,0.4326,0.4,2201,-1.1792297325698533,249,116,2024-11-24
1,1630241,0.8115,0.69,1140,-0.253592762154754,249,116,2024-11-24
1,203081,0.4448,0.41,2060,1.1485191493774876,249,116,2024-11-24
1,203991,0.5704,0.51,1601,1.1342709827176736,249,116,2024-11-24
1,201567,2.6089,1.65,344,-1.1896788695057938,249,116,2024-11-24
1,1627936,0.8197,0.69,1051,3.4140721735285062,249,116,2024-11-24
1,1630191,0.5182,0.46,1646,-2.409860335466755,249,116,2024-11-24
1,1630228,0.5918,0.52,1412,0.435160047918505,249,116,2024-11-24
1,1629130,0.7902,0.66,1052,0.6341946205908091,249,116,2024-11-24
1,1631111,1.7187,1.21,482,-0.27077693669721054,249,116,2024-11-24
1,1627777,0.5565,0.49,1482,0.05178858444226229,249,116,2024-11-24
1,1630230,0.4886,0.44,1688,1.7492164534563044,249,116,2024-11-24
1,1629006,1.2397,0.94,630,1.1944829043322316,249,116,2024-11-24
1,1628370,0.7822,0.65,997,1.0072445965466938,249,116,2024-11-24
1,1628436,0.8071,0.67,964,3.104143481434826,249,116,2024-11-24
1,1628988,1.8846,1.26,405,4.978555659525524,249,116,2024-11-24
1,1629048,0.658,0.56,1145,2.102782829666119,249,116,2024-11-24
1,1629060,0.5102,0.45,1473,2.1909002807850526,249,116,2024-11-24
1,1630178,0.5178,0.45,1432,0.9167892722012895,249,116,2024-11-24
1,101108,0.3678,0.33,2015,-1.5483048530965846,249,116,2024-11-24
1,1626166,0.8261,0.67,873,2.272430793474909,249,116,2024-11-24
1,1627826,0.2889,0.27,2484,0.25989580826431846,249,116,2024-11-24
1,1629650,7.1628,2.32,96,-5.765193135783092,249,116,2024-11-24
1,1630537,4.4849,1.92,150,-2.8401258277977175,249,116,2024-11-24
1,1628420,1.1616,0.86,575,2.242801208495508,249,116,2024-11-24
1,203471,0.3023,0.28,2206,0.22644544202231592,249,116,2024-11-24
1,1629731,0.5367,0.46,1226,0.09181955205534664,249,116,2024-11-24
1,1629637,0.8641,0.68,731,0.7011760274385437,249,116,2024-11-24
1,1630560,0.2912,0.27,2169,3.1476123827638967,249,116,2024-11-24
1,1629651,0.4879,0.42,1270,-0.6100549056219136,249,116,2024-11-24
1,1630264,3.6806,1.68,168,-2.408114122035082,249,116,2024-11-24
1,1630541,0.5654,0.48,1078,-2.6476398511874617,249,116,2024-11-24
1,1641890,4.4937,1.79,133,-0.2588049857305008,249,116,2024-11-24
1,204456,0.4556,0.39,1289,0.8264737231072817,249,116,2024-11-24
1,1631204,1.243,0.87,465,2.8491903515617727,249,116,2024-11-24
1,1630548,0.7627,0.6,732,-2.3487808500232195,249,116,2024-11-24
1,1629646,1.4154,0.93,384,-3.41191598343929,249,116,2024-11-24
1,1629726,0.4244,0.37,1252,-5.320027707374946,249,116,2024-11-24
1,203468,0.8969,0.67,588,-0.782819284139337,249,116,2024-11-24
1,1641745,5.0279,1.66,99,-0.753735277037306,249,116,2024-11-24
1,203914,0.4378,0.37,1136,1.6627825500797497,249,116,2024-11-24
1,1630625,0.5305,0.44,929,-0.6800264876103495,249,116,2024-11-24
1,1642419,0.6078,0.48,776,2.848832249802979,249,116,2024-11-24
1,1629659,0.8682,0.63,531,5.566004436077632,249,116,2024-11-24
1,1628964,1.7158,0.97,261,-0.6448325013284938,249,116,2024-11-24
1,1630696,2.2232,1.11,198,0.49498299851639194,249,116,2024-11-24
1,203497,0.1928,0.18,2174,1.5416493927953772,249,116,2024-11-24
1,1630188,0.3985,0.33,1042,0.3461274549713861,249,116,2024-11-24
1,1628976,0.6187,0.48,663,0.3009756594694843,249,116,2024-11-24
1,1641724,0.5821,0.45,702,0.03348708418345383,249,116,2024-11-24
1,1630598,0.2838,0.25,1420,2.5322295321177632,249,116,2024-11-24
1,1627751,0.1664,0.15,2382,0.6118974806794051,249,116,2024-11-24
1,1641706,0.2436,0.22,1623,-0.17355566319709853,249,116,2024-11-24
1,1642278,1.0199,0.67,375,1.9980399135368816,249,116,2024-11-24
1,1630231,0.423,0.34,841,3.1175634131126175,249,116,2024-11-24
1,1629026,1.2029,0.71,284,4.952140871530728,249,116,2024-11-24
1,1630573,0.2937,0.25,1141,2.620769059214857,249,116,2024-11-24
1,1627827,0.1975,0.18,1604,0.14835134941701242,249,116,2024-11-24
1,203937,0.3183,0.26,987,1.0711885231959124,249,116,2024-11-24
1,203924,0.1373,0.13,2270,-2.591086882825298,249,116,2024-11-24
1,1630183,0.1462,0.13,1955,-1.0048312425178665,249,116,2024-11-24
1,203939,0.5815,0.41,483,-0.1510373278352967,249,116,2024-11-24
1,1630224,0.1139,0.11,2407,1.71981263645272,249,116,2024-11-24
1,1641796,0.5087,0.37,533,0.7127585712571461,249,116,2024-11-24
1,1631101,0.2392,0.2,1130,-2.4811848247525057,249,116,2024-11-24
1,1631107,0.2906,0.24,929,7.9246760667693215,249,116,2024-11-24
1,202066,2.4373,0.85,108,-9.69156263211688,249,116,2024-11-24
1,1628418,0.8332,0.5,303,1.360233364060749,249,116,2024-11-24
1,1629012,0.1389,0.13,1809,0.3237541937012497,249,116,2024-11-24
1,1629111,0.3681,0.28,649,-8.856098728912185,249,116,2024-11-24
1,1630538,2.0567,0.75,116,0.8012257903943714,249,116,2024-11-24
1,1642367,0.2345,0.2,1015,-1.1075424296155938,249,116,2024-11-24
1,1631212,0.1302,0.12,1730,-1.3046729877249508,249,116,2024-11-24
1,202709,1.3734,0.61,159,-6.208079824907812,249,116,2024-11-24
1,1641810,0.5536,0.36,376,-2.157985788243506,249,116,2024-11-24
1,1629629,0.2279,0.19,871,-2.0066182487504096,249,116,2024-11-24
1,1628380,0.1764,0.15,1098,-2.8810972367421805,249,116,2024-11-24
1,1628470,0.8278,0.44,229,6.262800005630406,249,116,2024-11-24
1,1626220,0.1133,0.1,1630,3.158561471488877,249,116,2024-11-24
1,1631321,2.0505,0.6,83,-7.257849506071026,249,116,2024-11-24
1,1631117,0.1374,0.12,1145,0.9444566823780685,249,116,2024-11-24
1,1629626,1.6289,0.48,83,-0.06621403699359696,249,116,2024-11-24
1,1629162,0.2753,0.2,488,-1.1771497861611473,249,116,2024-11-24
1,1630194,0.4357,0.26,293,1.12867990580692,249,116,2024-11-24
1,1630256,0.6289,0.3,186,4.571759610147495,249,116,2024-11-24
1,1631103,0.1293,0.11,877,-9.77069002800636,249,116,2024-11-24
1,1630530,0.1627,0.12,635,0.6313984775231493,249,116,2024-11-24
1,1628408,1.3623,0.33,64,0.8437288531134577,249,116,2024-11-24
1,1631323,0.0607,0.05,1258,-1.0378563077509335,249,116,2024-11-24
1,1631124,0.0619,0.05,1216,-0.5883383433393564,249,116,2024-11-24
1,1641711,0.0295,0.03,2384,-0.1895333104927439,249,116,2024-11-24
1,203926,0.1395,0.1,500,8.036884442409065,249,116,2024-11-24
1,1629674,0.0294,0.02,1113,0.46683988800655546,249,116,2024-11-24
1,1630167,0.0231,0.02,1366,0.5998053356674482,249,116,2024-11-24
1,1629723,0.0351,0.03,543,1.467340018587968,249,116,2024-11-24
1,1641737,0.045,0.02,178,-2.6023999842691805,249,116,2024-11-24
1,1631115,0.0033,0,81,-1.6439894683688108,249,116,2024-11-24
1,201599,-0.0278,-0.01,203,-4.360939208164818,249,116,2024-11-24
1,1642345,-0.0388,-0.03,703,-0.4611840209335491,249,116,2024-11-24
1,1631248,-0.6308,-0.18,77,-2.5250680372281358,249,116,2024-11-24
1,1627763,-0.1384,-0.09,377,0.31177348388131676,249,116,2024-11-24
1,1629004,-0.8775,-0.22,67,-1.5359438667377499,249,116,2024-11-24
1,1631110,-0.0715,-0.06,836,0.1372172354214641,249,116,2024-11-24
1,1631386,-1.2569,-0.27,55,-0.9880479106655211,249,116,2024-11-24
1,1641757,-0.2701,-0.17,318,-1.6895891013744146,249,116,2024-11-24
1,1631116,-0.5696,-0.27,175,5.205264090096397,249,116,2024-11-24
1,1631098,-0.3757,-0.22,273,0.0777676590856068,249,116,2024-11-24
1,1630545,-1.7174,-0.42,64,-1.7503469097492883,249,116,2024-11-24
1,1642285,-1.3076,-0.39,85,2.07142155203185,249,116,2024-11-24
1,1641733,-1.2498,-0.4,94,-1.816903723975662,249,116,2024-11-24
1,1629640,-0.0689,-0.06,1735,-0.9552819074920346,249,116,2024-11-24
1,1631213,-1.4153,-0.43,86,1.5369369130941515,249,116,2024-11-24
1,1631207,-0.1122,-0.1,1106,0.42438524360930097,249,116,2024-11-24
1,1641854,-0.25,-0.18,531,2.3642410701382484,249,116,2024-11-24
1,1628975,-0.7864,-0.39,192,-5.694055264988378,249,116,2024-11-24
1,1641725,-1.2593,-0.49,127,-5.404253052140532,249,116,2024-11-24
1,1630170,-0.5088,-0.33,385,2.4041050023038855,249,116,2024-11-24
1,1642403,-2.2314,-0.69,90,0.6465183699131994,249,116,2024-11-24
1,1630531,-2.9982,-0.77,69,4.449758351124062,249,116,2024-11-24
1,1631245,-0.3378,-0.25,613,-0.11606745207480475,249,116,2024-11-24
1,1628392,-1.7952,-0.66,117,0.3319355160859115,249,116,2024-11-24
1,1628379,-0.2517,-0.2,850,0.14219227481171284,249,116,2024-11-24
1,1642271,-0.2002,-0.17,1087,-7.865808867944583,249,116,2024-11-24
1,1631105,-0.138,-0.12,1586,-1.5162526369345846,249,116,2024-11-24
1,1631217,-0.1946,-0.17,1171,-0.6319295339571489,249,116,2024-11-24
1,1629018,-0.1458,-0.13,1595,1.0037996814997976,249,116,2024-11-24
1,1629632,-0.0903,-0.08,2592,-1.9909805324005991,249,116,2024-11-24
1,1630579,-0.3052,-0.25,853,-2.1640210947286476,249,116,2024-11-24
1,1642359,-0.9293,-0.55,290,-6.474548343180372,249,116,2024-11-24
1,1631132,-0.7739,-0.49,349,-1.50013512846387,249,116,2024-11-24
1,1642265,-1.0647,-0.6,257,-1.8188038290238882,249,116,2024-11-24
1,1631216,-1.3285,-0.68,211,-1.8281639909782654,249,116,2024-11-24
1,1641816,-1.0804,-0.62,268,-0.2157787410840047,249,116,2024-11-24
1,1641729,-0.508,-0.38,582,0.3855681111224405,249,116,2024-11-24
1,1630539,-0.894,-0.56,338,1.821808090788162,249,116,2024-11-24
1,203501,-0.1823,-0.16,1667,-2.442622174923985,249,116,2024-11-24
1,201587,-0.2592,-0.22,1191,-2.0810242581118836,249,116,2024-11-24
1,1630249,-0.9322,-0.59,340,-4.2330183444318035,249,116,2024-11-24
1,1630568,-4.6053,-1.24,74,11.60396714881688,249,116,2024-11-24
1,201959,-0.9916,-0.63,350,-1.998123435892424,249,116,2024-11-24
1,1631133,-0.8305,-0.56,425,-2.022287672708119,249,116,2024-11-24
1,1642277,-0.9599,-0.62,370,0.27362293451523095,249,116,2024-11-24
1,202704,-0.8447,-0.58,430,-0.00977167832563365,249,116,2024-11-24
1,1627749,-3.0305,-1.14,120,-3.3776864218018767,249,116,2024-11-24
1,1628963,-1.6489,-0.87,222,0.21729763409285116,249,116,2024-11-24
1,1641712,-0.5142,-0.4,724,-1.786368200025134,249,116,2024-11-24
1,1630559,-0.1669,-0.15,2268,-1.8713492142785588,249,116,2024-11-24
1,1641998,-0.8354,-0.58,463,-4.500952302268781,249,116,2024-11-24
1,1630168,-0.246,-0.22,1632,0.43392809309050734,249,116,2024-11-24
1,1641765,-1.7125,-0.93,235,1.6676644572451105,249,116,2024-11-24
1,1630699,-3.2588,-1.28,129,7.358045722141738,249,116,2024-11-24
1,1631120,-7.1441,-1.63,59,-6.696720374306346,249,116,2024-11-24
1,203552,-0.4871,-0.4,873,4.34129186656174,249,116,2024-11-24
1,1630192,-2.6954,-1.23,169,-1.7975548936289119,249,116,2024-11-24
1,1630346,-4.7368,-1.55,97,-3.9115672875439804,249,116,2024-11-24
1,1631255,-3.9471,-1.48,120,-4.0777772901149065,249,116,2024-11-24
1,1641871,-2.4707,-1.22,194,1.203819192723176,249,116,2024-11-24
1,1642281,-1.7074,-1.01,290,-0.1864993653483929,249,116,2024-11-24
1,1630590,-0.283,-0.26,1870,-0.8108751975266999,249,116,2024-11-24
1,1642263,-0.5358,-0.45,990,-2.5535529074716594,249,116,2024-11-24
1,1629750,-0.3532,-0.31,1567,-2.2955157898683436,249,116,2024-11-24
1,202691,-0.2791,-0.25,2010,-0.06880228986373657,249,116,2024-11-24
1,1642402,-1.4418,-0.95,390,-4.101803350520239,249,116,2024-11-24
1,1641732,-4.7668,-1.77,118,-1.1315416516475003,249,116,2024-11-24
1,203901,-4.4073,-1.72,128,-2.03194925535941,249,116,2024-11-24
1,1630208,-0.9901,-0.73,575,-0.3781240712958311,249,116,2024-11-24
1,1627752,-0.2806,-0.26,2053,1.205714461660771,249,116,2024-11-24
1,201144,-0.4423,-0.39,1353,1.333054504030681,249,116,2024-11-24
1,1628366,-2.777,-1.47,224,-0.48386669398683657,249,116,2024-11-24
1,1629028,-0.4732,-0.41,1343,-1.3861607198308525,249,116,2024-11-24
1,1641775,-1.463,-1.01,447,-2.38035766565244,249,116,2024-11-24
1,1630529,-1.3606,-0.97,489,0.05712347106653364,249,116,2024-11-24
1,203083,-0.5277,-0.46,1273,1.8393210281397088,249,116,2024-11-24
1,1630200,-1.7591,-1.16,390,-0.2288854972199916,249,116,2024-11-24
1,1642276,-4.0547,-1.88,173,3.77681933930826,249,116,2024-11-24
1,1630217,-0.5944,-0.51,1192,-0.04714769001057335,249,116,2024-11-24
1,1630570,-3.3349,-1.73,215,0.2158964889988796,249,116,2024-11-24
1,1629630,-0.7351,-0.61,979,0.7466531230121546,249,116,2024-11-24
1,1628969,-0.2985,-0.28,2429,0.6166139920610649,249,116,2024-11-24
1,202684,-3.4698,-1.77,209,10.04886343548262,249,116,2024-11-24
1,1642530,-6.4456,-2.35,115,-6.2879777660644525,249,116,2024-11-24
1,203110,-0.383,-0.35,1938,-1.5616288486695398,249,116,2024-11-24
1,1631288,-1.051,-0.82,722,3.71926770420451,249,116,2024-11-24
1,202685,-0.6529,-0.56,1192,-1.8883459583249165,249,116,2024-11-24
1,1629003,-1.3845,-1.03,580,-0.1473180879195765,249,116,2024-11-24
1,1641783,-0.5913,-0.52,1392,-1.3659716059678007,249,116,2024-11-24
1,1626145,-0.3995,-0.36,2097,2.0880205214045526,249,116,2024-11-24
1,1628981,-2.1822,-1.44,386,1.4522742037726137,249,116,2024-11-24
1,1642266,-2.4808,-1.57,343,-1.4840741704554383,249,116,2024-11-24
1,1631170,-1.0434,-0.84,824,-0.2943525827800272,249,116,2024-11-24
1,1630533,-0.6199,-0.54,1392,-2.2171509402629352,249,116,2024-11-24
1,203995,-2.8956,-1.74,300,-1.0580535948431857,249,116,2024-11-24
1,1630592,-0.5739,-0.51,1540,-1.3443679789094312,249,116,2024-11-24
1,1631169,-4.388,-2.2,202,3.843736738747445,249,116,2024-11-24
1,203458,-2.1996,-1.48,408,-2.6113597636035446,249,116,2024-11-24
1,1628989,-0.5025,-0.45,1793,2.2854703533824074,249,116,2024-11-24
1,1630552,-0.3542,-0.33,2559,1.203021634764269,249,116,2024-11-24
1,1627750,-0.5361,-0.48,1747,-0.04318975051942776,249,116,2024-11-24
1,1630591,-0.4422,-0.4,2120,0.5466761972703411,249,116,2024-11-24
1,1631200,-0.9497,-0.79,990,-1.475558377891447,249,116,2024-11-24
1,202699,-0.392,-0.36,2415,0.5362679108807296,249,116,2024-11-24
1,1641716,-0.7899,-0.68,1221,-0.970376553884507,249,116,2024-11-24
1,1628978,-0.5605,-0.5,1756,-1.2317477062567774,249,116,2024-11-24
1,1629611,-0.6751,-0.59,1482,0.49545948056320743,249,116,2024-11-24
1,203954,-1.9777,-1.42,511,-0.5483348608196692,249,116,2024-11-24
1,1628467,-2.1943,-1.54,468,-1.841368097594012,249,116,2024-11-24
1,1631093,-0.4709,-0.43,2187,-1.6495536289568962,249,116,2024-11-24
1,1626153,-1.058,-0.88,981,0.358258409168622,249,116,2024-11-24
1,200768,-0.8276,-0.71,1263,-0.4571311976837717,249,116,2024-11-24
1,1641723,-6.3784,-2.87,164,1.2139079997723854,249,116,2024-11-24
1,1629234,-1.2702,-1.02,827,-1.2588651940823412,249,116,2024-11-24
1,1641710,-0.5691,-0.51,1861,-1.7553276892047112,249,116,2024-11-24
1,1630567,-1.2825,-1.03,831,0.2861982851456573,249,116,2024-11-24
1,1627824,-0.7698,-0.67,1409,-0.6527428564480582,249,116,2024-11-24
1,203486,-1.0645,-0.89,1052,-1.147881576646749,249,116,2024-11-24
1,1641741,-2.481,-1.73,462,2.442519268455315,249,116,2024-11-24
1,203935,-1.8704,-1.43,650,0.5181921072398489,249,116,2024-11-24
1,2544,-0.5094,-0.47,2387,-3.3205739599098005,249,116,2024-11-24
1,1631223,-1.3157,-1.08,934,-9.563435031673768,249,116,2024-11-24
1,1641842,-1.1082,-0.94,1137,0.5483832458028259,249,116,2024-11-24
1,1630574,-4.9134,-2.78,261,-1.5890947597011804,249,116,2024-11-24
1,1628960,-1.2835,-1.08,1055,1.2649589711849767,249,116,2024-11-24
1,1630214,-2.8051,-1.99,487,-1.746953228078213,249,116,2024-11-24
1,1629628,-0.7163,-0.65,1910,-0.7726340005070078,249,116,2024-11-24
1,1626192,-1.4881,-1.22,926,1.6269520602432994,249,116,2024-11-24
1,1631108,-1.415,-1.18,1008,-0.8768564867518857,249,116,2024-11-24
1,1630526,-0.9884,-0.87,1457,-1.437678829661504,249,116,2024-11-24
1,201569,-1.463,-1.22,988,-4.077038471162768,249,116,2024-11-24
1,1641763,-1.501,-1.24,964,-0.5322130811223365,249,116,2024-11-24
1,203915,-1.3281,-1.12,1091,2.2887326446499254,249,116,2024-11-24
1,1630702,-1.5848,-1.3,927,-3.516095787824346,249,116,2024-11-24
1,202331,-1.5885,-1.31,930,2.013843302257604,249,116,2024-11-24
1,1642346,-1.2879,-1.1,1150,0.1451010493432763,249,116,2024-11-24
1,1630553,-2.0479,-1.63,783,-2.504979853649909,249,116,2024-11-24
1,1631104,-2.3703,-1.84,693,-3.497552177616146,249,116,2024-11-24
1,203500,-4.0944,-2.74,406,0.4202400054238157,249,116,2024-11-24
1,1641794,-3.378,-2.4,493,0.14578991583410816,249,116,2024-11-24
1,1641722,-1.5094,-1.28,1133,-5.145358435221571,249,116,2024-11-24
1,203484,-0.8759,-0.8,1998,2.1704813899727995,249,116,2024-11-24
1,1641748,-1.5281,-1.3,1157,-1.9587261080736293,249,116,2024-11-24
1,1630182,-1.2027,-1.06,1475,-0.3249815311096339,249,116,2024-11-24
1,1629014,-1.0587,-0.95,1683,-1.5261528322520432,249,116,2024-11-24
1,1630166,-0.9837,-0.89,1819,0.298395862253981,249,116,2024-11-24
1,1626156,-1.0309,-0.93,1796,0.5382986502945186,249,116,2024-11-24
1,1629614,-2.4288,-1.93,766,0.666272187964864,249,116,2024-11-24
1,1641824,-2.3071,-1.85,811,1.1515456373054436,249,116,2024-11-24
1,1631099,-0.7256,-0.67,2590,-0.7324430005487682,249,116,2024-11-24
1,203992,-4.6802,-3.14,407,1.3454304877427912,249,116,2024-11-24
1,201935,-0.7509,-0.7,2562,1.4776870818664956,249,116,2024-11-24
1,1641731,-0.9763,-0.89,1983,-3.8647987599627722,249,116,2024-11-24
1,1642275,-2.147,-1.76,906,0.01076060497595111,249,116,2024-11-24
1,1627742,-0.9043,-0.83,2204,-2.4363487336602123,249,116,2024-11-24
1,1630175,-3.3071,-2.49,607,-1.165923483135231,249,116,2024-11-24
1,1628464,-2.7981,-2.2,729,-1.033014975522695,249,116,2024-11-24
1,1642274,-1.4644,-1.29,1437,-0.20218192609754956,249,116,2024-11-24
1,1641739,-0.9723,-0.89,2258,-1.2439099068301072,249,116,2024-11-24
1,1630527,-1.3185,-1.18,1683,0.8792239467767291,249,116,2024-11-24
1,1626168,-1.7525,-1.52,1330,6.24572459457899,249,116,2024-11-24
1,1626167,-1.1748,-1.07,1984,-1.1711120906616785,249,116,2024-11-24
1,1642268,-3.4982,-2.71,686,-7.911487521561323,249,116,2024-11-24
1,1626162,-1.219,-1.11,1984,1.7617203964577255,249,116,2024-11-24
1,1626171,-1.5371,-1.37,1606,1.418387188255961,249,116,2024-11-24
1,1641764,-1.7862,-1.56,1409,-0.7032337996448297,249,116,2024-11-24
1,1642264,-1.4042,-1.26,1799,-2.303474058019166,249,116,2024-11-24
1,201566,-1.4998,-1.34,1690,-2.044097963876658,249,116,2024-11-24
1,1630595,-1.0526,-0.98,2530,-1.0206755223098392,249,116,2024-11-24
1,1630245,-1.2183,-1.12,2236,1.7063357120098757,249,116,2024-11-24
1,1630557,-1.6135,-1.44,1705,-2.685771955170778,249,116,2024-11-24
