season,gameId,playerId,name,status
1996-97,0029600018,703,Kurt Thomas,RESOLVED
1996-97,0029600018,297,Alonzo Mourning,RESOLVED
1996-97,0029600018,390,Sasha Danilovic,RESOLVED
1996-97,0029600018,896,Tim Hardaway,RESOLVED
1996-97,0029600018,1134,Ike Austin,RESOLVED
1996-97,0029600018,136,P.J. Brown,RESOLVED
1996-97,0029600018,202,Gary Grant,RESOLVED
1996-97,0029600018,173,Keith Askins,RESOLVED
1996-97,0029600018,836,,RESOLVED
1996-97,0029600018,840,,RESOLVED
1996-97,0029600018,784,,RESOLVED
1996-97,0029600018,1280,,RESOLVED
1996-97,0029600018,1276,,RESOLVED
1996-97,0029600018,1279,,RESOLVED
1996-97,0029600018,838,,RESOLVED
1996-97,0029600018,1278,,RESOLVED
1996-97,0029600018,702,Voshon Lenard,RESOLVED
1996-97,0029600018,291,Ed Pinckney,RESOLVED
1996-97,0029600018,1110,Mark Strickland,RESOLVED
1996-97,0029600020,452,Vin Baker,RESOLVED
1996-97,0029600020,299,Glenn Robinson,RESOLVED
1996-97,0029600020,457,Andrew Lang,RESOLVED
1996-97,0029600020,951,Ray Allen,RESOLVED
1996-97,0029600020,428,Sherman Douglas,RESOLVED
1996-97,0029600020,288,Armen Gilliam,RESOLVED
1996-97,0029600020,271,Johnny Newman,RESOLVED
1996-97,0029600020,386,Elliot Perry,RESOLVED
1996-97,0029600020,241,Darrin Hancock,RESOLVED
1996-97,0029600020,341,Joe Wolf,RESOLVED
1996-97,0029600020,704,Shawn Respert,RESOLVED
1996-97,0029600020,116,David Wood,RESOLVED
1996-97,0029600020,1084,,RESOLVED
1996-97,0029600020,845,,RESOLVED
1996-97,0029600020,843,,RESOLVED
1996-97,0029600020,844,,RESOLVED
1996-97,0029600020,1282,,RESOLVED
1996-97,0029600020,1083,,RESOLVED
1996-97,0029600020,1284,,RESOLVED
1996-97,0029600020,1082,,RESOLVED
1996-97,0029600020,823,,RESOLVED
1996-97,0029600020,1286,,RESOLVED
1996-97,0029600020,1285,,RESOLVED
1996-97,0029600020,296,Rick Fox,RESOLVED
1996-97,0029600020,129,Dino Radja,RESOLVED
1996-97,0029600020,442,Pervis Ellison,RESOLVED
1996-97,0029600020,344,Dana Barros,RESOLVED
1996-97,0029600020,952,Antoine Walker,RESOLVED
1996-97,0029600020,103,Todd Day,RESOLVED
1996-97,0029600020,783,Frank Brickowski,RESOLVED
1996-97,0029600020,677,Eric Williams,RESOLVED
1996-97,0029600020,55,Marty Conlon,RESOLVED
1996-97,0029600020,1136,Brett Szabo,RESOLVED
1996-97,0029600020,795,,RESOLVED
1996-97,0029600020,793,,RESOLVED
1996-97,0029600020,794,,RESOLVED
1996-97,0029600020,1211,,RESOLVED
1996-97,0029600020,1210,,RESOLVED
1996-97,0029600020,175,Alton Lister,RESOLVED
1996-97,0029600020,133,David Wesley,RESOLVED
1996-97,0029600019,937,Scottie Pippen,RESOLVED
1996-97,0029600019,23,Dennis Rodman,RESOLVED
1996-97,0029600019,26,Luc Longley,RESOLVED
1996-97,0029600019,166,Ron Harper,RESOLVED
1996-97,0029600019,893,Michael Jordan,RESOLVED
1996-97,0029600019,389,Toni Kukoc,RESOLVED
1996-97,0029600019,753,Randy Brown,RESOLVED
1996-97,0029600019,70,Steve Kerr,RESOLVED
1996-97,0029600019,82,Bill Wennington,RESOLVED
1996-97,0029600019,54,Dickey Simpkins,RESOLVED
1996-97,0029600019,146,Jud Buechler,RESOLVED
1996-97,0029600019,1220,,RESOLVED
1996-97,0029600019,1219,,RESOLVED
1996-97,0029600019,801,,RESOLVED
1996-97,0029600019,802,,RESOLVED
1996-97,0029600019,1229,,RESOLVED
1996-97,0029600019,1223,,RESOLVED
1996-97,0029600019,1221,,RESOLVED
1996-97,0029600019,1222,,RESOLVED
1996-97,0029600019,804,,RESOLVED
1996-97,0029600019,803,,RESOLVED
1996-97,0029600019,707,Mark Davis,RESOLVED
1996-97,0029600019,221,Clar. Weatherspoon,RESOLVED
1996-97,0029600019,934,Derrick Coleman,RESOLVED
1996-97,0029600019,947,Allen Iverson,RESOLVED
1996-97,0029600019,711,Jerry Stackhouse,RESOLVED
1996-97,0029600019,931,Don MacLean,RESOLVED
1996-97,0029600019,446,Lucious Harris,RESOLVED
1996-97,0029600019,77,Doug Overton,RESOLVED
1996-97,0029600019,281,Scott Williams,RESOLVED
1996-97,0029600019,262,Michael Cage,RESOLVED
1996-97,0029600019,777,Rex Walters,RESOLVED
1996-97,0029600019,1311,,RESOLVED
1996-97,0029600019,860,,RESOLVED
1996-97,0029600019,1310,,RESOLVED
1996-97,0029600019,1312,,RESOLVED
1996-97,0029600019,1309,,RESOLVED
1996-97,0029600019,1313,,RESOLVED
1996-97,0029600022,714,Michael Finley,RESOLVED
1996-97,0029600022,109,Robert Horry,RESOLVED
1996-97,0029600022,920,A.C. Green,RESOLVED
1996-97,0029600022,445,Wesley Person,RESOLVED
1996-97,0029600022,208,Sam Cassell,RESOLVED
1996-97,0029600022,364,Rex Chapman,RESOLVED
1996-97,0029600022,359,Chucky Brown,RESOLVED
1996-97,0029600022,47,Wayman Tisdale,RESOLVED
1996-97,0029600022,330,Danny Manning,RESOLVED
1996-97,0029600022,959,Steve Nash,RESOLVED
1996-97,0029600022,989,Ben Davis,RESOLVED
1996-97,0029600022,170,Joe Kleine,RESOLVED
1996-97,0029600022,145,Tracy Murray,RESOLVED
1996-97,0029600022,53,Mario Elie,RESOLVED
1996-97,0029600022,787,Charles Barkley,RESOLVED
1996-97,0029600022,165,Hakeem Olajuwon,RESOLVED
1996-97,0029600022,17,Clyde Drexler,RESOLVED
1996-97,0029600022,1074,Matt Maloney,RESOLVED
1996-97,0029600022,788,Kevin Willis,RESOLVED
1996-97,0029600022,988,Randy Livingston,RESOLVED
1996-97,0029600022,929,Tracy Moore,RESOLVED
1996-97,0029600022,672,Matt Bullard,RESOLVED
1996-97,0029600022,1023,Emanual Davis,RESOLVED
1996-97,0029600022,970,Othella Harrington,RESOLVED
1996-97,0029600022,57,Doug Christie,RESOLVED
1996-97,0029600022,694,Sam Mack,RESOLVED
1996-97,0029600022,56,Gary Payton,RESOLVED
1996-97,0029600022,9,Sedale Threatt,RESOLVED
1996-97,0029600024,431,Shawn Kemp,RESOLVED
1996-97,0029600024,96,Detlef Schrempf,RESOLVED
1996-97,0029600024,29,Jim McIlvaine,RESOLVED
1996-97,0029600024,765,Hersey Hawkins,RESOLVED
1996-97,0029600024,56,Gary Payton,RESOLVED
1996-97,0029600024,64,Sam Perkins,RESOLVED
1996-97,0029600024,378,Craig Ehlo,RESOLVED
1996-97,0029600024,203,Nate McMillan,RESOLVED
1996-97,0029600024,1125,Larry Stewart,RESOLVED
1996-97,0029600024,766,David Wingate,RESOLVED
1996-97,0029600024,727,Eric Snow,RESOLVED
1996-97,0029600024,771,Elmore Spencer,RESOLVED
1996-97,0029600024,1011,,RESOLVED
1996-97,0029600024,880,,RESOLVED
1996-97,0029600024,1337,,RESOLVED
1996-97,0029600024,879,,RESOLVED
1996-97,0029600024,1336,,RESOLVED
1996-97,0029600024,1335,,RESOLVED
1996-97,0029600024,1334,,RESOLVED
1996-97,0029600024,1339,,RESOLVED
1996-97,0029600024,1338,,RESOLVED
1996-97,0029600024,361,Clifford Robinson,RESOLVED
1996-97,0029600024,739,Rasheed Wallace,RESOLVED
1996-97,0029600024,717,Arvydas Sabonis,RESOLVED
1996-97,0029600024,72,Kenny Anderson,RESOLVED
1996-97,0029600024,243,Aaron McKie,RESOLVED
1996-97,0029600024,718,Gary Trent,RESOLVED
1996-97,0029600024,375,Isaiah Rider,RESOLVED
1996-97,0029600024,201,Chris Dudley,RESOLVED
1996-97,0029600024,674,Reggie Jordan,RESOLVED
1996-97,0029600024,112,Dontonio Wingfield,RESOLVED
1996-97,0029600024,348,Mitchell Butler,RESOLVED
1996-97,0029600024,719,Randolph Childress,RESOLVED
1996-97,0029600024,865,,RESOLVED
1996-97,0029600024,1321,,RESOLVED
1996-97,0029600024,1319,,RESOLVED
1996-97,0029600024,867,,RESOLVED
1996-97,0029600024,1320,,RESOLVED
1996-97,0029600024,866,,RESOLVED
1996-97,0029600024,1329,,RESOLVED
1996-97,0029600017,895,Tyrone Corbin,RESOLVED
1996-97,0029600017,363,Christian Laettner,RESOLVED
1996-97,0029600017,87,Dikembe Mutombo,RESOLVED
1996-97,0029600017,120,Steven Smith,RESOLVED
1996-97,0029600017,302,Mookie Blaylock,RESOLVED
1996-97,0029600017,80,Ken Norman,RESOLVED
1996-97,0029600017,468,Jon Barry,RESOLVED
1996-97,0029600017,1096,Ivano Newbill,RESOLVED
1996-97,0029600017,695,Eldridge Recasner,RESOLVED
1996-97,0029600017,968,Priest Lauderdale,RESOLVED
1996-97,0029600017,789,,RESOLVED
1996-97,0029600017,1208,,RESOLVED
1996-97,0029600017,792,,RESOLVED
1996-97,0029600017,1207,,RESOLVED
1996-97,0029600017,1206,,RESOLVED
1996-97,0029600017,791,,RESOLVED
1996-97,0029600017,1368,,RESOLVED
1996-97,0029600017,790,,RESOLVED
1996-97,0029600017,1205,,RESOLVED
1996-97,0029600017,671,Donnie Boyce,RESOLVED
1996-97,0029600017,673,Alan Henderson,RESOLVED
1996-97,0029600017,255,Grant Hill,RESOLVED
1996-97,0029600017,3,Grant Long,RESOLVED
1996-97,0029600017,901,Otis Thorpe,RESOLVED
1996-97,0029600017,278,Stacey Augmon,RESOLVED
1996-97,0029600017,247,Joe Dumars,RESOLVED
1996-97,0029600017,283,Lindsey Hunter,RESOLVED
1996-97,0029600017,371,Terry Mills,RESOLVED
1996-97,0029600017,688,Michael Curry,RESOLVED
1996-97,0029600017,966,Jerome Williams,RESOLVED
1996-97,0029600017,1247,,RESOLVED
1996-97,0029600017,1243,,RESOLVED
1996-97,0029600017,817,,RESOLVED
1996-97,0029600017,1245,,RESOLVED
1996-97,0029600017,1246,,RESOLVED
1996-97,0029600017,2382,,RESOLVED
1996-97,0029600017,815,,RESOLVED
1996-97,0029600017,328,Rick Mahorn,RESOLVED
1996-97,0029600017,689,Theo Ratliff,RESOLVED
1996-97,0029600017,181,Kenny Smith,RESOLVED
1996-97,0029600015,436,Juwan Howard,RESOLVED
1996-97,0029600015,265,Harvey Grant,RESOLVED
1996-97,0029600015,185,Chris Webber,RESOLVED
1996-97,0029600015,384,Calbert Cheaney,RESOLVED
1996-97,0029600015,393,Rod Strickland,RESOLVED
1996-97,0029600015,1112,Ben Wallace,RESOLVED
1996-97,0029600015,1114,Jaren Jackson,RESOLVED
1996-97,0029600015,145,Tracy Murray,RESOLVED
1996-97,0029600015,43,Chris Whitney,RESOLVED
1996-97,0029600015,900,Matt Fish,RESOLVED
1996-97,0029600015,1357,,RESOLVED
1996-97,0029600015,1017,,RESOLVED
1996-97,0029600015,1019,,RESOLVED
1996-97,0029600015,1018,,RESOLVED
1996-97,0029600015,1373,,RESOLVED
1996-97,0029600015,1358,,RESOLVED
1996-97,0029600015,1360,,RESOLVED
1996-97,0029600015,1359,,RESOLVED
1996-97,0029600015,732,Ashraf Amaya,RESOLVED
1996-97,0029600015,31,Lorenzo Williams,RESOLVED
1996-97,0029600015,168,Chris Mills,RESOLVED
1996-97,0029600015,238,Tyrone Hill,RESOLVED
1996-97,0029600015,770,Mark West,RESOLVED
1996-97,0029600015,682,Bob Sura,RESOLVED
1996-97,0029600015,210,Terrell Brandon,RESOLVED
1996-97,0029600015,198,Danny Ferry,RESOLVED
1996-97,0029600015,958,Vitaly Potapenko,RESOLVED
1996-97,0029600015,1002,Reggie Geary,RESOLVED
1996-97,0029600015,1063,Carl Thomas,RESOLVED
1996-97,0029600015,681,Donny Marshall,RESOLVED
1996-97,0029600015,807,,RESOLVED
1996-97,0029600015,1225,,RESOLVED
1996-97,0029600015,1227,,RESOLVED
1996-97,0029600015,805,,RESOLVED
1996-97,0029600015,1226,,RESOLVED
1996-97,0029600015,806,,RESOLVED
1996-97,0029600015,1224,,RESOLVED
1996-97,0029600015,1228,,RESOLVED
1996-97,0029600015,226,Antonio Lang,RESOLVED
1996-97,0029600015,184,Bobby Phills,RESOLVED
1996-97,0029600021,467,Jason Kidd,RESOLVED
1996-97,0029600021,45,George McCloud,RESOLVED
1996-97,0029600021,754,Jim Jackson,RESOLVED
1996-97,0029600021,932,Oliver Miller,RESOLVED
1996-97,0029600021,157,Derek Harper,RESOLVED
1996-97,0029600021,423,Chris Gatling,RESOLVED
1996-97,0029600021,684,Loren Meyer,RESOLVED
1996-97,0029600021,376,Eric Montross,RESOLVED
1996-97,0029600021,434,Tony Dumas,RESOLVED
1996-97,0029600021,469,Jamal Mashburn,RESOLVED
1996-97,0029600021,1065,Erick Strickland,RESOLVED
1996-97,0029600021,122,Fred Roberts,RESOLVED
1996-97,0029600021,178,Olden Polynice,RESOLVED
1996-97,0029600021,782,Mitch Richmond,RESOLVED
1996-97,0029600021,722,Corliss Williamson,RESOLVED
1996-97,0029600021,258,Brian Grant,RESOLVED
1996-97,0029600021,51,Mahmoud Abdul-Rauf,RESOLVED
1996-97,0029600021,1489,Lionel Simmons,RESOLVED
1996-97,0029600021,721,Tyus Edney,RESOLVED
1996-97,0029600021,63,Michael Smith,RESOLVED
1996-97,0029600021,190,Duane Causwell,RESOLVED
1996-97,0029600021,333,Kevin Gamble,RESOLVED
1996-97,0029600021,310,Bobby Hurley,RESOLVED
1996-97,0029600021,2179,,RESOLVED
1996-97,0029600021,182,Billy Owens,RESOLVED
1996-97,0029600023,919,Loy Vaught,RESOLVED
1996-97,0029600023,915,Rodney Rogers,RESOLVED
1996-97,0029600023,404,Kevin Duckworth,RESOLVED
1996-97,0029600023,71,Pooh Richardson,RESOLVED
1996-97,0029600023,907,Malik Sealy,RESOLVED
1996-97,0029600023,441,Lamond Murray,RESOLVED
1996-97,0029600023,914,Stanley Roberts,RESOLVED
1996-97,0029600023,448,Bo Outlaw,RESOLVED
1996-97,0029600023,15,Eric Piatkowski,RESOLVED
1996-97,0029600023,239,Darrick Martin,RESOLVED
1996-97,0029600023,143,Terry Dehere,RESOLVED
1996-97,0029600023,829,,RESOLVED
1996-97,0029600023,1266,,RESOLVED
1996-97,0029600023,1267,,RESOLVED
1996-97,0029600023,830,,RESOLVED
1996-97,0029600023,1268,,RESOLVED
1996-97,0029600023,831,,RESOLVED
1996-97,0029600023,1265,,RESOLVED
1996-97,0029600023,953,Lorenzen Wright,RESOLVED
1996-97,0029600023,935,Bryon Russell,RESOLVED
1996-97,0029600023,252,Karl Malone,RESOLVED
1996-97,0029600023,731,Greg Ostertag,RESOLVED
1996-97,0029600023,304,John Stockton,RESOLVED
1996-97,0029600023,204,Jeff Hornacek,RESOLVED
1996-97,0029600023,458,Howard Eisley,RESOLVED
1996-97,0029600023,156,Antoine Carr,RESOLVED
1996-97,0029600023,323,Greg Foster,RESOLVED
1996-97,0029600023,228,Adam Keefe,RESOLVED
1996-97,0029600023,356,Chris Morris,RESOLVED
1996-97,0029600023,1000,Shandon Anderson,RESOLVED
1996-97,0029600023,887,,RESOLVED
1996-97,0029600023,885,,RESOLVED
1996-97,0029600023,1346,,RESOLVED
1996-97,0029600023,886,,RESOLVED
1996-97,0029600023,1345,,RESOLVED
1996-97,0029600023,1347,,RESOLVED
1996-97,0029600023,1372,,RESOLVED
1996-97,0029600023,1348,,RESOLVED
1996-97,0029600023,1349,,RESOLVED
1996-97,0029600023,240,Brooks Thompson,RESOLVED
1996-97,0029600016,193,Anthony Mason,RESOLVED
1996-97,0029600016,761,Matt Geiger,RESOLVED
1996-97,0029600016,124,Vlade Divac,RESOLVED
1996-97,0029600016,209,Dell Curry,RESOLVED
1996-97,0029600016,177,Muggsy Bogues,RESOLVED
1996-97,0029600016,380,Tony Smith,RESOLVED
1996-97,0029600016,678,George Zidek,RESOLVED
1996-97,0029600016,197,Scott Burrell,RESOLVED
1996-97,0029600016,924,Anthony Goldwire,RESOLVED
1996-97,0029600016,990,Malik Rose,RESOLVED
1996-97,0029600016,1217,,RESOLVED
1996-97,0029600016,960,Tony Delk,RESOLVED
1996-97,0029600016,38,Brad Lohaus,RESOLVED
1996-97,0029600016,779,Glen Rice,RESOLVED
1996-97,0029600016,1005,Walt Williams,RESOLVED
1996-97,0029600016,461,Popeye Jones,RESOLVED
1996-97,0029600016,440,Zan Tabak,RESOLVED
1996-97,0029600016,57,Doug Christie,RESOLVED
1996-97,0029600016,757,Damon Stoudamire,RESOLVED
1996-97,0029600016,93,Hubert Davis,RESOLVED
1996-97,0029600016,948,Marcus Camby,RESOLVED
1996-97,0029600016,435,Carlos Rogers,RESOLVED
1996-97,0029600016,1126,Donald Whiteside,RESOLVED
1996-97,0029600016,104,Benoit Benjamin,RESOLVED
1996-97,0029600016,412,Sharone Wright,RESOLVED
1996-97,0029600016,768,Acie Earl,RESOLVED
1996-97,0029600016,107,Dale Ellis,RESOLVED
1996-97,0029600027,922,Elden Campbell,RESOLVED
1996-97,0029600027,76,Cedric Ceballos,RESOLVED
1996-97,0029600027,406,Shaquille O'Neal,RESOLVED
1996-97,0029600027,224,Eddie Jones,RESOLVED
1996-97,0029600027,89,Nick Van Exel,RESOLVED
1996-97,0029600027,916,Corie Blount,RESOLVED
1996-97,0029600027,977,Kobe Bryant,RESOLVED
1996-97,0029600027,965,Derek Fisher,RESOLVED
1996-97,0029600027,399,Sean Rooks,RESOLVED
1996-97,0029600027,2,Byron Scott,RESOLVED
1996-97,0029600027,969,Travis Knight,RESOLVED
1996-97,0029600027,834,,RESOLVED
1996-97,0029600027,1271,,RESOLVED
1996-97,0029600027,833,,RESOLVED
1996-97,0029600027,1272,,RESOLVED
1996-97,0029600027,1270,,RESOLVED
1996-97,0029600027,835,,RESOLVED
1996-97,0029600027,1269,,RESOLVED
1996-97,0029600027,832,,RESOLVED
1996-97,0029600027,1273,,RESOLVED
1996-97,0029600027,716,Rumeal Robinson,RESOLVED
1996-97,0029600027,708,Kevin Garnett,RESOLVED
1996-97,0029600027,339,Tom Gugliotta,RESOLVED
1996-97,0029600027,1037,Stojko Vrankovic,RESOLVED
1996-97,0029600027,28,Doug West,RESOLVED
1996-97,0029600027,345,Terry Porter,RESOLVED
1996-97,0029600027,1051,Dean Garrett,RESOLVED
1996-97,0029600027,685,Cherokee Parks,RESOLVED
1996-97,0029600027,381,James Robinson,RESOLVED
1996-97,0029600027,713,Chris Carr,RESOLVED
1996-97,0029600027,417,Sam Mitchell,RESOLVED
1996-97,0029600027,1049,Shane Heal,RESOLVED
1996-97,0029600027,847,,RESOLVED
1996-97,0029600027,846,,RESOLVED
1996-97,0029600027,848,,RESOLVED
1996-97,0029600027,849,,RESOLVED
1996-97,0029600027,1290,,RESOLVED
1996-97,0029600027,1292,,RESOLVED
1996-97,0029600027,950,Stephon Marbury,RESOLVED
1996-97,0029600025,913,Larry Johnson,RESOLVED
1996-97,0029600025,433,Buck Williams,RESOLVED
1996-97,0029600025,121,Patrick Ewing,RESOLVED
1996-97,0029600025,275,Allan Houston,RESOLVED
1996-97,0029600025,369,Charlie Ward,RESOLVED
1996-97,0029600025,317,John Starks,RESOLVED
1996-97,0029600025,961,John Wallace,RESOLVED
1996-97,0029600025,1006,Herb Williams,RESOLVED
1996-97,0029600025,418,Scott Brooks,RESOLVED
1996-97,0029600025,962,Walter McCarty,RESOLVED
1996-97,0029600025,1137,Chris Jent,RESOLVED
1996-97,0029600025,853,,RESOLVED
1996-97,0029600025,1300,,RESOLVED
1996-97,0029600025,1298,,RESOLVED
1996-97,0029600025,1299,,RESOLVED
1996-97,0029600025,1297,,RESOLVED
1996-97,0029600025,852,,RESOLVED
1996-97,0029600025,1302,,RESOLVED
1996-97,0029600025,1303,,RESOLVED
1996-97,0029600025,1301,,RESOLVED
1996-97,0029600025,851,,RESOLVED
1996-97,0029600025,855,,RESOLVED
1996-97,0029600025,891,Charles Oakley,RESOLVED
1996-97,0029600025,193,Anthony Mason,RESOLVED
1996-97,0029600025,761,Matt Geiger,RESOLVED
1996-97,0029600025,124,Vlade Divac,RESOLVED
1996-97,0029600025,209,Dell Curry,RESOLVED
1996-97,0029600025,177,Muggsy Bogues,RESOLVED
1996-97,0029600025,197,Scott Burrell,RESOLVED
1996-97,0029600025,380,Tony Smith,RESOLVED
1996-97,0029600025,924,Anthony Goldwire,RESOLVED
1996-97,0029600025,678,George Zidek,RESOLVED
1996-97,0029600025,960,Tony Delk,RESOLVED
1996-97,0029600025,990,Malik Rose,RESOLVED
1996-97,0029600025,797,,RESOLVED
1996-97,0029600025,799,,RESOLVED
1996-97,0029600025,1216,,RESOLVED
1996-97,0029600025,798,,RESOLVED
1996-97,0029600025,2018,,RESOLVED
1996-97,0029600025,779,Glen Rice,RESOLVED
1996-97,0029600026,251,Sean Elliott,RESOLVED
1996-97,0029600026,61,Carl Herrera,RESOLVED
1996-97,0029600026,246,Greg Anderson,RESOLVED
1996-97,0029600026,219,Vinny Del Negro,RESOLVED
1996-97,0029600026,422,Avery Johnson,RESOLVED
1996-97,0029600026,293,Charles Smith,RESOLVED
1996-97,0029600026,1122,Dominique Wilkins,RESOLVED
1996-97,0029600026,724,Cory Alexander,RESOLVED
1996-97,0029600026,137,Vernon Maxwell,RESOLVED
1996-97,0029600026,42,Monty Williams,RESOLVED
1996-97,0029600026,874,,RESOLVED
1996-97,0029600026,876,,RESOLVED
1996-97,0029600026,873,,RESOLVED
1996-97,0029600026,875,,RESOLVED
1996-97,0029600026,878,,RESOLVED
1996-97,0029600026,1333,,RESOLVED
1996-97,0029600026,877,,RESOLVED
1996-97,0029600026,1332,,RESOLVED
1996-97,0029600026,1331,,RESOLVED
1996-97,0029600026,1330,,RESOLVED
1996-97,0029600026,1371,,RESOLVED
1996-97,0029600026,1118,Tim Kempton,RESOLVED
1996-97,0029600026,781,Will Perdue,RESOLVED
1996-97,0029600026,456,Chuck Person,RESOLVED
1996-97,0029600026,764,David Robinson,RESOLVED
1996-97,0029600026,686,Antonio McDyess,RESOLVED
1996-97,0029600026,111,LaPhonso Ellis,RESOLVED
1996-97,0029600026,911,Ervin Johnson,RESOLVED
1996-97,0029600026,179,Bryant Stith,RESOLVED
1996-97,0029600026,349,Mark Jackson,RESOLVED
1996-97,0029600026,107,Dale Ellis,RESOLVED
1996-97,0029600026,785,Eric Murdock,RESOLVED
1996-97,0029600026,36,Sarunas Marciulionis,RESOLVED
1996-97,0029600026,67,Tom Hammonds,RESOLVED
1996-97,0029600026,894,Ricky Pierce,RESOLVED
1996-97,0029600026,1032,Darvin Ham,RESOLVED
1996-97,0029600026,814,,RESOLVED
1996-97,0029600026,1238,,RESOLVED
1996-97,0029600026,813,,RESOLVED
1996-97,0029600026,1241,,RESOLVED
1996-97,0029600026,1240,,RESOLVED
1996-97,0029600026,24,Keith Jennings,RESOLVED
1996-97,0029600026,1101,Rich King,RESOLVED
1996-97,0029600026,976,Jeff McInnis,RESOLVED
1996-97,0029600026,78,LaSalle Thompson,RESOLVED
1996-97,0029600028,949,Shareef Abdur-Rahim,RESOLVED
1996-97,0029600028,211,Eric Mobley,RESOLVED
1996-97,0029600028,735,Bryant Reeves,RESOLVED
1996-97,0029600028,324,Anthony Peeler,RESOLVED
1996-97,0029600028,21,Greg Anthony,RESOLVED
1996-97,0029600028,898,Blue Edwards,RESOLVED
1996-97,0029600028,248,George Lynch,RESOLVED
1996-97,0029600028,195,Lee Mayberry,RESOLVED
1996-97,0029600028,964,Roy Rogers,RESOLVED
1996-97,0029600028,734,Lawrence Moten,RESOLVED
1996-97,0029600028,1350,,RESOLVED
1996-97,0029600028,888,,RESOLVED
1996-97,0029600028,1353,,RESOLVED
1996-97,0029600028,1351,,RESOLVED
1996-97,0029600028,1354,,RESOLVED
1996-97,0029600028,1352,,RESOLVED
1996-97,0029600028,1364,,RESOLVED
1996-97,0029600028,1355,,RESOLVED
1996-97,0029600028,759,,RESOLVED
1996-97,0029600028,1356,,RESOLVED
1996-97,0029600028,890,,RESOLVED
1996-97,0029600028,432,Pete Chilcutt,RESOLVED
1996-97,0029600028,316,Richard Manning,RESOLVED
1996-97,0029600028,904,Chris Mullin,RESOLVED
1996-97,0029600028,1077,Ray Owes,RESOLVED
1996-97,0029600028,957,Todd Fuller,RESOLVED
1996-97,0029600028,84,Latrell Sprewell,RESOLVED
1996-97,0029600028,899,Mark Price,RESOLVED
1996-97,0029600028,923,Donyell Marshall,RESOLVED
1996-97,0029600028,769,B.J. Armstrong,RESOLVED
1996-97,0029600028,902,Bimbo Coles,RESOLVED
1996-97,0029600028,1252,,RESOLVED
1996-97,0029600028,1248,,RESOLVED
1996-97,0029600028,2701,,RESOLVED
1996-97,0029600028,1251,,RESOLVED
1996-97,0029600028,820,,RESOLVED
1996-97,0029600028,402,Jon Koncak,RESOLVED
1996-97,0029600028,140,Donald Royal,RESOLVED
1996-97,0029600028,693,Joe Smith,RESOLVED
1996-97,0029600028,280,Felton Spencer,RESOLVED
1996-97,0029600030,361,Clifford Robinson,RESOLVED
1996-97,0029600030,739,Rasheed Wallace,RESOLVED
1996-97,0029600030,717,Arvydas Sabonis,RESOLVED
1996-97,0029600030,72,Kenny Anderson,RESOLVED
1996-97,0029600030,375,Isaiah Rider,RESOLVED
1996-97,0029600030,243,Aaron McKie,RESOLVED
1996-97,0029600030,201,Chris Dudley,RESOLVED
1996-97,0029600030,674,Reggie Jordan,RESOLVED
1996-97,0029600030,718,Gary Trent,RESOLVED
1996-97,0029600030,112,Dontonio Wingfield,RESOLVED
1996-97,0029600030,348,Mitchell Butler,RESOLVED
1996-97,0029600030,864,,RESOLVED
1996-97,0029600030,865,,RESOLVED
1996-97,0029600030,867,,RESOLVED
1996-97,0029600030,866,,RESOLVED
1996-97,0029600030,1322,,RESOLVED
1996-97,0029600030,1319,,RESOLVED
1996-97,0029600030,1321,,RESOLVED
1996-97,0029600030,1320,,RESOLVED
1996-97,0029600030,1329,,RESOLVED
1996-97,0029600030,719,Randolph Childress,RESOLVED
1996-97,0029600030,363,Christian Laettner,RESOLVED
1996-97,0029600030,895,Tyrone Corbin,RESOLVED
1996-97,0029600030,87,Dikembe Mutombo,RESOLVED
1996-97,0029600030,120,Steven Smith,RESOLVED
1996-97,0029600030,302,Mookie Blaylock,RESOLVED
1996-97,0029600030,1096,Ivano Newbill,RESOLVED
1996-97,0029600030,468,Jon Barry,RESOLVED
1996-97,0029600030,416,Willie Burton,RESOLVED
1996-97,0029600030,695,Eldridge Recasner,RESOLVED
1996-97,0029600030,968,Priest Lauderdale,RESOLVED
1996-97,0029600030,671,Donnie Boyce,RESOLVED
1996-97,0029600030,791,,RESOLVED
1996-97,0029600030,1206,,RESOLVED
1996-97,0029600030,790,,RESOLVED
1996-97,0029600030,789,,RESOLVED
1996-97,0029600030,1368,,RESOLVED
1996-97,0029600030,792,,RESOLVED
1996-97,0029600030,1207,,RESOLVED
1996-97,0029600030,673,Alan Henderson,RESOLVED
1996-97,0029600029,935,Bryon Russell,RESOLVED
1996-97,0029600029,252,Karl Malone,RESOLVED
1996-97,0029600029,731,Greg Ostertag,RESOLVED
1996-97,0029600029,204,Jeff Hornacek,RESOLVED
1996-97,0029600029,304,John Stockton,RESOLVED
1996-97,0029600029,458,Howard Eisley,RESOLVED
1996-97,0029600029,156,Antoine Carr,RESOLVED
1996-97,0029600029,356,Chris Morris,RESOLVED
1996-97,0029600029,228,Adam Keefe,RESOLVED
1996-97,0029600029,323,Greg Foster,RESOLVED
1996-97,0029600029,1346,,RESOLVED
1996-97,0029600029,885,,RESOLVED
1996-97,0029600029,887,,RESOLVED
1996-97,0029600029,886,,RESOLVED
1996-97,0029600029,1372,,RESOLVED
1996-97,0029600029,1347,,RESOLVED
1996-97,0029600029,1345,,RESOLVED
1996-97,0029600029,1348,,RESOLVED
