season,playerId,player,fusedRateRaw,posteriorAbilityRate,posteriorDelta,shrinkageMagnitude,reliability,possessions,priorMean,priorStrength
2024-25,1630249,Vít Krejčí,-0.11,-0.1056,0.004400000000000001,0.004400000000000001,0.9595877955142453,4749,0,200
2024-25,1628963,Marvin Bagley III,0.41,0.3501,-0.05989999999999995,0.05989999999999995,0.8540145985401459,1170,0,200
2024-25,1631466,Nate Williams,1.06,0.8076,-0.25240000000000007,0.25240000000000007,0.7619047619047619,640,0,200
2024-25,1630169,Tyrese Haliburton,-0.19,-0.1862,0.003799999999999998,0.003799999999999998,0.9800935602667463,9847,0,200
2024-25,1641767,Ben Sheppard,-0.13,-0.125,0.0050000000000000044,0.0050000000000000044,0.9617956064947469,5035,0,200
2024-25,1631116,Patrick Baldwin Jr.,1.79,1.2208,-0.5691999999999999,0.5691999999999999,0.6820349761526232,429,0,200
2024-25,1642258,Zaccharie Risacher,-0.18,-0.1755,0.004500000000000004,0.004500000000000004,0.9751676185746213,7854,0,200
2024-25,1631243,Mouhamed Gueye,0.02,0.0184,-0.0016000000000000007,0.0016000000000000007,0.9180999180999181,2242,0,200
2024-25,1641763,Julian Phillips,-0.13,-0.1247,0.005299999999999999,0.005299999999999999,0.958974358974359,4675,0,200
2024-25,1629001,De'Anthony Melton,1.2134,0.8796,-0.3338,0.3338,0.7248968363136176,527,0,200
2024-25,1631111,Wendell Moore Jr.,0.04,0.0364,-0.003599999999999999,0.003599999999999999,0.9106744082179544,2039,0,200
2024-25,1630205,Lamar Stevens,0.8718,0.6642,-0.2076,0.2076,0.7619047619047619,640,0,200
2024-25,1627739,Kris Dunn,-0.18,-0.1752,0.004799999999999999,0.004799999999999999,0.9733723871654906,7311,0,200
2024-25,1630692,Jordan Goodwin,0,0,0,0,0.9172185430463576,2216,0,200
2024-25,201587,Nicolas Batum,-0.16,-0.1544,0.005599999999999994,0.005599999999999994,0.9649614576033637,5508,0,200
2024-25,1630545,Terrence Shannon Jr.,0.15,0.1316,-0.0184,0.0184,0.8771498771498771,1428,0,200
2024-25,1641724,Jett Howard,-0.07,-0.0655,0.004500000000000004,0.004500000000000004,0.9357326478149101,2912,0,200
2024-25,1630611,Gui Santos,-0.08,-0.0751,0.004900000000000002,0.004900000000000002,0.9382906510336316,3041,0,200
2024-25,1629659,Talen Horton-Tucker,-0.09,-0.0846,0.005400000000000002,0.005400000000000002,0.9397953040337146,3122,0,200
2024-25,1627759,Jaylen Brown,-0.2,-0.1956,0.004400000000000015,0.004400000000000015,0.9777753083675964,8799,0,200
2024-25,1629643,Chuma Okeke,0.4598,0.3701,-0.0897,0.0897,0.8050682261208577,826,0,200
2024-25,1631098,Johnny Davis,0.3037,0.2527,-0.051000000000000045,0.051000000000000045,0.8320738874895046,991,0,200
2024-25,1630193,Immanuel Quickley,-0.13,-0.1235,0.006500000000000006,0.006500000000000006,0.9498369701529973,3787,0,200
2024-25,1627763,Malcolm Brogdon,-0.0555,-0.0512,0.004299999999999998,0.004299999999999998,0.9218444704962876,2359,0,200
2024-25,1631342,Daeqwon Plowden,2.23,1.3216,-0.9083999999999999,0.9083999999999999,0.5926680244399185,291,0,200
2024-25,1628396,Tony Bradley,0.94,0.666,-0.2739999999999999,0.2739999999999999,0.7084548104956269,486,0,200
2024-25,1641720,Jalen Hood-Schifino,0.1,0.0862,-0.013800000000000007,0.013800000000000007,0.861782999308915,1247,0,200
2024-25,1630208,Nick Richards,-0.18,-0.1733,0.006699999999999984,0.006699999999999984,0.9628597957288765,5185,0,200
2024-25,202687,Bismack Biyombo,-0.08,-0.0733,0.006699999999999998,0.006699999999999998,0.9156474061577393,2171,0,200
2024-25,1641890,Tyler Smith,0.74,0.5252,-0.2148,0.2148,0.7097242380261248,489,0,200
2024-25,1641871,Duop Reath,-0.07,-0.0635,0.006500000000000006,0.006500000000000006,0.9069334574220568,1949,0,200
2024-25,1642348,Justin Edwards,-0.19,-0.1821,0.00789999999999999,0.00789999999999999,0.9586435070306039,4636,0,200
2024-25,1631321,Sidy Cissoko,0.73,0.5019,-0.22809999999999997,0.22809999999999997,0.6875,440,0,200
2024-25,1629013,Landry Shamet,-0.16,-0.1503,0.009700000000000014,0.009700000000000014,0.9391727493917275,3088,0,200
2024-25,1630230,Naji Marshall,-0.22,-0.2146,0.005399999999999988,0.005399999999999988,0.9754901960784313,7960,0,200
2024-25,1629646,Charles Bassey,-0.06,-0.0532,0.0068000000000000005,0.0068000000000000005,0.8868778280542986,1568,0,200
2024-25,1630537,Chris Duarte,1.1938,0.7337,-0.46009999999999995,0.46009999999999995,0.6146435452793835,319,0,200
2024-25,1630283,Kylor Kelley,0.49,0.3524,-0.1376,0.1376,0.7191011235955056,512,0,200
2024-25,203914,Gary Harris,-0.16,-0.1495,0.01050000000000001,0.01050000000000001,0.9346832135858916,2862,0,200
2024-25,1630538,Bones Hyland,0.04,0.0332,-0.0068000000000000005,0.0068000000000000005,0.8287671232876712,968,0,200
2024-25,1641809,Drew Peterson,0.14,0.1094,-0.030600000000000016,0.030600000000000016,0.7811816192560175,714,0,200
2024-25,202685,Jonas Valančiūnas,-0.22,-0.213,0.007000000000000006,0.007000000000000006,0.9680715197956578,6064,0,200
2024-25,1642484,RayJ Dennis,1.1246,0.6511,-0.47350000000000003,0.47350000000000003,0.5789473684210527,275,0,200
2024-25,1629162,Jordan McLaughlin,-0.07,-0.0604,0.009600000000000004,0.009600000000000004,0.8626373626373627,1256,0,200
2024-25,1628365,Markelle Fultz,0.07,0.0555,-0.014500000000000006,0.014500000000000006,0.7929606625258799,766,0,200
2024-25,1631303,Justin Minaya,0.41,0.2749,-0.1351,0.1351,0.6705107084019769,407,0,200
2024-25,1631132,Christian Koloko,-0.12,-0.1053,0.01469999999999999,0.01469999999999999,0.8771498771498771,1428,0,200
2024-25,1641738,Kobe Brown,-0.07,-0.0589,0.011100000000000006,0.011100000000000006,0.8420221169036335,1066,0,200
2024-25,1628981,Bruno Fernando,0.0855,0.0652,-0.020300000000000012,0.020300000000000012,0.7619047619047619,640,0,200
2024-25,1630314,Brandon Williams,-0.17,-0.1548,0.015200000000000019,0.015200000000000019,0.9107142857142857,2040,0,200
2024-25,1629650,Moses Brown,0.18,0.1298,-0.050199999999999995,0.050199999999999995,0.7210599721059973,517,0,200
2024-25,1631197,Jared Rhoden,-0.06,-0.0496,0.0104,0.0104,0.8268398268398268,955,0,200
2024-25,1629003,Shake Milton,-0.21,-0.1984,0.0116,0.0116,0.9445522594954255,3407,0,200
2024-25,1630578,Alperen Sengun,-0.24,-0.2351,0.004899999999999988,0.004899999999999988,0.9795835034708044,9596,0,200
2024-25,1642403,Isaac Jones,-0.12,-0.1032,0.016799999999999995,0.016799999999999995,0.8600419874037789,1229,0,200
2024-25,1630604,E.J. Liddell,1.09,0.5722,-0.5178,0.5178,0.5249406175771971,221,0,200
2024-25,1628971,Bruce Brown,-0.22,-0.209,0.01100000000000001,0.01100000000000001,0.9499874968742186,3799,0,200
2024-25,1630543,Isaiah Jackson,0.3507,0.2261,-0.12460000000000002,0.12460000000000002,0.6447602131438721,363,0,200
2024-25,1631301,Jaylen Sims,0.1588,0.1108,-0.048,0.048,0.6978851963746223,462,0,200
2024-25,1629111,Jock Landale,-0.2,-0.183,0.017000000000000015,0.017000000000000015,0.9150021249468764,2153,0,200
2024-25,1626153,Delon Wright,-0.21,-0.1948,0.015199999999999991,0.015199999999999991,0.9278238902923133,2571,0,200
2024-25,1641878,Damion Baugh,-0.19,-0.168,0.021999999999999992,0.021999999999999992,0.884393063583815,1530,0,200
2024-25,1642270,Donovan Clingan,-0.24,-0.2315,0.00849999999999998,0.00849999999999998,0.9646142958244869,5452,0,200
2024-25,1642368,N'Faly Dante,0.6294,0.3283,-0.3011,0.3011,0.5215311004784688,218,0,200
2024-25,1630256,Jae'Sean Tate,-0.22,-0.2035,0.016500000000000015,0.016500000000000015,0.9247837532907108,2459,0,200
2024-25,1628995,Kevin Knox II,0.16,0.1017,-0.058300000000000005,0.058300000000000005,0.6357012750455373,349,0,200
2024-25,1630322,Lindy Waters III,-0.23,-0.2165,0.013500000000000012,0.013500000000000012,0.9412455934195064,3204,0,200
2024-25,1629723,John Konchar,-0.23,-0.2129,0.017100000000000004,0.017100000000000004,0.9256781865477518,2491,0,200
2024-25,203109,Jae Crowder,-0.02,-0.0136,0.006400000000000001,0.006400000000000001,0.677938808373591,421,0,200
2024-25,1627814,Damion Lee,-0.12,-0.0901,0.029899999999999996,0.029899999999999996,0.7512437810945274,604,0,200
2024-25,1641715,Cam Whitmore,-0.24,-0.2267,0.013299999999999979,0.013299999999999979,0.9445368829728231,3406,0,200
2024-25,1631127,Harrison Ingram,0.9474,0.4013,-0.5461,0.5461,0.42363112391930835,147,0,200
2024-25,1631119,Jaylin Williams,-0.24,-0.2264,0.013600000000000001,0.013600000000000001,0.9432302015327846,3323,0,200
2024-25,1628427,Vlatko Čančar,-0.13,-0.0958,0.03420000000000001,0.03420000000000001,0.7368421052631579,560,0,200
2024-25,1627824,Guerschon Yabusele,-0.25,-0.2436,0.006399999999999989,0.006399999999999989,0.9743095696852923,7585,0,200
2024-25,1630658,Colin Castleton,-0.23,-0.2064,0.02360000000000001,0.02360000000000001,0.8973832734735762,1749,0,200
2024-25,203078,Bradley Beal,-0.25,-0.2431,0.0068999999999999895,0.0068999999999999895,0.9722991689750693,7020,0,200
2024-25,1631245,Quenton Jackson,-0.23,-0.2047,0.025300000000000017,0.025300000000000017,0.8901702361339923,1621,0,200
2024-25,203957,Danté Exum,-0.23,-0.2035,0.026500000000000024,0.026500000000000024,0.8849252013808976,1538,0,200
2024-25,1630222,Mason Jones,0.44,0.2028,-0.2372,0.2372,0.4609164420485175,171,0,200
2024-25,1642352,Keshad Johnson,-0.11,-0.0742,0.0358,0.0358,0.6742671009771987,414,0,200
2024-25,1630526,Jeremiah Robinson-Earl,-0.25,-0.2406,0.009399999999999992,0.009399999999999992,0.9624624624624625,5128,0,200
2024-25,1642353,Cam Christie,0.09,0.049,-0.040999999999999995,0.040999999999999995,0.5444191343963554,239,0,200
2024-25,1641736,Reece Beekman,-0.24,-0.2171,0.022900000000000004,0.022900000000000004,0.9044433827042523,1893,0,200
2024-25,1641752,Bobi Klintman,0.3912,0.1644,-0.2268,0.2268,0.42028985507246375,145,0,200
2024-25,1642384,Isaiah Crawford,0.15,0.0717,-0.0783,0.0783,0.47780678851174935,183,0,200
2024-25,1641706,Brandon Miller,-0.2541,-0.2414,0.012699999999999989,0.012699999999999989,0.949874686716792,3790,0,200
2024-25,1630201,Malachi Flynn,0.2298,0.095,-0.1348,0.1348,0.41348973607038125,141,0,200
2024-25,1642280,Trentyn Flowers,0.46,0.1679,-0.2921,0.2921,0.36507936507936506,115,0,200
2024-25,1631159,Leonard Miller,0.29,0.1148,-0.17519999999999997,0.17519999999999997,0.3957703927492447,131,0,200
2024-25,1641798,Jaylen Martin,-0.2532,-0.211,0.04219999999999999,0.04219999999999999,0.8331943286071727,999,0,200
2024-25,1641936,Miles Norris,0.177,0.0697,-0.10729999999999999,0.10729999999999999,0.3939393939393939,130,0,200
2024-25,1642050,Jackson Rowe,-0.18,-0.0959,0.0841,0.0841,0.5327102803738317,228,0,200
2024-25,1631232,Keion Brooks Jr.,-0.2622,-0.2293,0.032899999999999985,0.032899999999999985,0.87468671679198,1396,0,200
2024-25,1641755,Kevin McCullar Jr.,0.0098,0.0038,-0.006,0.006,0.38271604938271603,124,0,200
2024-25,1642443,Jahmir Young,-0.0888,-0.035,0.0538,0.0538,0.3939393939393939,130,0,200
2024-25,1631386,Tazé Moore,0.2058,0.0634,-0.14240000000000003,0.14240000000000003,0.3079584775086505,89,0,200
2024-25,1628408,PJ Dozier,-0.1759,-0.0751,0.1008,0.1008,0.4269340974212034,149,0,200
2024-25,1630618,D.J. Carton,-0.1883,-0.081,0.10729999999999999,0.10729999999999999,0.4301994301994302,151,0,200
2024-25,1641707,Taylor Hendricks,-0.283,-0.1746,0.10839999999999997,0.10839999999999997,0.6168582375478927,322,0,200
2024-25,1630600,Isaiah Mobley,0.1071,0.0298,-0.07730000000000001,0.07730000000000001,0.2779783393501805,77,0,200
2024-25,201567,Kevin Love,-0.28,-0.2356,0.04440000000000002,0.04440000000000002,0.8415213946117274,1062,0,200
2024-25,1630191,Isaiah Stewart,-0.26,-0.2517,0.00830000000000003,0.00830000000000003,0.9680817108203,6066,0,200
2024-25,1641801,Emanuel Miller,-0.1603,-0.0497,0.1106,0.1106,0.3103448275862069,90,0,200
2024-25,1642449,Tolu Smith,-0.0734,-0.0196,0.05380000000000001,0.05380000000000001,0.2673992673992674,73,0,200
2024-25,1641789,Jazian Gortman,-0.3416,-0.186,0.15560000000000002,0.15560000000000002,0.5444191343963554,239,0,200
2024-25,1641766,Adama Sanogo,-0.2733,-0.0835,0.18979999999999997,0.18979999999999997,0.3055555555555556,88,0,200
2024-25,1631121,Bryce McGowens,-0.38,-0.1469,0.2331,0.2331,0.38650306748466257,126,0,200
2024-25,1641879,Yuri Collins,-0.2876,-0.0746,0.21300000000000002,0.21300000000000002,0.25925925925925924,70,0,200
2024-25,1630592,Jalen Wilson,-0.26,-0.2537,0.006300000000000028,0.006300000000000028,0.9757986447241046,8064,0,200
2024-25,1642285,Cam Spencer,-0.29,-0.2459,0.04409999999999997,0.04409999999999997,0.8479087452471483,1115,0,200
2024-25,1641803,Tristen Newton,-0.5574,-0.152,0.4054,0.4054,0.2727272727272727,75,0,200
2024-25,1631250,Pete Nance,-0.33,-0.2409,0.08910000000000001,0.08910000000000001,0.7300944669365722,541,0,200
2024-25,1631199,Ron Harper Jr.,-0.5359,-0.1072,0.4287,0.4287,0.2,50,0,200
2024-25,1630296,Braxton Key,-1.1381,-0.249,0.8890999999999999,0.8890999999999999,0.21875,56,0,200
2024-25,1641739,Toumani Camara,-0.26,-0.2551,0.0049000000000000155,0.0049000000000000155,0.9813310930645011,10513,0,200
2024-25,200782,P.J. Tucker,-0.4818,-0.2551,0.2267,0.2267,0.5294117647058824,225,0,200
2024-25,1642450,Daniss Jenkins,-1.0634,-0.2757,0.7876999999999998,0.7876999999999998,0.25925925925925924,70,0,200
2024-25,1630227,Daishen Nix,-1.267,-0.281,0.9859999999999999,0.9859999999999999,0.22178988326848248,57,0,200
2024-25,1641790,PJ Hall,-0.47,-0.2625,0.20749999999999996,0.20749999999999996,0.5584988962472406,253,0,200
2024-25,1642502,Malevy Leons,-1.2268,-0.3567,0.8700999999999999,0.8700999999999999,0.2907801418439716,82,0,200
2024-25,1641817,Anton Watson,-1.1259,-0.3652,0.7606999999999999,0.7606999999999999,0.32432432432432434,96,0,200
2024-25,1631123,Jamaree Bouyea,-0.6912,-0.3447,0.34650000000000003,0.34650000000000003,0.49874686716791977,199,0,200
2024-25,1629098,Jack McVeigh,-0.72,-0.3508,0.3692,0.3692,0.48717948717948717,190,0,200
2024-25,1641779,Jalen Bridges,-1.13,-0.4171,0.7128999999999999,0.7128999999999999,0.36908517350157727,117,0,200
2024-25,1630561,David Duke Jr.,-0.96,-0.397,0.563,0.563,0.41348973607038125,141,0,200
2024-25,1631170,Jaime Jaquez Jr.,-0.27,-0.2603,0.009700000000000042,0.009700000000000042,0.964221824686941,5390,0,200
2024-25,1641753,Chris Livingston,-0.49,-0.3288,0.1612,0.1612,0.6710526315789473,408,0,200
2024-25,1642279,Ulrich Chomche,-1.4248,-0.5426,0.8822000000000001,0.8822000000000001,0.38080495356037153,123,0,200
2024-25,1630699,MarJon Beauchamp,-0.42,-0.3213,0.09870000000000001,0.09870000000000001,0.7649823736780259,651,0,200
2024-25,1630649,Stanley Umude,-0.59,-0.377,0.21299999999999997,0.21299999999999997,0.6389891696750902,354,0,200
2024-25,1641772,Nae'Qwan Tomlin,-0.73,-0.4174,0.3126,0.3126,0.5717344753747323,267,0,200
2024-25,1630585,Marcus Garrett,-0.6626,-0.4033,0.2593,0.2593,0.6086105675146771,311,0,200
2024-25,201949,James Johnson,-1.51,-0.627,0.883,0.883,0.4152046783625731,142,0,200
2024-25,1628976,Wendell Carter Jr.,-0.27,-0.2626,0.007400000000000018,0.007400000000000018,0.9726775956284153,7120,0,200
2024-25,1630762,Phillip Wheeler,-1.2313,-0.5693,0.662,0.662,0.46236559139784944,172,0,200
2024-25,1642358,AJ Johnson,-0.3,-0.2786,0.021399999999999975,0.021399999999999975,0.9287749287749287,2608,0,200
2024-25,1629628,RJ Barrett,-0.27,-0.2632,0.006800000000000028,0.006800000000000028,0.9747761382267626,7729,0,200
2024-25,1641857,Liam Robbins,-1.0347,-0.5568,0.4779,0.4779,0.5381062355658198,233,0,200
2024-25,1630200,Tre Jones,-0.29,-0.275,0.014999999999999958,0.014999999999999958,0.9482267667615842,3663,0,200
2024-25,202709,Cory Joseph,-0.31,-0.2867,0.023299999999999987,0.023299999999999987,0.924953095684803,2465,0,200
2024-25,203083,Andre Drummond,-0.3,-0.2815,0.018500000000000016,0.018500000000000016,0.9384615384615385,3050,0,200
2024-25,1641757,Jordan Miller,-0.34,-0.304,0.03600000000000003,0.03600000000000003,0.8940116587175411,1687,0,200
2024-25,1631166,Drew Timme,-0.3988,-0.335,0.06379999999999997,0.06379999999999997,0.84,1050,0,200
2024-25,1631102,TyTy Washington Jr.,-0.67,-0.4657,0.20430000000000004,0.20430000000000004,0.6951219512195121,456,0,200
2024-25,1630542,Marcus Bagley,-0.4168,-0.351,0.06580000000000003,0.06580000000000003,0.8420221169036335,1066,0,200
2024-25,1631210,Jacob Toppin,-1.02,-0.6087,0.4113,0.4113,0.5967741935483871,296,0,200
2024-25,202704,Reggie Jackson,-0.3649,-0.3235,0.04139999999999999,0.04139999999999999,0.8866213151927438,1564,0,200
2024-25,1631216,Caleb Houstan,-0.31,-0.2913,0.018699999999999994,0.018699999999999994,0.9395770392749244,3110,0,200
2024-25,1631169,Josh Minott,-0.41,-0.3506,0.05939999999999995,0.05939999999999995,0.8551774076755974,1181,0,200
2024-25,1630243,Trevelin Queen,-0.37,-0.3317,0.0383,0.0383,0.8964267219057483,1731,0,200
2024-25,1642505,Alex Ducas,-0.72,-0.5175,0.2025,0.2025,0.7187060478199718,511,0,200
2024-25,1631306,Cole Swider,-0.56,-0.4394,0.12060000000000004,0.12060000000000004,0.7847147470398278,729,0,200
2024-25,1629610,DaQuan Jeffries,-0.3,-0.2867,0.013299999999999979,0.013299999999999979,0.955703211517165,4315,0,200
2024-25,1629234,Drew Eubanks,-0.32,-0.3004,0.019600000000000006,0.019600000000000006,0.9388753056234719,3072,0,200
2024-25,201988,Patty Mills,-0.41,-0.3585,0.05149999999999999,0.05149999999999999,0.8743718592964824,1392,0,200
2024-25,203500,Steven Adams,-0.32,-0.3014,0.018600000000000005,0.018600000000000005,0.9418604651162791,3240,0,200
2024-25,1642422,Armel Traoré,-1.4063,-0.8142,0.5921000000000001,0.5921000000000001,0.5789473684210527,275,0,200
2024-25,1629020,Jarred Vanderbilt,-0.35,-0.3226,0.02739999999999998,0.02739999999999998,0.9217221135029354,2355,0,200
2024-25,1641712,Rayan Rupert,-0.37,-0.336,0.033999999999999975,0.033999999999999975,0.9081726354453628,1978,0,200
2024-25,1631097,Bennedict Mathurin,-0.28,-0.2738,0.006200000000000039,0.006200000000000039,0.9778024417314095,8810,0,200
2024-25,1630346,Matt Ryan,-1.5652,-0.9157,0.6495,0.6495,0.5850622406639004,282,0,200
2024-25,1630623,Tyson Etienne,-0.7202,-0.5492,0.17099999999999993,0.17099999999999993,0.7624703087885986,642,0,200
2024-25,1631212,Peyton Watson,-0.29,-0.282,0.008000000000000007,0.008000000000000007,0.9724517906336089,7060,0,200
2024-25,1629052,Oshae Brissett,-0.8117,-0.5978,0.21389999999999998,0.21389999999999998,0.7364953886693018,559,0,200
2024-25,1631222,Jake LaRavia,-0.3,-0.2898,0.010199999999999987,0.010199999999999987,0.9660326086956522,5688,0,200
2024-25,1642359,Pacôme Dadiet,-1.01,-0.6988,0.31120000000000003,0.31120000000000003,0.6918335901386748,449,0,200
2024-25,201569,Eric Gordon,-0.342,-0.3215,0.020500000000000018,0.020500000000000018,0.9399579705794056,3131,0,200
2024-25,1630811,Keaton Wallace,-0.4,-0.3654,0.03460000000000002,0.03460000000000002,0.9134948096885813,2112,0,200
2024-25,1629669,Jaylen Nowell,-0.8012,-0.6151,0.18610000000000004,0.18610000000000004,0.7677119628339141,661,0,200
2024-25,1641732,Colby Jones,-0.41,-0.3735,0.03649999999999998,0.03649999999999998,0.9109924343569203,2047,0,200
2024-25,204060,Joe Ingles,-1.11,-0.7777,0.33230000000000015,0.33230000000000015,0.7005988023952096,468,0,200
2024-25,1642278,Tyler Kolek,-0.55,-0.4701,0.07990000000000003,0.07990000000000003,0.8547567175018156,1177,0,200
2024-25,202066,Garrett Temple,-0.64,-0.5281,0.1119,0.1119,0.8251748251748252,944,0,200
2024-25,1641723,Kobe Bufkin,-1.0594,-0.7691,0.2902999999999999,0.2902999999999999,0.726027397260274,530,0,200
2024-25,203924,Jerami Grant,-0.31,-0.3004,0.009599999999999997,0.009599999999999997,0.9689537410742005,6242,0,200
2024-25,1630550,JT Thor,-0.65,-0.5414,0.10860000000000003,0.10860000000000003,0.8329156223893066,997,0,200
2024-25,203468,CJ McCollum,-0.3,-0.2924,0.007599999999999996,0.007599999999999996,0.9745385105028644,7655,0,200
2024-25,200768,Kyle Lowry,-0.39,-0.363,0.027000000000000024,0.027000000000000024,0.9308676114759765,2693,0,200
2024-25,1630528,Josh Christopher,-2.08,-1.2497,0.8303,0.8303,0.6007984031936128,301,0,200
2024-25,1642346,Ryan Dunn,-0.32,-0.3091,0.01090000000000002,0.01090000000000002,0.9658411614005123,5655,0,200
2024-25,1641734,Emoni Bates,-2.16,-1.2994,0.8606,0.8606,0.601593625498008,302,0,200
2024-25,1631099,Keegan Murray,-0.29,-0.2847,0.005299999999999971,0.005299999999999971,0.9815753109166283,10655,0,200
2024-25,1631223,David Roddy,-0.48,-0.4325,0.04749999999999999,0.04749999999999999,0.9011369253583786,1823,0,200
2024-25,1642345,Oso Ighodaro,-0.35,-0.3342,0.01579999999999998,0.01579999999999998,0.9547715965626413,4222,0,200
2024-25,1642266,Ja'Kobe Walter,-0.34,-0.3262,0.013800000000000034,0.013800000000000034,0.9593578540946962,4721,0,200
2024-25,1631247,Luke Travers,-2.02,-1.2814,0.7385999999999999,0.7385999999999999,0.6343692870201096,347,0,200
2024-25,1641783,Tristan da Silva,-0.32,-0.3104,0.009599999999999997,0.009599999999999997,0.9701492537313433,6500,0,200
2024-25,1642461,Spencer Jones,-1.39,-1.0012,0.3887999999999998,0.3887999999999998,0.7202797202797203,515,0,200
2024-25,203482,Kelly Olynyk,-0.38,-0.3604,0.019600000000000006,0.019600000000000006,0.9483870967741935,3675,0,200
2024-25,1641842,Ronald Holland II,-0.34,-0.3277,0.012300000000000033,0.012300000000000033,0.9638597759306108,5334,0,200
2024-25,1642269,Devin Carter,-0.57,-0.5054,0.06459999999999999,0.06459999999999999,0.8867497168742922,1566,0,200
2024-25,1630311,Pat Spencer,-0.76,-0.6371,0.12290000000000001,0.12290000000000001,0.8383185125303153,1037,0,200
2024-25,1641725,Trey Alexander,-1.51,-1.0704,0.4396,0.4396,0.7088791848617176,487,0,200
2024-25,1642530,Yuki Kawamura,-2.1,-1.3644,0.7356,0.7356,0.649737302977233,371,0,200
2024-25,1631120,JD Davison,-2.39,-1.5032,0.8868,0.8868,0.6289424860853432,339,0,200
2024-25,1642277,Johnny Furphy,-0.61,-0.5413,0.06869999999999998,0.06869999999999998,0.887450759707372,1577,0,200
2024-25,201959,Taj Gibson,-0.6,-0.5351,0.06489999999999996,0.06489999999999996,0.8918334234721471,1649,0,200
2024-25,1626196,Josh Richardson,-1.503,-1.1167,0.38629999999999987,0.38629999999999987,0.7429305912596401,578,0,200
2024-25,1630245,Ayo Dosunmu,-0.35,-0.3387,0.011299999999999977,0.011299999999999977,0.9677054739221702,5993,0,200
2024-25,1642402,Enrique Freeman,-1.13,-0.9019,0.22809999999999986,0.22809999999999986,0.798183652875883,791,0,200
2024-25,1628964,Mo Bamba,-0.64,-0.5706,0.06940000000000002,0.06940000000000002,0.8915989159891599,1645,0,200
2024-25,1631213,Tyrese Martin,-0.37,-0.3565,0.013500000000000012,0.013500000000000012,0.9636231356857039,5298,0,200
2024-25,1630192,Zeke Nnaji,-0.51,-0.472,0.038000000000000034,0.038000000000000034,0.9255675474506885,2487,0,200
2024-25,1631311,Lester Quinones,-1.19,-0.9471,0.2428999999999999,0.2428999999999999,0.7959183673469388,780,0,200
2024-25,1641737,Adem Bona,-0.43,-0.408,0.02200000000000002,0.02200000000000002,0.9489274770173647,3716,0,200
2024-25,1629651,Nic Claxton,-0.34,-0.3313,0.008700000000000041,0.008700000000000041,0.9744310917923804,7622,0,200
2024-25,1630173,Precious Achiuwa,-0.39,-0.3747,0.015300000000000036,0.015300000000000036,0.96066089693155,4884,0,200
2024-25,1629629,Cam Reddish,-0.53,-0.491,0.039000000000000035,0.039000000000000035,0.9264164827078735,2518,0,200
2024-25,203501,Tim Hardaway Jr.,-0.33,-0.3227,0.007300000000000029,0.007300000000000029,0.9779346866725508,8864,0,200
2024-25,201599,DeAndre Jordan,-0.5,-0.4671,0.032899999999999985,0.032899999999999985,0.9342105263157895,2840,0,200
2024-25,1641729,Brice Sensabaugh,-0.37,-0.358,0.01200000000000001,0.01200000000000001,0.9676060900550697,5974,0,200
2024-25,1631104,Blake Wesley,-0.52,-0.484,0.03600000000000003,0.03600000000000003,0.9307239348804988,2687,0,200
2024-25,203954,Joel Embiid,-0.569,-0.5246,0.044399999999999995,0.044399999999999995,0.9219055056618508,2361,0,200
2024-25,203458,Alex Len,-0.79,-0.6976,0.09240000000000004,0.09240000000000004,0.8830409356725146,1510,0,200
2024-25,1630568,Luka Garza,-1.19,-0.9786,0.21139999999999992,0.21139999999999992,0.822380106571936,926,0,200
2024-25,1630695,Micah Potter,-0.52,-0.4868,0.03320000000000001,0.03320000000000001,0.9361634216406001,2933,0,200
2024-25,1626204,Larry Nance Jr.,-0.6872,-0.6247,0.0625,0.0625,0.9090081892629663,1998,0,200
2024-25,1631288,Jamal Cain,-0.7,-0.6358,0.06419999999999992,0.06419999999999992,0.9082147774208352,1979,0,200
2024-25,1642355,Bronny James,-1.7,-1.3292,0.3708,0.3708,0.781897491821156,717,0,200
2024-25,1641765,Olivier-Maxence Prosper,-0.63,-0.581,0.049000000000000044,0.049000000000000044,0.9221789883268483,2370,0,200
2024-25,1631172,Ousmane Dieng,-0.82,-0.7316,0.08839999999999992,0.08839999999999992,0.8921832884097035,1655,0,200
2024-25,1641745,Adam Flagler,-1.55,-1.2425,0.3075000000000001,0.3075000000000001,0.8015873015873016,808,0,200
2024-25,1641775,Jordan Walsh,-0.88,-0.7795,0.10050000000000003,0.10050000000000003,0.8858447488584474,1552,0,200
2024-25,1628989,Kevin Huerter,-0.38,-0.3696,0.01040000000000002,0.01040000000000002,0.9726999726999727,7126,0,200
2024-25,1642281,Jaylon Tyson,-0.78,-0.7033,0.07669999999999999,0.07669999999999999,0.9016715830875123,1834,0,200
2024-25,1642367,Jonathan Mogbo,-0.43,-0.4144,0.015600000000000003,0.015600000000000003,0.9637155297532656,5312,0,200
2024-25,203967,Dario Šarić,-1.57,-1.2721,0.29790000000000005,0.29790000000000005,0.8102466793168881,854,0,200
2024-25,1630165,Killian Hayes,-2,-1.5444,0.4556,0.4556,0.7722095671981777,678,0,200
2024-25,204456,T.J. McConnell,-0.42,-0.4062,0.013799999999999979,0.013799999999999979,0.9672399672399672,5905,0,200
2024-25,1630574,Ariel Hukporti,-1.57,-1.2776,0.2924,0.2924,0.813780260707635,874,0,200
