playerId,player,score400_original,scoreFull_fixedFit,scoreFull_refit,deltaEvidence,deltaRefit,deltaTotal,status,note
1630194,Paul Reed,-0.2901,,1.1627,,,1.4528,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1626164,Devin Booker,0.3044,,-0.0295,,,-0.3339,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201572,Brook Lopez,0.1036,,-0.0098,,,-0.1134,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627750,Jamal Murray,-0.3093,,0,,,0.3093,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628960,Grayson Allen,-0.7054,,0.1454,,,0.8508,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628988,Aaron Holiday,0.5587,,0.4523,,,-0.1064,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629638,Nickeil Alexander-Walker,0.2502,,0.0098,,,-0.24039999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631204,Marcus Sasser,0.3147,,0.3875,,,0.07280000000000003,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629731,Dean Wade,-0.0986,,0.1637,,,0.2623,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631207,Dalen Terry,-0.2916,,0.2484,,,0.54,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641744,Zach Edey,-0.2018,,0.0968,,,0.2986,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630643,Jay Huff,0.789,,0.414,,,-0.37500000000000006,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631260,AJ Green,0.4997,,0.0388,,,-0.4609,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630540,Miles McBride,0.0736,,0.0485,,,-0.025099999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203939,Dwight Powell,-0.3304,,0.6326,,,0.9630000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629312,Haywood Highsmith,-0.0737,,0.0097,,,0.0834,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630548,Johnny Juzang,-0.0177,,0.106,,,0.1237,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203484,Kentavious Caldwell-Pope,-0.2739,,-0.0489,,,0.22499999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628371,Jonathan Isaac,0.0266,,0.1721,,,0.14550000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641764,Brandin Podziemski,-0.9628,,0.0097,,,0.9725,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630228,Jonathan Kuminga,-0.1851,,0.1438,,,0.32889999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642272,Jared McCain,0.4153,,0.5007,,,0.08540000000000003,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630570,Trendon Watford,-1.1053,,0.2463,,,1.3516,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627780,Gary Payton II,0.1912,,0.2185,,,0.02729999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627747,Caris LeVert,0.2288,,0.0097,,,-0.21910000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203991,Clint Capela,0.297,,0.1056,,,-0.1914,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627832,Fred VanVleet,0.5291,,-0.0488,,,-0.5779,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629674,Neemias Queta,-0.4683,,0.2641,,,0.7323999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201950,Jrue Holiday,-0.1596,,-0.039,,,0.12059999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631110,Jeremy Sochan,-0.2962,,0.0386,,,0.33480000000000004,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628368,De'Aaron Fox,0.3057,,-0.0783,,,-0.384,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642271,Kyle Filipowski,-0.0689,,0,,,0.0689,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630533,Ziaire Williams,-0.5051,,0,,,0.5051,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201143,Al Horford,0.3861,,-0.0194,,,-0.40549999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629673,Jordan Poole,0.2994,,-0.0684,,,-0.3678,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630696,Dru Smith,0.4043,,1.1571,,,0.7528,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1626158,Richaun Holmes,0.0366,,0.4226,,,0.38599999999999995,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641824,Matas Buzelis,-0.8432,,-0.0291,,,0.8140999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627752,Taurean Prince,-0.1582,,-0.088,,,0.07020000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630539,Kai Jones,-0.2623,,0.5333,,,0.7956,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630264,Anthony Gill,0.8838,,0.6411,,,-0.24270000000000003,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630625,Dalano Banton,-0.1695,,0.0479,,,0.2174,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201145,Jeff Green,-0.0014,,0.5966,,,0.598,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630549,Day'Ron Sharpe,-0.0054,,0.1325,,,0.1379,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203937,Kyle Anderson,0.0883,,0.0763,,,-0.011999999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628998,Cody Martin,0.1871,,0.0288,,,-0.1583,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631230,Dominick Barlow,0.098,,0.5956,,,0.49760000000000004,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641796,Pelle Larsson,0.3212,,0.1878,,,-0.1334,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629726,Garrison Mathews,0.2362,,0.1324,,,-0.1038,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203903,Jordan Clarkson,-0.1341,,0.0762,,,0.2103,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629750,Javonte Green,-0.3044,,0,,,0.3044,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629057,Robert Williams III,0.8729,,0.6446,,,-0.22830000000000006,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631131,Oscar Tshiebwe,0.0699,,0.9299,,,0.86,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630591,Jalen Suggs,-0.2172,,0.0557,,,0.27290000000000003,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631096,Chet Holmgren,0.5403,,0.0854,,,-0.45489999999999997,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630557,Corey Kispert,-0.7778,,-0.0679,,,0.7099000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630531,Jaden Springer,-0.2214,,0.5546,,,0.776,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629014,Anfernee Simons,-0.7125,,-0.1273,,,0.5852,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628978,Donte DiVincenzo,-0.7078,,-0.0777,,,0.6301,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628366,Lonzo Ball,-0.0489,,0.0944,,,0.14329999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631255,Karlo Matković,-0.4237,,0.1036,,,0.5273,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641711,Gradey Dick,-0.3574,,-0.0874,,,0.27,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630170,Devin Vassell,-0.4961,,-0.1171,,,0.379,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631095,Jabari Smith Jr.,0.4988,,-0.0972,,,-0.596,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629021,Moritz Wagner,-0.046,,0.2216,,,0.2676,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641730,Noah Clowney,-0.0087,,0,,,0.0087,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203114,Khris Middleton,0.1581,,0.0473,,,-0.11079999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629622,Max Strus,-0.2153,,-0.0578,,,0.1575,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628470,Torrey Craig,0.175,,0.5785,,,0.4035,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641741,Ricky Council IV,-0.107,,-0.0481,,,0.0589,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630163,LaMelo Ball,-0.1307,,-0.0872,,,0.04350000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641810,Antonio Reeves,0.4562,,0.1304,,,-0.3258,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627741,Buddy Hield,1.249,,-0.1169,,,-1.3659000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631218,Trayce Jackson-Davis,-0.0181,,-0.0095,,,0.008600000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631209,Isaiah Wong,-0.1028,,0.6338,,,0.7366,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1626162,Kelly Oubre Jr.,-0.7237,,-0.1367,,,0.587,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201144,Mike Conley,-0.4231,,-0.1167,,,0.3064,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203926,Doug McDermott,-0.2037,,0.4282,,,0.6319,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641727,Dariq Whitehead,0.2243,,0.6117,,,0.3874,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203944,Julius Randle,-0.4724,,-0.1565,,,0.31589999999999996,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642261,Dalton Knecht,0.5188,,-0.1064,,,-0.6252,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631107,Nikola Jović,0,,-0.0689,,,-0.0689,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628380,Zach Collins,0.0088,,-0.0476,,,-0.056400000000000006,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631157,Ryan Rollins,1.0438,,-0.0189,,,-1.0627,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629626,Bol Bol,0.0946,,0.1538,,,0.05919999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642382,Branden Carlson,-0.0272,,0.5021,,,0.5293,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642349,Ajay Mitchell,-0.1783,,0.0737,,,0.252,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1626167,Myles Turner,-0.6042,,-0.1662,,,0.43799999999999994,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630560,Cam Thomas,-0.4025,,-0.0094,,,0.3931,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628975,Jevon Carter,-0.1321,,0.3053,,,0.4374,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628420,Monté Morris,0.0842,,0.0553,,,-0.028899999999999995,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630249,Vít Krejčí,-0.4263,,-0.1056,,,0.3207,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1628963,Marvin Bagley III,0.031,,0.3501,,,0.31910000000000005,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631466,Nate Williams,0.099,,0.8076,,,0.7086,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630169,Tyrese Haliburton,0.0667,,-0.1862,,,-0.2529,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641767,Ben Sheppard,-0.2996,,-0.125,,,0.17459999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631116,Patrick Baldwin Jr.,0.6068,,1.2208,,,0.6140000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1642258,Zaccharie Risacher,-0.7738,,-0.1755,,,0.5983,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641763,Julian Phillips,-0.4272,,-0.1247,,,0.3025,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629001,De'Anthony Melton,0.8465,,0.8796,,,0.03310000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631111,Wendell Moore Jr.,-0.1323,,0.0364,,,0.16870000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627739,Kris Dunn,0.381,,-0.1752,,,-0.5562,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
201587,Nicolas Batum,-0.2735,,-0.1544,,,0.11910000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630545,Terrence Shannon Jr.,-0.3703,,0.1316,,,0.5019,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641724,Jett Howard,-0.2145,,-0.0655,,,0.149,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630611,Gui Santos,-0.4293,,-0.0751,,,0.3542,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629659,Talen Horton-Tucker,1.2142,,-0.0846,,,-1.2988,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627759,Jaylen Brown,-0.4802,,-0.1956,,,0.2846,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631098,Johnny Davis,0.1895,,0.2527,,,0.06319999999999998,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630193,Immanuel Quickley,-0.1991,,-0.1235,,,0.0756,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1627763,Malcolm Brogdon,0.1165,,-0.0512,,,-0.16770000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641720,Jalen Hood-Schifino,0.0814,,0.0862,,,0.004799999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630208,Nick Richards,-0.3855,,-0.1733,,,0.2122,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641890,Tyler Smith,0.1898,,0.5252,,,0.33540000000000003,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641871,Duop Reath,-0.1591,,-0.0635,,,0.09559999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631321,Sidy Cissoko,0.2447,,0.5019,,,0.2572,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630230,Naji Marshall,-0.2385,,-0.2146,,,0.023899999999999977,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629646,Charles Bassey,0.5704,,-0.0532,,,-0.6236,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630537,Chris Duarte,0.6824,,0.7337,,,0.05130000000000001,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
203914,Gary Harris,0.7007,,-0.1495,,,-0.8502,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1630538,Bones Hyland,-0.7167,,0.0332,,,0.7499,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641809,Drew Peterson,-0.6314,,0.1094,,,0.7407999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
202685,Jonas Valančiūnas,-0.1174,,-0.213,,,-0.09559999999999999,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1629162,Jordan McLaughlin,-0.159,,-0.0604,,,0.0986,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1631132,Christian Koloko,-0.39,,-0.1053,,,0.2847,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
1641738,Kobe Brown,0.17,,-0.0589,,,-0.22890000000000002,NOT_IDENTIFIABLE_FIXED_FIT,"FIXED_FIT_MORE_DATA for fusion requires applying frozen 400-game fold betas — framework ready, run deferred to validation harness"
